,Model_nodos,NCBI_Product_accesion,Dmel,a,a2,Ast,b,b2,evalue_ab,bitscore_ab,evalue_ba,bitscore_ba
7099,SHAW,NP_001137782.1,Drosophila_melanogaster,NP_001137782.1,SHAW,Astyanax_mexicanus,XP_022522835.1,KCNC1A,2.42e-114,412.0,1.15e-114,412.0
7100,SHAW,NP_001137782.1,Drosophila_melanogaster,NP_001137782.1,SHAW,Astyanax_mexicanus,XP_022522833.1,KCNC1A,2.42e-114,412.0,1.15e-114,412.0
7101,SHAW,NP_001137782.1,Drosophila_melanogaster,NP_001137782.1,SHAW,Astyanax_mexicanus,XP_022522830.1,KCNC1A,2.42e-114,412.0,1.16e-114,412.0
7102,SHAW,NP_001137782.1,Drosophila_melanogaster,NP_001137782.1,SHAW,Astyanax_mexicanus,XP_007235234.3,KCNC1B,3.86e-113,408.0,1.83e-113,408.0
7103,SHAW,NP_001137782.1,Drosophila_melanogaster,NP_001137782.1,SHAW,Astyanax_mexicanus,XP_007235233.3,KCNC1B,3.86e-113,408.0,1.84e-113,408.0
7104,SHAW,NP_001137782.1,Drosophila_melanogaster,NP_001137782.1,SHAW,Astyanax_mexicanus,XP_049330058.1,KCNC2,3.09e-112,405.0,1.55e-112,405.0
7105,SHAW,NP_001137782.1,Drosophila_melanogaster,NP_001137782.1,SHAW,Astyanax_mexicanus,XP_049330057.1,KCNC2,3.09e-112,405.0,1.56e-112,405.0
7106,SHAWL,NP_609284.3,,,,,,,,,,
7107,SHC,NP_524683.2,Drosophila_melanogaster,NP_524683.2,SHC,Astyanax_mexicanus,XP_022529929.1,SHC1,4.66e-66,251.0,2.55e-66,251.0
7108,SHC,NP_524683.2,Drosophila_melanogaster,NP_524683.2,SHC,Astyanax_mexicanus,XP_022529928.1,SHC1,4.66e-66,251.0,2.57e-66,251.0
7109,SHC,NP_524683.2,Drosophila_melanogaster,NP_524683.2,SHC,Astyanax_mexicanus,XP_022529926.2,SHC1,4.66e-66,251.0,3.32e-66,251.0
7110,SHD,NP_001261843.1,,,,,,,,,,
7111,SHEP,NP_729054.3,Drosophila_melanogaster,NP_729054.3,SHEP,Astyanax_mexicanus,XP_022538361.1,LOC103040012,3.2199999999999997e-69,262.0,1.0899999999999999e-69,262.0
7112,SHEP,NP_729054.3,Drosophila_melanogaster,NP_729054.3,SHEP,Astyanax_mexicanus,XP_022538366.1,LOC103040012,3.2199999999999997e-69,262.0,1.1e-69,262.0
7113,SHEP,NP_729054.3,Drosophila_melanogaster,NP_729054.3,SHEP,Astyanax_mexicanus,XP_049327871.1,LOC103040012,3.2199999999999997e-69,262.0,1.1e-69,262.0
7114,SHEP,NP_729054.3,Drosophila_melanogaster,NP_729054.3,SHEP,Astyanax_mexicanus,XP_022538365.1,LOC103040012,2.58e-68,259.0,8.65e-69,259.0
7115,SHEP,NP_729054.3,Drosophila_melanogaster,NP_729054.3,SHEP,Astyanax_mexicanus,XP_022538362.1,LOC103040012,2.58e-68,259.0,8.669999999999999e-69,259.0
7116,SHF,NP_001284964.1,,,,,,,,,,
7117,SHG,NP_476722.1,,,,,,,,,,
7118,SHI,NP_001259588.1,Drosophila_melanogaster,NP_001259588.1,SHI,Astyanax_mexicanus,XP_022523740.2,DNM2A,0.0,1069.0,0.0,1069.0
7119,SHI,NP_001259588.1,Drosophila_melanogaster,NP_001259588.1,SHI,Astyanax_mexicanus,XP_022523738.2,DNM2A,0.0,1063.0,0.0,1063.0
7120,SHI,NP_001259588.1,Drosophila_melanogaster,NP_001259588.1,SHI,Astyanax_mexicanus,XP_022523741.2,DNM2A,0.0,1063.0,0.0,1063.0
7121,SHI,NP_001259588.1,Drosophila_melanogaster,NP_001259588.1,SHI,Astyanax_mexicanus,XP_049326511.1,DNM1B,0.0,1061.0,0.0,1061.0
7122,SHI,NP_001259588.1,Drosophila_melanogaster,NP_001259588.1,SHI,Astyanax_mexicanus,XP_049331711.1,DNM2A,0.0,1061.0,0.0,1061.0
7123,SHI,NP_001259588.1,Drosophila_melanogaster,NP_001259588.1,SHI,Astyanax_mexicanus,XP_049331713.1,DNM2A,0.0,1061.0,0.0,1061.0
7124,SHI,NP_001259588.1,Drosophila_melanogaster,NP_001259588.1,SHI,Astyanax_mexicanus,XP_022523739.2,DNM2A,0.0,1057.0,0.0,1057.0
7125,SHI,NP_001259588.1,Drosophila_melanogaster,NP_001259588.1,SHI,Astyanax_mexicanus,XP_049326512.1,DNM1B,0.0,1057.0,0.0,1057.0
7126,SHI,NP_001259588.1,Drosophila_melanogaster,NP_001259588.1,SHI,Astyanax_mexicanus,XP_022523167.1,DNM1B,0.0,1056.0,0.0,1056.0
7127,SHI,NP_001259588.1,Drosophila_melanogaster,NP_001259588.1,SHI,Astyanax_mexicanus,XP_022523169.1,DNM1B,0.0,1056.0,0.0,1056.0
7128,SHI,NP_001259588.1,Drosophila_melanogaster,NP_001259588.1,SHI,Astyanax_mexicanus,XP_022523170.1,DNM1B,0.0,1056.0,0.0,1056.0
7129,SHI,NP_001259588.1,Drosophila_melanogaster,NP_001259588.1,SHI,Astyanax_mexicanus,XP_022523172.1,DNM1B,0.0,1056.0,0.0,1056.0
7130,SHI,NP_001259588.1,Drosophila_melanogaster,NP_001259588.1,SHI,Astyanax_mexicanus,XP_022530184.2,DNM2B,0.0,1056.0,0.0,1056.0
7131,SHI,NP_001259588.1,Drosophila_melanogaster,NP_001259588.1,SHI,Astyanax_mexicanus,XP_049325369.1,DNM2B,0.0,1056.0,0.0,1056.0
7132,SHI,NP_001259588.1,Drosophila_melanogaster,NP_001259588.1,SHI,Astyanax_mexicanus,XP_049331712.1,DNM2A,0.0,1055.0,0.0,1055.0
7133,SHI,NP_001259588.1,Drosophila_melanogaster,NP_001259588.1,SHI,Astyanax_mexicanus,XP_049342327.1,DNM1A,0.0,1053.0,0.0,1053.0
7134,SHI,NP_001259588.1,Drosophila_melanogaster,NP_001259588.1,SHI,Astyanax_mexicanus,XP_022518173.1,DNM3B,0.0,1051.0,0.0,1051.0
7135,SHI,NP_001259588.1,Drosophila_melanogaster,NP_001259588.1,SHI,Astyanax_mexicanus,XP_049338817.1,DNM3B,0.0,1051.0,0.0,1051.0
7136,SHN,NP_001260883.1,,,,,,,,,,
7137,SHOT,NP_001137659.1,Drosophila_melanogaster,NP_001137659.1,SHOT,Astyanax_mexicanus,XP_049331353.1,MACF1A,0.0,1899.0,0.0,1899.0
7138,SHRB,NP_610462.3,Drosophila_melanogaster,NP_610462.3,SHRB,Astyanax_mexicanus,XP_007247962.1,LOC103026801,9.07e-53,206.0,4.38e-53,206.0
7139,SHRB,NP_610462.3,Drosophila_melanogaster,NP_610462.3,SHRB,Astyanax_mexicanus,XP_007241258.1,CHMP4BA,1.16e-50,199.0,5.63e-51,199.0
7140,SICK,NP_001260603.1,,,,,,,,,,
7141,SIDE,NP_524530.2,,,,,,,,,,
7142,SIF,NP_001097518.2,Drosophila_melanogaster,NP_001097518.2,SIF,Astyanax_mexicanus,XP_022537150.2,TIAM1A,1.11e-161,571.0,4.31e-162,571.0
7143,SIM,NP_001262527.1,Drosophila_melanogaster,NP_001262527.1,SIM,Astyanax_mexicanus,XP_007260958.3,NPAS1,2.8e-77,289.0,1.5700000000000001e-77,289.0
7144,SIM,NP_001262527.1,Drosophila_melanogaster,NP_001262527.1,SIM,Astyanax_mexicanus,XP_022542797.2,NPAS1,2.8e-77,289.0,1.5700000000000001e-77,289.0
7145,SIMA,NP_524584.2,,,,,,,,,,
7146,SIMJ,NP_001261684.1,,,,,,,,,,
7147,SIN1,NP_610963.1,Drosophila_melanogaster,NP_610963.1,SIN1,Astyanax_mexicanus,XP_022523491.1,MAPKAP1,4.21e-33,142.0,1.92e-33,142.0
7148,SIN1,NP_610963.1,Drosophila_melanogaster,NP_610963.1,SIN1,Astyanax_mexicanus,XP_049330720.1,MAPKAP1,1.35e-31,137.0,6.26e-32,137.0
7149,SIN3A,NP_725187.1,Drosophila_melanogaster,NP_725187.1,SIN3A,Astyanax_mexicanus,XP_049326900.1,SIN3AB,5.06e-202,705.0,1.54e-202,705.0
7150,SIN3A,NP_725187.1,Drosophila_melanogaster,NP_725187.1,SIN3A,Astyanax_mexicanus,XP_022527282.1,SIN3AA,4.14e-198,692.0,1.2600000000000001e-198,692.0
7151,SIN3A,NP_725187.1,Drosophila_melanogaster,NP_725187.1,SIN3A,Astyanax_mexicanus,XP_022527283.1,SIN3AA,4.14e-198,692.0,1.2600000000000001e-198,692.0
7152,SIN3A,NP_725187.1,Drosophila_melanogaster,NP_725187.1,SIN3A,Astyanax_mexicanus,XP_022527284.1,SIN3AA,4.14e-198,692.0,1.2600000000000001e-198,692.0
7153,SINA,NP_476725.1,Drosophila_melanogaster,NP_476725.1,SINA,Astyanax_mexicanus,XP_007249245.1,SIAH1,5.71e-124,443.0,2.57e-124,443.0
7154,SINA,NP_476725.1,Drosophila_melanogaster,NP_476725.1,SINA,Astyanax_mexicanus,XP_049339318.1,SIAH1,5.71e-124,443.0,2.73e-124,443.0
7155,SINA,NP_476725.1,Drosophila_melanogaster,NP_476725.1,SINA,Astyanax_mexicanus,XP_007249244.1,SIAH1,5.71e-124,443.0,3.0000000000000004e-124,443.0
7156,SINA,NP_476725.1,Drosophila_melanogaster,NP_476725.1,SINA,Astyanax_mexicanus,XP_007249243.1,SIAH1,5.71e-124,443.0,3.1900000000000002e-124,443.0
7157,SINA,NP_476725.1,Drosophila_melanogaster,NP_476725.1,SINA,Astyanax_mexicanus,XP_007244503.2,SIAH2L,7.3e-122,436.0,4e-122,436.0
7158,SINU,NP_647971.3,,,,,,,,,,
7159,SIP1,NP_524725.2,Drosophila_melanogaster,NP_524725.2,SIP1,Astyanax_mexicanus,XP_007250033.3,TFIP11,9.09e-131,467.0,4.4999999999999997e-131,467.0
7160,SIRT2,NP_650880.3,Drosophila_melanogaster,NP_650880.3,SIRT2,Astyanax_mexicanus,XP_022534733.1,SIRT2,6.78e-99,360.0,3.36e-99,360.0
7161,SIRT2,NP_650880.3,Drosophila_melanogaster,NP_650880.3,SIRT2,Astyanax_mexicanus,XP_022534734.1,SIRT2,2.71e-98,358.0,1.21e-98,358.0
7162,SIX4,NP_649256.1,Drosophila_melanogaster,NP_649256.1,SIX4,Astyanax_mexicanus,XP_007256729.1,SIX6B,1.5399999999999999e-55,216.0,4.68e-56,216.0
7163,SIX4,NP_649256.1,Drosophila_melanogaster,NP_649256.1,SIX4,Astyanax_mexicanus,XP_007255834.1,SIX3A,4.92e-54,211.0,1.8199999999999997e-54,211.0
7164,SIZ,NP_730594.1,,,,,,,,,,
7165,SK,NP_001259253.1,Drosophila_melanogaster,NP_001259253.1,SK,Astyanax_mexicanus,XP_049341865.1,KCNN1B,1.3599999999999998e-150,533.0,6.47e-151,533.0
7166,SK,NP_001259253.1,Drosophila_melanogaster,NP_001259253.1,SK,Astyanax_mexicanus,XP_049341866.1,KCNN1B,1.3599999999999998e-150,533.0,6.47e-151,533.0
7167,SK1,NP_572717.1,Drosophila_melanogaster,NP_572717.1,SK1,Astyanax_mexicanus,XP_007252205.3,LOC103023393,9.360000000000001e-64,244.0,3.9000000000000004e-64,244.0
7168,SK1,NP_572717.1,Drosophila_melanogaster,NP_572717.1,SK1,Astyanax_mexicanus,XP_049332091.1,LOC103040500,4.79e-61,235.0,1.3999999999999999e-61,235.0
7169,SK2,NP_647762.3,Drosophila_melanogaster,NP_647762.3,SK2,Astyanax_mexicanus,XP_049332091.1,LOC103040500,3.95e-60,232.0,1.1199999999999999e-60,232.0
7170,SK2,NP_647762.3,Drosophila_melanogaster,NP_647762.3,SK2,Astyanax_mexicanus,XP_007252205.3,LOC103023393,2.47e-61,236.0,9.98e-62,236.0
7171,SKD,NP_001262134.1,Drosophila_melanogaster,NP_001262134.1,SKD,Astyanax_mexicanus,XP_022536787.2,MED13A,4.28e-194,679.0,1.75e-194,679.0
7172,SKD,NP_001262134.1,Drosophila_melanogaster,NP_001262134.1,SKD,Astyanax_mexicanus,XP_022536786.2,MED13A,3.42e-193,676.0,1.4e-193,676.0
7173,SKD,NP_001262134.1,Drosophila_melanogaster,NP_001262134.1,SKD,Astyanax_mexicanus,XP_049323177.1,MED13B,7.01e-190,665.0,2.81e-190,665.0
7174,SKD,NP_001262134.1,Drosophila_melanogaster,NP_001262134.1,SKD,Astyanax_mexicanus,XP_049330535.1,LOC103034396,1.84e-184,647.0,7.44e-185,647.0
7175,SKI6,NP_609618.2,Drosophila_melanogaster,NP_609618.2,SKI6,Astyanax_mexicanus,XP_007240080.1,EXOSC4,2.19e-68,258.0,1.08e-68,258.0
7176,SKIP,NP_001262827.1,Drosophila_melanogaster,NP_001262827.1,SKIP,Astyanax_mexicanus,XP_007252036.3,SASH1B,4.77e-40,166.0,2.5599999999999997e-40,166.0
7177,SKIP,NP_001262827.1,Drosophila_melanogaster,NP_001262827.1,SKIP,Astyanax_mexicanus,XP_007252035.3,SASH1B,4.77e-40,166.0,2.5599999999999997e-40,166.0
7178,SKIP,NP_001262827.1,Drosophila_melanogaster,NP_001262827.1,SKIP,Astyanax_mexicanus,XP_022528720.2,SASH1B,4.77e-40,166.0,2.5599999999999997e-40,166.0
7179,SKIP,NP_001262827.1,Drosophila_melanogaster,NP_001262827.1,SKIP,Astyanax_mexicanus,XP_022528721.2,SASH1B,4.77e-40,166.0,2.5599999999999997e-40,166.0
7180,SKIP,NP_001262827.1,Drosophila_melanogaster,NP_001262827.1,SKIP,Astyanax_mexicanus,XP_022528722.2,SASH1B,4.77e-40,166.0,2.5599999999999997e-40,166.0
7181,SKPA,NP_477390.1,Drosophila_melanogaster,NP_477390.1,SKPA,Astyanax_mexicanus,XP_007241403.1,SKP1,3.97e-57,220.0,1.97e-57,220.0
7182,SKTL,NP_477206.1,,,,,,,,,,
7183,SLBO,NP_523843.1,,,,,,,,,,
7184,SLGA,NP_523433.2,Drosophila_melanogaster,NP_523433.2,SLGA,Astyanax_mexicanus,XP_007234035.3,PRODHA,2.1e-144,512.0,1.0200000000000001e-144,512.0
7185,SLH,NP_001137769.2,Drosophila_melanogaster,NP_001137769.2,SLH,Astyanax_mexicanus,XP_022528331.1,SCFD1,3.65e-212,737.0,1.7800000000000002e-212,737.0
7186,SLI,NP_001261017.1,Drosophila_melanogaster,NP_001261017.1,SLI,Astyanax_mexicanus,XP_049328076.1,SLIT1A,2.53e-149,530.0,8.869999999999999e-150,530.0
7187,SLI,NP_001261017.1,Drosophila_melanogaster,NP_001261017.1,SLI,Astyanax_mexicanus,XP_022537834.2,SLIT1A,2.03e-148,527.0,7.13e-149,527.0
7188,SLI,NP_001261017.1,Drosophila_melanogaster,NP_001261017.1,SLI,Astyanax_mexicanus,XP_049328075.1,SLIT1A,1.3e-146,521.0,4.57e-147,521.0
7189,SLI,NP_001261017.1,Drosophila_melanogaster,NP_001261017.1,SLI,Astyanax_mexicanus,XP_049328074.1,SLIT1A,1.04e-145,518.0,3.68e-146,518.0
7190,SLI,NP_001261017.1,Drosophila_melanogaster,NP_001261017.1,SLI,Astyanax_mexicanus,XP_049328218.1,SLIT2,1.7e-141,504.0,5.9e-142,504.0
7191,SLIF,NP_649428.1,Drosophila_melanogaster,NP_649428.1,SLIF,Astyanax_mexicanus,XP_007258708.3,SLC7A3B,2.84e-149,528.0,1.48e-149,528.0
7192,SLIF,NP_649428.1,Drosophila_melanogaster,NP_649428.1,SLIF,Astyanax_mexicanus,XP_007258709.3,SLC7A3B,2.84e-149,528.0,1.48e-149,528.0
7193,SLIF,NP_649428.1,Drosophila_melanogaster,NP_649428.1,SLIF,Astyanax_mexicanus,XP_049339830.1,SLC7A3B,2.84e-149,528.0,1.48e-149,528.0
7194,SLIF,NP_649428.1,Drosophila_melanogaster,NP_649428.1,SLIF,Astyanax_mexicanus,XP_007236768.3,SLC7A1B,1.13e-148,526.0,5.99e-149,526.0
7195,SLIF,NP_649428.1,Drosophila_melanogaster,NP_649428.1,SLIF,Astyanax_mexicanus,XP_049323281.1,SLC7A1B,1.13e-148,526.0,5.99e-149,526.0
7196,SLIF,NP_649428.1,Drosophila_melanogaster,NP_649428.1,SLIF,Astyanax_mexicanus,XP_007252526.1,SLC7A1A,2.9099999999999997e-146,518.0,1.55e-146,518.0
7197,SLIF,NP_649428.1,Drosophila_melanogaster,NP_649428.1,SLIF,Astyanax_mexicanus,XP_022537038.1,SLC7A1A,2.9099999999999997e-146,518.0,1.55e-146,518.0
7198,SLIF,NP_649428.1,Drosophila_melanogaster,NP_649428.1,SLIF,Astyanax_mexicanus,XP_049324627.1,SLC7A1A,2.9099999999999997e-146,518.0,1.55e-146,518.0
7199,SLIF,NP_649428.1,Drosophila_melanogaster,NP_649428.1,SLIF,Astyanax_mexicanus,XP_007254191.2,SLC7A3A,4.65e-145,514.0,2.4500000000000002e-145,514.0
7200,SLIF,NP_649428.1,Drosophila_melanogaster,NP_649428.1,SLIF,Astyanax_mexicanus,XP_049322413.1,SLC7A3A,4.65e-145,514.0,2.4500000000000002e-145,514.0
7201,SLIF,NP_649428.1,Drosophila_melanogaster,NP_649428.1,SLIF,Astyanax_mexicanus,XP_007252527.1,SLC7A1A,1.8600000000000002e-144,512.0,9.9e-145,512.0
7202,SLIF,NP_649428.1,Drosophila_melanogaster,NP_649428.1,SLIF,Astyanax_mexicanus,XP_049321186.1,ZGC:175280,3.7200000000000004e-144,511.0,1.85e-144,511.0
7203,SLIK,NP_001014549.1,Drosophila_melanogaster,NP_001014549.1,SLIK,Astyanax_mexicanus,XP_007252332.3,SLKA,5.24e-114,412.0,2.29e-114,412.0
7204,SLIM,NP_523782.1,Drosophila_melanogaster,NP_523782.1,SLIM,Astyanax_mexicanus,XP_022527514.2,KLHDC10,6.4700000000000005e-75,281.0,2.02e-75,281.0
7205,SLIM,NP_523782.1,Drosophila_melanogaster,NP_523782.1,SLIM,Astyanax_mexicanus,XP_022527513.2,KLHDC10,6.4700000000000005e-75,281.0,2.19e-75,281.0
7206,SLMB,NP_001262802.1,Drosophila_melanogaster,NP_001262802.1,SLMB,Astyanax_mexicanus,XP_007237855.3,FBXW11B,5.5e-93,341.0,2.42e-93,341.0
7207,SLN,NP_610706.1,,,,,,,,,,
7208,SLO,NP_001262925.1,Drosophila_melanogaster,NP_001262925.1,SLO,Astyanax_mexicanus,XP_022540576.2,KCNMA1A,0.0,1185.0,0.0,1185.0
7209,SLO,NP_001262925.1,Drosophila_melanogaster,NP_001262925.1,SLO,Astyanax_mexicanus,XP_022540594.2,KCNMA1A,0.0,1174.0,0.0,1174.0
7210,SLO,NP_001262925.1,Drosophila_melanogaster,NP_001262925.1,SLO,Astyanax_mexicanus,XP_022540599.2,KCNMA1A,0.0,1174.0,0.0,1174.0
7211,SLO,NP_001262925.1,Drosophila_melanogaster,NP_001262925.1,SLO,Astyanax_mexicanus,XP_022540590.2,KCNMA1A,0.0,1172.0,0.0,1172.0
7212,SLO,NP_001262925.1,Drosophila_melanogaster,NP_001262925.1,SLO,Astyanax_mexicanus,XP_022540597.2,KCNMA1A,0.0,1172.0,0.0,1172.0
7213,SLO,NP_001262925.1,Drosophila_melanogaster,NP_001262925.1,SLO,Astyanax_mexicanus,XP_049336975.1,KCNMA1A,0.0,1172.0,0.0,1172.0
7214,SLO,NP_001262925.1,Drosophila_melanogaster,NP_001262925.1,SLO,Astyanax_mexicanus,XP_049336971.1,KCNMA1A,0.0,1171.0,0.0,1171.0
7215,SLO,NP_001262925.1,Drosophila_melanogaster,NP_001262925.1,SLO,Astyanax_mexicanus,XP_049336973.1,KCNMA1A,0.0,1171.0,0.0,1171.0
7216,SLO,NP_001262925.1,Drosophila_melanogaster,NP_001262925.1,SLO,Astyanax_mexicanus,XP_049320470.1,LOC103038321,0.0,1169.0,0.0,1169.0
7217,SLO,NP_001262925.1,Drosophila_melanogaster,NP_001262925.1,SLO,Astyanax_mexicanus,XP_049320471.1,LOC103038321,0.0,1169.0,0.0,1169.0
7218,SLO,NP_001262925.1,Drosophila_melanogaster,NP_001262925.1,SLO,Astyanax_mexicanus,XP_049320475.1,LOC103038321,0.0,1169.0,0.0,1169.0
7219,SLO,NP_001262925.1,Drosophila_melanogaster,NP_001262925.1,SLO,Astyanax_mexicanus,XP_049320477.1,LOC103038321,0.0,1169.0,0.0,1169.0
7220,SLO,NP_001262925.1,Drosophila_melanogaster,NP_001262925.1,SLO,Astyanax_mexicanus,XP_022540596.1,KCNMA1A,0.0,1165.0,0.0,1165.0
7221,SLO,NP_001262925.1,Drosophila_melanogaster,NP_001262925.1,SLO,Astyanax_mexicanus,XP_022540583.2,KCNMA1A,0.0,1163.0,0.0,1163.0
7222,SLO,NP_001262925.1,Drosophila_melanogaster,NP_001262925.1,SLO,Astyanax_mexicanus,XP_022540591.2,KCNMA1A,0.0,1162.0,0.0,1162.0
7223,SLO,NP_001262925.1,Drosophila_melanogaster,NP_001262925.1,SLO,Astyanax_mexicanus,XP_049336970.1,KCNMA1A,0.0,1162.0,0.0,1162.0
7224,SLO,NP_001262925.1,Drosophila_melanogaster,NP_001262925.1,SLO,Astyanax_mexicanus,XP_022540581.2,KCNMA1A,0.0,1162.0,0.0,1162.0
7225,SLO,NP_001262925.1,Drosophila_melanogaster,NP_001262925.1,SLO,Astyanax_mexicanus,XP_022540595.2,KCNMA1A,0.0,1162.0,0.0,1162.0
7226,SLO,NP_001262925.1,Drosophila_melanogaster,NP_001262925.1,SLO,Astyanax_mexicanus,XP_007240363.3,KCNMA1A,0.0,1160.0,0.0,1160.0
7227,SLO,NP_001262925.1,Drosophila_melanogaster,NP_001262925.1,SLO,Astyanax_mexicanus,XP_049336972.1,KCNMA1A,0.0,1160.0,0.0,1160.0
7228,SLO,NP_001262925.1,Drosophila_melanogaster,NP_001262925.1,SLO,Astyanax_mexicanus,XP_049320476.1,LOC103038321,0.0,1158.0,0.0,1158.0
7229,SLO,NP_001262925.1,Drosophila_melanogaster,NP_001262925.1,SLO,Astyanax_mexicanus,XP_049320478.1,LOC103038321,0.0,1158.0,0.0,1158.0
7230,SLO,NP_001262925.1,Drosophila_melanogaster,NP_001262925.1,SLO,Astyanax_mexicanus,XP_049320472.1,LOC103038321,0.0,1155.0,0.0,1155.0
7231,SLO,NP_001262925.1,Drosophila_melanogaster,NP_001262925.1,SLO,Astyanax_mexicanus,XP_049320465.1,LOC103038321,0.0,1154.0,0.0,1154.0
7232,SLO,NP_001262925.1,Drosophila_melanogaster,NP_001262925.1,SLO,Astyanax_mexicanus,XP_049320468.1,LOC103038321,0.0,1154.0,0.0,1154.0
7233,SLOB,NP_609131.2,,,,,,,,,,
7234,SLOU,NP_001262808.1,,,,,,,,,,
7235,SLOW,NP_647898.3,,,,,,,,,,
7236,SLP1,NP_476730.1,,,,,,,,,,
7237,SLP2,NP_476834.1,,,,,,,,,,
7238,SLPR,NP_572458.3,Drosophila_melanogaster,NP_572458.3,SLPR,Astyanax_mexicanus,XP_022520668.2,MAP3K10,1.94e-132,473.0,8.830000000000001e-133,473.0
7239,SLS,NP_001261314.1,,,,,,,,,,
7240,SM,NP_725913.2,,,,,,,,,,
7241,SMC1,NP_651211.2,Drosophila_melanogaster,NP_651211.2,SMC1,Astyanax_mexicanus,XP_022522165.1,LOC107196953,1.41e-270,932.0,6.92e-271,932.0
7242,SMC1,NP_651211.2,Drosophila_melanogaster,NP_651211.2,SMC1,Astyanax_mexicanus,XP_007246839.2,SMC1A,7.21e-268,923.0,3.54e-268,923.0
7243,SMG,NP_523987.1,Drosophila_melanogaster,NP_523987.1,SMG,Astyanax_mexicanus,XP_022529026.2,SAMD4A,1.5500000000000002e-26,121.0,5.2100000000000006e-27,121.0
7244,SMG,NP_523987.1,Drosophila_melanogaster,NP_523987.1,SMG,Astyanax_mexicanus,XP_022529025.2,SAMD4A,1.5500000000000002e-26,121.0,5.2100000000000006e-27,121.0
7245,SMG,NP_523987.1,Drosophila_melanogaster,NP_523987.1,SMG,Astyanax_mexicanus,XP_022529027.2,SAMD4A,2.48e-25,117.0,8.32e-26,117.0
7246,SMG5,NP_609685.1,,,,,,,,,,
7247,SMG6,NP_651321.1,Drosophila_melanogaster,NP_651321.1,SMG6,Astyanax_mexicanus,XP_049325024.1,SMG6,7.43e-55,215.0,6.2499999999999995e-55,215.0
7248,SMG6,NP_651321.1,Drosophila_melanogaster,NP_651321.1,SMG6,Astyanax_mexicanus,XP_049325026.1,SMG6,1.49e-54,214.0,1.2199999999999999e-54,214.0
7249,SMG6,NP_651321.1,Drosophila_melanogaster,NP_651321.1,SMG6,Astyanax_mexicanus,XP_049325027.1,SMG6,1.49e-54,214.0,1.2199999999999999e-54,214.0
7250,SMG6,NP_651321.1,Drosophila_melanogaster,NP_651321.1,SMG6,Astyanax_mexicanus,XP_049325025.1,SMG6,1.49e-54,214.0,1.2499999999999999e-54,214.0
7251,SMG6,NP_651321.1,Drosophila_melanogaster,NP_651321.1,SMG6,Astyanax_mexicanus,XP_007229834.3,SMG6,1.49e-54,214.0,1.2499999999999999e-54,214.0
7252,SMG6,NP_651321.1,Drosophila_melanogaster,NP_651321.1,SMG6,Astyanax_mexicanus,XP_049325023.1,SMG6,1.49e-54,214.0,1.2499999999999999e-54,214.0
7253,SMID,NP_523959.2,Drosophila_melanogaster,NP_523959.2,SMID,Astyanax_mexicanus,XP_007253246.3,NVL,9.61e-168,590.0,4.64e-168,590.0
7254,SMID,NP_523959.2,Drosophila_melanogaster,NP_523959.2,SMID,Astyanax_mexicanus,XP_049328530.1,NVL,9.61e-168,590.0,4.64e-168,590.0
7255,SMP-30,NP_001262580.1,Drosophila_melanogaster,NP_001262580.1,SMP-30,Astyanax_mexicanus,XP_007248948.2,RGN,3.46e-38,158.0,1.67e-38,158.0
7256,SMR,NP_536797.3,,,,,,,,,,
7257,SMVT,NP_651891.2,,,,,,,,,,
7258,SN,NP_727226.1,Drosophila_melanogaster,NP_727226.1,SN,Astyanax_mexicanus,XP_007247867.1,FSCN1A,2.25e-99,362.0,1.07e-99,362.0
7259,SNA,NP_476732.1,,,,,,,,,,
7260,SNAP24,NP_524298.1,Drosophila_melanogaster,NP_524298.1,SNAP24,Astyanax_mexicanus,XP_007245417.1,SNAP25A,1.0400000000000002e-56,219.0,4.93e-57,219.0
7261,SNAP24,NP_524298.1,Drosophila_melanogaster,NP_524298.1,SNAP24,Astyanax_mexicanus,XP_007238437.1,SNAP25B,4.150000000000001e-56,217.0,1.9600000000000002e-56,217.0
7262,SNAP24,NP_524298.1,Drosophila_melanogaster,NP_524298.1,SNAP24,Astyanax_mexicanus,XP_022520466.1,SNAP25B,1.0599999999999999e-53,209.0,4.9999999999999996e-54,209.0
7263,SNAP25,NP_001036641.1,Drosophila_melanogaster,NP_001036641.1,SNAP25,Astyanax_mexicanus,XP_007245417.1,SNAP25A,5.19e-57,220.0,2.47e-57,220.0
7264,SNAP25,NP_001036641.1,Drosophila_melanogaster,NP_001036641.1,SNAP25,Astyanax_mexicanus,XP_007238437.1,SNAP25B,2.0800000000000003e-56,218.0,9.82e-57,218.0
7265,SNAP25,NP_001036641.1,Drosophila_melanogaster,NP_001036641.1,SNAP25,Astyanax_mexicanus,XP_007236906.1,ZGC:101731,1.3299999999999997e-54,212.0,6.4099999999999994e-55,212.0
7266,SNF4AGAMMA,NP_732594.1,,,,,,,,,,
7267,SNO,NP_511144.2,Drosophila_melanogaster,NP_511144.2,SNO,Astyanax_mexicanus,XP_049325000.1,SBNO1,0.0,1236.0,0.0,1236.0
7268,SNO,NP_511144.2,Drosophila_melanogaster,NP_511144.2,SNO,Astyanax_mexicanus,XP_049325001.1,SBNO1,0.0,1236.0,0.0,1236.0
7269,SNO,NP_511144.2,Drosophila_melanogaster,NP_511144.2,SNO,Astyanax_mexicanus,XP_049325002.1,SBNO1,0.0,1236.0,0.0,1236.0
