,Model_nodos,NCBI_Product_accesion,Astyanax_ortologos,ID
1609,SYMPK,NP_004810.2,"[('XP_007260420.3', 'SYMPK'), ('XP_049331962.1', 'SYMPK'), ('XP_049331964.1', 'SYMPK')]",1610
1610,SYN1,NP_008881.2,"[('XP_022526463.2', 'SYN1'), ('XP_022526464.2', 'SYN1')]",1611
1611,SYN2,NP_598328.1,"[('XP_007229699.3', 'SYN2B'), ('XP_049319090.1', 'SYN2A')]",1612
1612,SYP,NP_003170.1,"[('XP_022526797.1', 'SYPA'), ('XP_049341887.1', 'SYPB')]",1613
1613,SYTL4,NP_001357098.1,"[('XP_022539392.2', 'SYTL4')]",1614
1614,TAF1,XP_054183609.1,"[('XP_007235909.3', 'TAF1'), ('XP_007235910.3', 'TAF1')]",1615
1615,TAF12,XP_054194468.1,"[('XP_007249707.2', 'TAF12')]",1616
1616,TAF1B,NP_005671.3,"[('XP_007235316.3', 'TAF1B')]",1617
1617,TAF4,NP_003176.2,"[('XP_022538488.2', 'TAF4A'), ('XP_049319076.1', 'LOC103041700')]",1618
1618,TAF5,NP_008882.2,"[('XP_007259122.3', 'TAF5')]",1619
1619,TAF7,NP_005633.2,"[('XP_022539373.2', 'TAF7')]",1620
1620,TAGLN,NP_003177.2,"[('XP_007230692.1', 'TAGLN'), ('XP_007230693.1', 'TAGLN'), ('XP_007230694.1', 'TAGLN'), ('XP_049332440.1', 'TAGLN2')]",1621
1621,TAL1,XP_054194471.1,"[('XP_007240145.2', 'TAL1')]",1622
1622,TALDO1,NP_006746.1,"[('XP_007251688.1', 'TALDO1')]",1623
1623,TAP1,NP_000584.3,"[('XP_049323527.1', 'TAP1'), ('XP_049323528.1', 'TAP1')]",1624
1624,TAT,NP_000344.1,"[('XP_015461750.1', 'TAT')]",1625
1625,TBC1D22A,XP_054181441.1,"[('XP_049329598.1', 'TBC1D22A'), ('XP_049329599.1', 'TBC1D22A'), ('XP_049329600.1', 'TBC1D22A')]",1626
1626,TBL1X,NP_001132938.1,"[('XP_022521335.2', 'TBL1X')]",1627
1627,TBP,NP_003185.1,"[('XP_007248621.3', 'LOC103034133')]",1628
1628,TBPL1,NP_001240605.1,"[('XP_049318738.1', 'TBPL1'), ('XP_049318739.1', 'TBPL1'), ('XP_049318740.1', 'TBPL1')]",1629
1629,TBR1,NP_006584.1,"[('XP_007230470.2', 'TBR1B')]",1630
1630,TBX18,NP_001073977.1,"[('XP_007257929.3', 'TBX18')]",1631
1631,TBX2,NP_005985.3,"[('XP_007258937.2', 'TBX2B')]",1632
1632,TBX20,NP_001071121.1,"[('XP_007239797.3', 'TBX20'), ('XP_049325095.1', 'TBX20')]",1633
1633,TBX3,NP_005987.3,"[('XP_007254062.1', 'TBX3A')]",1634
1634,TBX4,XP_054173845.1,"[('XP_022531071.2', 'TBX4')]",1635
1635,TBX5,NP_000183.2,"[('XP_007254059.2', 'TBX5A'), ('XP_049330552.1', 'TBX5A'), ('XP_049330555.1', 'TBX5A')]",1636
1636,TBXA2R,XP_054177825.1,"[('XP_007246237.3', 'TBXA2R')]",1637
1637,TCERG1,NP_001369477.1,"[('XP_022523623.2', 'TCERG1B')]",1638
1638,TCF12,XP_054234644.1,"[('XP_049326970.1', 'TCF12')]",1639
1639,TCF4,NP_001230155.2,"[('XP_022532014.2', 'LOC103029501'), ('XP_022532015.2', 'LOC103029501'), ('XP_022532016.2', 'LOC103029501'), ('XP_022532017.2', 'LOC103029501')]",1640
1640,TCF7L2,NP_001354872.1,"[('XP_007259276.1', 'TCF7L2'), ('XP_007259278.1', 'TCF7L2'), ('XP_007259283.1', 'TCF7L2'), ('XP_007259284.1', 'TCF7L2'), ('XP_007259285.1', 'TCF7L2'), ('XP_049320284.1', 'TCF7L2'), ('XP_049320286.1', 'TCF7L2'), ('XP_049320289.1', 'TCF7L2')]",1641
1641,TCN2,NP_000346.2,"[('XP_049326316.1', 'TCN2')]",1642
1642,TDG,NP_003202.3,"[('XP_007252954.2', 'TDG.1'), ('XP_007252956.2', 'TDG.1'), ('XP_015462285.2', 'TDG.1'), ('XP_022539759.2', 'TDG.1')]",1643
1643,TDO2,NP_005642.1,"[('XP_007245569.3', 'TDO2A')]",1644
1644,TDRD1,NP_001372294.1,"[('XP_007259324.3', 'TDRD1'), ('XP_022524686.2', 'TDRD1'), ('XP_022524687.2', 'TDRD1'), ('XP_022524688.2', 'TDRD1')]",1645
1645,TEAD1,NP_068780.2,"[('XP_007254712.1', 'TEAD1B'), ('XP_007254713.1', 'TEAD1B'), ('XP_007254714.1', 'TEAD1B'), ('XP_007254715.1', 'TEAD1B'), ('XP_015462706.1', 'TEAD1B'), ('XP_015462707.1', 'TEAD1B'), ('XP_022539514.1', 'TEAD1A'), ('XP_049321269.1', 'TEAD1B')]",1646
1646,TEF,NP_001138870.1,"[('XP_007251332.3', 'TEFA'), ('XP_007251334.3', 'TEFA')]",1647
1647,TEK,NP_000450.3,"[('XP_049319309.1', 'TEK'), ('XP_049319359.1', 'TEK')]",1648
1648,TF,NP_001054.2,"[('XP_049332706.1', 'TFA')]",1649
1649,TFAM,NP_003192.1,"[('XP_007235441.3', 'TFAM')]",1650
1650,TFAP2A,NP_001035890.1,"[('XP_007260120.1', 'TFAP2A'), ('XP_007260121.1', 'TFAP2A'), ('XP_007260122.1', 'TFAP2A'), ('XP_007260123.1', 'TFAP2A')]",1651
1651,TFAP2B,XP_054212256.1,"[('XP_022538938.1', 'TFAP2B'), ('XP_022538946.1', 'TFAP2B'), ('XP_022538949.1', 'TFAP2B')]",1652
1652,TFAP2C,NP_003213.1,"[('XP_022531334.1', 'TFAP2C'), ('XP_022531335.1', 'TFAP2C')]",1653
1653,TFAP4,NP_003214.1,"[('XP_022520720.1', 'TFAP4')]",1654
1654,TFDP1,XP_054230857.1,"[('XP_007227935.2', 'TFDP1A'), ('XP_007227936.2', 'TFDP1A')]",1655
1655,TFE3,NP_006512.2,"[('XP_007245891.3', 'TFE3A'), ('XP_007245892.3', 'TFE3A'), ('XP_007245893.3', 'TFE3A'), ('XP_015460415.3', 'TFE3A')]",1656
1656,TFEB,NP_001161299.2,"[('XP_007247817.3', 'TFEB'), ('XP_007247818.3', 'TFEB'), ('XP_007247819.3', 'TFEB'), ('XP_007247820.3', 'TFEB'), ('XP_022538436.2', 'TFEB'), ('XP_049327816.1', 'TFEB')]",1657
1657,TFPT,NP_037474.1,"[('XP_007254575.3', 'TFPT')]",1658
1658,TG,NP_003226.4,"[('XP_022529282.2', 'TG')]",1659
1659,TGFA,NP_001093161.1,"[('XP_049335559.1', 'TGFA'), ('XP_049335560.1', 'TGFA'), ('XP_049335561.1', 'TGFA')]",1660
1660,TGFB1,NP_000651.3,"[('XP_015458596.1', 'TGFB1A'), ('XP_022531678.2', 'TGFB1B')]",1661
1661,TGFB2,NP_001129071.1,"[('XP_007251862.2', 'TGFB2')]",1662
1662,TGFB3,NP_001316868.1,"[('XP_007257403.3', 'TGFB3')]",1663
1663,TGFBI,NP_000349.1,"[('XP_007246517.2', 'TGFBI')]",1664
1664,TGFBR1,NP_001293139.1,"[('XP_007233450.3', 'TGFBR1B')]",1665
1665,TGFBR2,NP_001394055.1,"[('XP_007251882.2', 'TGFBR2B')]",1666
1666,TGFBR3,XP_054194508.1,"[('XP_022531150.2', 'TGFBR3'), ('XP_022531152.2', 'TGFBR3')]",1667
1667,TGIF2,NP_068581.1,"[('XP_007253364.1', 'LOC103045580')]",1668
1668,TH,NP_000351.2,"[('XP_007228125.2', 'TH')]",1669
1669,THBD,NP_000352.1,"[('XP_007241455.3', 'THBD')]",1670
1670,THBS1,XP_054234660.1,"[('XP_007258230.1', 'THBS1B'), ('XP_015462406.3', 'LOC103029184'), ('XP_049319488.1', 'LOC103029184')]",1671
1671,THY1,NP_001358979.1,"[('XP_022531719.2', 'LOC103037831')]",1672
1672,TIAL1,NP_003243.1,"[('XP_007252311.2', 'TIAL1'), ('XP_007252312.2', 'TIAL1')]",1673
1673,TIMP2,NP_003246.1,"[('XP_007259250.1', 'TIMP2A')]",1674
1674,TIMP3,NP_000353.1,"[('XP_007256100.3', 'LOC103027234')]",1675
1675,TJP1,XP_054234678.1,"[('XP_022527951.1', 'TJP1B'), ('XP_049327192.1', 'TJP1A'), ('XP_049327193.1', 'TJP1A'), ('XP_049327194.1', 'TJP1A'), ('XP_049327195.1', 'TJP1A'), ('XP_049327196.1', 'TJP1A'), ('XP_049327197.1', 'TJP1A'), ('XP_049327198.1', 'TJP1A'), ('XP_049327200.1', 'TJP1A'), ('XP_049327203.1', 'TJP1A'), ('XP_049327204.1', 'TJP1A'), ('XP_049327205.1', 'TJP1A'), ('XP_049327206.1', 'TJP1A'), ('XP_049327207.1', 'TJP1A'), ('XP_049330563.1', 'TJP1B'), ('XP_049330564.1', 'TJP1B'), ('XP_049330565.1', 'TJP1B'), ('XP_049330566.1', 'TJP1B'), ('XP_049330568.1', 'TJP1B'), ('XP_049330569.1', 'TJP1B')]",1676
1676,TLR2,NP_003255.2,"[('XP_007260346.3', 'LOC103045101'), ('XP_022530627.2', 'TLR2')]",1677
1677,TLR3,NP_003256.1,"[('XP_049328178.1', 'TLR3')]",1678
1678,TLR4,NP_612564.1,"[('XP_022540328.2', 'LOC111195965'), ('XP_022540744.2', 'LOC111196037'), ('XP_049337599.1', 'LOC111196037')]",1679
1679,TLR6,NP_006059.2,"[('XP_007260376.3', 'TLR1')]",1680
1680,TLR7,NP_057646.1,"[('XP_007227775.3', 'TLR7')]",1681
1681,TLR9,NP_059138.1,"[('XP_007237059.3', 'TLR9')]",1682
1682,TLX1,XP_054221678.1,"[('XP_007247514.3', 'TLX2'), ('XP_007249510.1', 'TLX1')]",1683
1683,TLX2,NP_057254.1,"[('XP_007247514.3', 'TLX2')]",1684
1684,TM4SF1,XP_054202489.1,"[('XP_007234332.2', 'TM4SF18')]",1685
1685,TMEM158,NP_056259.2,"[('XP_007228949.2', 'LOC103036764')]",1686
1686,TMPO,NP_001027454.1,"[('XP_022527470.2', 'TMPOA')]",1687
1687,TMPRSS2,NP_001369649.1,"[('XP_022536726.1', 'TMPRSS2')]",1688
1688,TNC,XP_054218872.1,"[('XP_049326271.1', 'TNCB')]",1689
1689,TNF,NP_000585.2,"[('XP_015457510.2', 'TNFA'), ('XP_015458358.2', 'TNFB')]",1690
1690,TNFAIP3,XP_054212262.1,"[('XP_007247395.3', 'TNFAIP3')]",1691
1691,TNFRSF10B,NP_671716.2,"[('XP_022522600.2', 'HDR')]",1692
1692,TNFRSF11A,XP_054175291.1,"[('XP_007253599.3', 'TNFRSF11A'), ('XP_022539111.2', 'TNFRSF11A')]",1693
1693,TNFRSF11B,NP_002537.3,"[('XP_007256891.3', 'LOC103031342'), ('XP_049336638.1', 'LOC103031342')]",1694
1694,TNFRSF21,NP_055267.1,"[('XP_007245461.3', 'TNFRSF21'), ('XP_007245462.3', 'TNFRSF21')]",1695
1695,TNFSF10,NP_003801.1,"[('XP_007232725.3', 'TNFSF10')]",1696
1696,TNFSF13B,NP_006564.1,"[('XP_022536240.1', 'TNFSF13B'), ('XP_049341203.1', 'TNFSF13B'), ('XP_049341204.1', 'TNFSF13B')]",1697
1697,TNFSF14,NP_742011.2,"[('XP_007236347.3', 'LOC103026147')]",1698
1698,TNPO1,NP_002261.3,"[('XP_007259683.3', 'TNPO1')]",1699
1699,TOB1,NP_001230806.1,"[('XP_007241784.3', 'TOB1A'), ('XP_007257304.2', 'TOB1B')]",1700
1700,TOE1,XP_054190039.1,"[('XP_007232175.2', 'TOE1')]",1701
1701,TOMM34,NP_006800.2,"[('XP_007258554.1', 'TOMM34')]",1702
1702,TOMM70,NP_055635.3,"[('XP_022541040.2', 'TOMM70A')]",1703
1703,TOP1,NP_003277.1,"[('XP_007233883.3', 'TOP1B')]",1704
1704,TOP2A,NP_001058.2,"[('XP_007255218.3', 'TOP2A')]",1705
1705,TOP2B,XP_054203684.1,"[('XP_022523073.2', 'TOP2B'), ('XP_022523074.2', 'TOP2B'), ('XP_022523075.2', 'TOP2B')]",1706
1706,TOP3A,NP_004609.1,"[('XP_007247892.3', 'TOP3A')]",1707
1707,TOPBP1,NP_001350818.1,"[('XP_007258666.3', 'TOPBP1'), ('XP_022522744.2', 'TOPBP1')]",1708
1708,TP53,NP_000537.3,"[('XP_022519420.2', 'TP53'), ('XP_022519421.2', 'TP53'), ('XP_022519422.2', 'TP53'), ('XP_049339604.1', 'TP53')]",1709
1709,TP53BP1,NP_001397979.1,"[('XP_022520853.2', 'TP53BP1'), ('XP_049327345.1', 'TP53BP1'), ('XP_049327346.1', 'TP53BP1'), ('XP_049327347.1', 'TP53BP1'), ('XP_049327348.1', 'TP53BP1'), ('XP_049327349.1', 'TP53BP1'), ('XP_049327350.1', 'TP53BP1'), ('XP_049327351.1', 'TP53BP1')]",1710
1710,TP53BP2,NP_001026855.2,"[('XP_022537842.2', 'TP53BP2A'), ('XP_049328143.1', 'TP53BP2A'), ('XP_049328144.1', 'TP53BP2A'), ('XP_049328145.1', 'TP53BP2A'), ('XP_049328146.1', 'TP53BP2A')]",1711
1711,TP53I3,NP_004872.2,"[('XP_007252059.3', 'TP53I3')]",1712
1712,TP53INP1,NP_150601.1,"[('XP_007228926.3', 'TP53INP1')]",1713
1713,TP63,NP_001316893.1,"[('XP_022531206.2', 'TP63'), ('XP_022531207.2', 'TP63'), ('XP_022531208.2', 'TP63'), ('XP_022531209.2', 'TP63'), ('XP_022531210.2', 'TP63')]",1714
1714,TP73,XP_054194554.1,"[('XP_007247966.3', 'TP73'), ('XP_022526406.2', 'TP73')]",1715
1715,TPH1,NP_004170.1,"[('XP_007235238.1', 'TPH1A'), ('XP_007235239.1', 'TPH1A'), ('XP_007235240.1', 'TPH1A')]",1716
1716,TPH2,NP_775489.2,"[('XP_007249280.4', 'TPH2'), ('XP_007249281.4', 'TPH2')]",1717
1717,TPO,XP_054199614.1,"[('XP_015463388.3', 'TPO'), ('XP_049319847.1', 'TPO'), ('XP_049319848.1', 'TPO')]",1718
1718,TPT1,NP_003286.1,"[('XP_007246736.1', 'TPT1')]",1719
1719,TRAF2,XP_054219689.1,"[('XP_007230152.1', 'TRAF2A'), ('XP_049326281.1', 'TRAF2A')]",1720
1720,TRAF6,NP_665802.1,"[('XP_022520960.1', 'TRAF6')]",1721
1721,TRIB2,NP_067675.1,"[('XP_007229767.3', 'TRIB2')]",1722
1722,TRIB3,NP_001288130.1,"[('XP_007228622.2', 'TRIB3')]",1723
1723,TRIM21,NP_003132.2,"[('XP_022519944.2', 'LOC103034343'), ('XP_022534212.2', 'LOC103042927'), ('XP_049337934.1', 'LOC125803779'), ('XP_049337935.1', 'LOC125803779')]",1724
1724,TRIM25,NP_005073.2,"[('XP_007234460.3', 'TRIM25'), ('XP_007234461.3', 'TRIM25'), ('XP_022530942.2', 'TRIM25')]",1725
1725,TRPC1,NP_001238774.1,"[('XP_022518425.1', 'TRPC1')]",1726
1726,TRPM1,NP_001238949.1,"[('XP_015460620.3', 'TRPM1B'), ('XP_022523105.2', 'TRPM1A')]",1727
1727,TRPS1,NP_001269831.1,"[('XP_022539035.2', 'TRPS1'), ('XP_022539036.2', 'TRPS1'), ('XP_022539037.2', 'TRPS1')]",1728
1728,TRPV6,NP_061116.5,"[('XP_022530017.2', 'TRPV6')]",1729
1729,TRRAP,NP_001362453.1,"[('XP_015461807.3', 'LOC103032461'), ('XP_022520517.2', 'LOC103032461'), ('XP_049320386.1', 'LOC103032461'), ('XP_049320387.1', 'LOC103032461'), ('XP_049320388.1', 'LOC103032461'), ('XP_049320389.1', 'LOC103032461')]",1730
1730,TSC2,NP_001305761.1,"[('XP_022530230.2', 'TSC2'), ('XP_022530231.2', 'TSC2'), ('XP_022530232.2', 'TSC2'), ('XP_022530233.2', 'TSC2'), ('XP_022530234.2', 'TSC2')]",1731
1731,TSC22D3,NP_932174.1,"[('XP_007233592.2', 'TSC22D3')]",1732
1732,TSG101,NP_006283.1,"[('XP_007228115.1', 'TSG101A')]",1733
1733,TSHB,NP_000540.2,"[('XP_015462403.2', 'TSHBA'), ('XP_049335251.1', 'TSHBA')]",1734
1734,TSHR,XP_054232650.1,"[('XP_007255743.3', 'TSHR')]",1735
1735,TTF2,XP_054195176.1,"[('XP_049341002.1', 'TTF2')]",1736
1736,TTK,NP_003309.2,"[('XP_007257327.3', 'TTK'), ('XP_049336562.1', 'TTK')]",1737
1737,TUBA1B,NP_006073.2,"[('XP_007234880.2', 'TUBA8L2'), ('XP_007235803.2', 'LOC103037973'), ('XP_007244243.1', 'LOC103034569'), ('XP_007259997.2', 'LOC103038315'), ('XP_022531090.1', 'LOC103034236'), ('XP_022532807.1', 'TUBA1A'), ('XP_022538155.1', 'LOC111195381'), ('XP_022538156.1', 'LOC103046666'), ('XP_022538157.2', 'LOC111195382'), ('XP_049325672.1', 'LOC125785677'), ('XP_049342328.1', 'LOC103037973'), ('XP_049342330.1', 'LOC111194075')]",1738
1738,TUBB3,NP_006077.2,"[('XP_022529116.1', 'TUBB6'), ('XP_022541852.1', 'LOC103041736')]",1739
1739,TWIST2,NP_476527.1,"[('XP_007256435.1', 'TWIST2')]",1740
1740,TXN2,NP_036605.2,"[('XP_007229865.2', 'TXN2')]",1741
1741,TXNIP,NP_006463.3,"[('XP_007254761.1', 'TXNIPA')]",1742
1742,TYK2,NP_001372134.1,"[('XP_049331590.1', 'TYK2'), ('XP_049331591.1', 'TYK2')]",1743
1743,TYMP,NP_001107227.1,"[('XP_007252423.3', 'LOC103037194'), ('XP_049329184.1', 'LOC103037194'), ('XP_049329185.1', 'LOC103037194')]",1744
1744,TYMS,NP_001062.1,"[('XP_007230395.2', 'TYMS')]",1745
1745,TYR,NP_000363.1,"[('XP_007247325.3', 'LOC103041136'), ('XP_007248641.3', 'TYR')]",1746
1746,TYRP1,NP_000541.1,"[('XP_007230314.3', 'TYRP1B'), ('XP_049328534.1', 'LOC103033946')]",1747
1747,U2AF2,NP_009210.1,"[('XP_007256513.1', 'U2AF2A'), ('XP_007256514.1', 'U2AF2A'), ('XP_007256515.1', 'U2AF2A'), ('XP_007258306.1', 'U2AF2B'), ('XP_007258307.1', 'U2AF2B'), ('XP_007258308.1', 'U2AF2B'), ('XP_007258309.1', 'U2AF2B'), ('XP_007258310.1', 'U2AF2B')]",1748
1748,UBB,NP_061828.1,"[('XP_049322292.1', 'UBB'), ('XP_049322293.1', 'UBB'), ('XP_049322296.1', 'UBB'), ('XP_049324838.1', 'UBC'), ('XP_049324839.1', 'UBC')]",1749
1749,UBC,NP_066289.3,"[('XP_049322267.1', 'UBB'), ('XP_049322268.1', 'UBB')]",1750
1750,UBE2D3,NP_871622.1,"[('XP_007235870.2', 'UBE2D3'), ('XP_007235871.2', 'UBE2D3'), ('XP_007235872.1', 'UBE2D3'), ('XP_007245671.1', 'UBE2D2L'), ('XP_007245672.1', 'UBE2D2L'), ('XP_007254155.1', 'LOC103023842'), ('XP_022527729.1', 'UBE2D2')]",1751
1751,UBE2I,NP_919235.1,"[('XP_007239085.3', 'LOC103029138'), ('XP_022522372.1', 'UBE2IA'), ('XP_022529788.1', 'UBE2IB'), ('XP_022529789.1', 'UBE2IB'), ('XP_049332049.1', 'LOC125799420')]",1752
1752,UBE2S,NP_055316.2,"[('XP_007256537.1', 'UBE2S')]",1753
1753,UGCG,NP_003349.1,"[('XP_022536650.1', 'UGCG')]",1754
1754,UGDH,XP_054206766.1,"[('XP_022537734.1', 'UGDH'), ('XP_049328592.1', 'UGDH')]",1755
1755,UGT1A1,NP_000454.1,"[('XP_022535777.2', 'LOC103026744'), ('XP_049340741.1', 'LOC103026744'), ('XP_049340742.1', 'LOC103026744'), ('XP_049340743.1', 'LOC103026744'), ('XP_049340745.1', 'LOC103026744'), ('XP_049340746.1', 'LOC103026744'), ('XP_049340747.1', 'LOC103026744'), ('XP_049340748.1', 'LOC103026744'), ('XP_049340749.1', 'LOC103026744'), ('XP_049340751.1', 'LOC103026744'), ('XP_049340752.1', 'LOC103026744')]",1756
1756,UGT1A4,NP_009051.1,"[('XP_022535777.2', 'LOC103026744')]",1757
1757,UGT1A6,NP_001063.2,"[('XP_007230037.3', 'LOC103027829'), ('XP_022523953.2', 'LOC103027829'), ('XP_022523954.2', 'LOC103027829'), ('XP_022535782.2', 'LOC103026744'), ('XP_049340741.1', 'LOC103026744'), ('XP_049340747.1', 'LOC103026744'), ('XP_049340748.1', 'LOC103026744')]",1758
1758,UGT1A8,NP_061949.3,"[('XP_022535777.2', 'LOC103026744'), ('XP_049340742.1', 'LOC103026744'), ('XP_049340743.1', 'LOC103026744'), ('XP_049340745.1', 'LOC103026744')]",1759
1759,UGT1A9,NP_066307.1,"[('XP_022535777.2', 'LOC103026744'), ('XP_049340742.1', 'LOC103026744'), ('XP_049340743.1', 'LOC103026744'), ('XP_049340745.1', 'LOC103026744')]",1760
1760,UGT2B15,NP_001067.2,"[('XP_022521521.2', 'UGT2A5'), ('XP_022521524.2', 'UGT2A5'), ('XP_022521525.2', 'UGT2A5'), ('XP_022521526.2', 'UGT2A5'), ('XP_022521528.2', 'UGT2A5'), ('XP_022521532.2', 'UGT2A5'), ('XP_049321432.1', 'UGT2A5'), ('XP_049321472.1', 'UGT2A5'), ('XP_049322352.1', 'UGT2A5')]",1761
1761,UGT2B17,NP_001068.1,"[('XP_022521521.2', 'UGT2A5'), ('XP_022521524.2', 'UGT2A5'), ('XP_022521526.2', 'UGT2A5'), ('XP_022521528.2', 'UGT2A5'), ('XP_022521529.2', 'UGT2A5'), ('XP_022521532.2', 'UGT2A5'), ('XP_049321432.1', 'UGT2A5'), ('XP_049321472.1', 'UGT2A5'), ('XP_049322352.1', 'UGT2A5')]",1762
1762,UGT2B7,NP_001065.2,"[('XP_022521521.2', 'UGT2A5'), ('XP_022521524.2', 'UGT2A5'), ('XP_022521526.2', 'UGT2A5'), ('XP_022521527.2', 'UGT2A5'), ('XP_022521528.2', 'UGT2A5'), ('XP_022521529.2', 'UGT2A5'), ('XP_049321432.1', 'UGT2A5'), ('XP_049321472.1', 'UGT2A5'), ('XP_049322352.1', 'UGT2A5')]",1763
1763,UHRF1,NP_037414.3,"[('XP_007246241.1', 'UHRF1')]",1764
1764,ULK1,XP_054229379.1,"[('XP_007246106.3', 'ULK1B'), ('XP_007246107.3', 'ULK1B'), ('XP_007246108.3', 'ULK1B'), ('XP_007246109.3', 'ULK1B'), ('XP_049322348.1', 'ULK1B'), ('XP_049322349.1', 'ULK1B'), ('XP_049322350.1', 'ULK1B'), ('XP_049322351.1', 'ULK1B')]",1765
1765,UMOD,NP_001365161.1,"[('XP_049329392.1', 'LOC125794036'), ('XP_049329409.1', 'LOC125794048')]",1766
1766,UPF1,XP_054177645.1,"[('XP_022534549.1', 'UPF1'), ('XP_022534550.1', 'UPF1')]",1767
1767,UPF2,NP_056357.1,"[('XP_007235123.3', 'UPF2'), ('XP_022518493.2', 'UPF2'), ('XP_022518494.2', 'UPF2'), ('XP_022518495.2', 'UPF2'), ('XP_022518496.2', 'UPF2')]",1768
1768,UPF3B,XP_054183570.1,"[('XP_007254490.3', 'UPF3B')]",1769
1769,UPP1,NP_001349703.1,"[('XP_007256572.3', 'UPP1')]",1770
1770,USF1,NP_001263302.1,"[('XP_007236928.3', 'USF1'), ('XP_007236929.3', 'USF1'), ('XP_007236930.3', 'USF1')]",1771
1771,USF2,NP_003358.1,"[('XP_007258328.1', 'USF2')]",1772
1772,USP7,NP_003461.2,"[('XP_007245620.2', 'USP7')]",1773
1773,UTRN,NP_009055.2,"[('XP_022533277.2', 'UTRN'), ('XP_022533278.2', 'UTRN'), ('XP_022533280.2', 'UTRN'), ('XP_022533281.2', 'UTRN'), ('XP_049318959.1', 'UTRN')]",1774
1774,UXT,NP_705582.1,"[('XP_007245908.1', 'UXT'), ('XP_049342112.1', 'UXT')]",1775
1775,VAMP2,NP_055047.2,"[('XP_007236104.1', 'VAMP2'), ('XP_007258317.1', 'VAMP1A'), ('XP_022522950.1', 'VAMP2')]",1776
1776,VCP,NP_009057.1,"[('XP_049326497.1', 'LOC125786909')]",1777
1777,VDR,NP_001351014.1,"[('XP_007240874.1', 'VDRA'), ('XP_049335072.1', 'VDRB'), ('XP_049335073.1', 'VDRB'), ('XP_049335074.1', 'VDRB'), ('XP_049335075.1', 'VDRB')]",1778
1778,VEGFC,NP_005420.1,"[('XP_049337357.1', 'VEGFC')]",1779
1779,VEGFD,NP_004460.1,"[('XP_022523901.1', 'VEGFD'), ('XP_022523902.1', 'VEGFD'), ('XP_049327253.1', 'VEGFD')]",1780
1780,VHL,NP_000542.1,"[('XP_007254329.1', 'VHL')]",1781
1781,VIM,NP_003371.2,"[('XP_007250429.3', 'VIM')]",1782
1782,VIP,NP_003372.1,"[('XP_022525678.1', 'VIPB')]",1783
1783,VLDLR,NP_003374.3,"[('XP_022536940.2', 'VLDLR'), ('XP_022536941.2', 'VLDLR'), ('XP_022536942.2', 'VLDLR')]",1784
1784,VMP1,NP_001316324.1,"[('XP_049323059.1', 'VMP1')]",1785
1785,VSX2,NP_878314.1,"[('NP_001278193.1', 'VSX2')]",1786
1786,VWF,NP_000543.3,"[('XP_022535260.2', 'VWF')]",1787
1787,WAS,XP_054183689.1,"[('XP_007231962.3', 'WASB')]",1788
1788,WASF2,NP_008921.1,"[('XP_007245751.2', 'WASF2')]",1789
1789,WASF3,NP_006637.2,"[('XP_007249063.1', 'WASF3B'), ('XP_022522106.2', 'WASF3A'), ('XP_049322537.1', 'SI:CH73-362M14.4')]",1790
1790,WBP1,NP_036609.1,"[('XP_007254066.2', 'WBP1')]",1791
1791,WDFY4,XP_054222398.1,"[('XP_049337281.1', 'WDFY4'), ('XP_049337282.1', 'WDFY4')]",1792
1792,WDR5,NP_060058.1,"[('XP_007254014.1', 'WDR5')]",1793
1793,WEE1,NP_003381.1,"[('XP_007249290.2', 'WEE1')]",1794
1794,WFS1,NP_005996.2,"[('XP_022539313.2', 'WFS1B')]",1795
1795,WIF1,NP_009122.2,"[('XP_007259803.2', 'WIF1')]",1796
1796,WNT11,NP_004617.2,"[('XP_049324948.1', 'WNT11')]",1797
1797,WNT2,NP_003382.1,"[('XP_022525991.2', 'WNT2BB')]",1798
1798,WNT2B,NP_004176.2,"[('XP_015462388.3', 'WNT2BA'), ('XP_022525991.2', 'WNT2BB')]",1799
1799,WNT3A,NP_149122.1,"[('XP_022521203.1', 'WNT3A')]",1800
1800,WNT4,NP_110388.2,"[('XP_049327824.1', 'WNT4')]",1801
1801,WNT5A,XP_054203726.1,"[('XP_007237061.2', 'WNT5A'), ('XP_049330970.1', 'WNT5B')]",1802
1802,WNT7B,NP_478679.1,"[('XP_007231646.2', 'WNT7BB')]",1803
1803,WRN,NP_000544.2,"[('XP_007255315.3', 'WRN')]",1804
1804,WTAP,XP_054212833.1,"[('XP_007260919.1', 'LOC103037461'), ('XP_022541895.1', 'LOC103037461'), ('XP_022541901.1', 'LOC103037461')]",1805
1805,WWC1,XP_054208176.1,"[('XP_007244486.3', 'WWC1')]",1806
1806,WWOX,NP_057457.1,"[('XP_007244328.2', 'WWOX')]",1807
1807,WWP1,NP_008944.1,"[('XP_022529132.2', 'LOC103040182'), ('XP_049335981.1', 'LOC103040182')]",1808
1808,WWTR1,NP_001335291.1,"[('XP_022525186.2', 'WWTR1'), ('XP_022525187.2', 'WWTR1'), ('XP_049321659.1', 'WWTR1')]",1809
1809,XBP1,NP_001073007.1,"[('XP_015459179.3', 'XBP1')]",1810
1810,XIAP,NP_001365519.1,"[('XP_007247485.1', 'LOC103037921')]",1811
1811,XPC,NP_001341658.1,"[('XP_049341877.1', 'XPC')]",1812
