,Model_nodos,NCBI_Product_accesion,Ast,a,a2,Mus,b,b2,evalue_ab,bitscore_ab,evalue_ba,bitscore_ba
2556,TLE3,NP_001077396.1,Astyanax_mexicanus,XP_049326922.1,TLE3B,Mus_musculus,NP_001077396.1,TLE3,0.0,1326.0,0.0,1326.0
2557,TLE3,NP_001077396.1,Astyanax_mexicanus,XP_049326923.1,TLE3B,Mus_musculus,NP_001077396.1,TLE3,0.0,1325.0,0.0,1325.0
2558,TLE3,NP_001077396.1,Astyanax_mexicanus,XP_049326924.1,TLE3B,Mus_musculus,NP_001077396.1,TLE3,0.0,1320.0,0.0,1320.0
2559,TLE3,NP_001077396.1,Astyanax_mexicanus,XP_049339406.1,TLE3A,Mus_musculus,NP_001077396.1,TLE3,0.0,1319.0,0.0,1319.0
2560,TLL1,NP_033416.2,Astyanax_mexicanus,XP_049328319.1,TLL1,Mus_musculus,NP_033416.2,TLL1,0.0,1756.0,0.0,1756.0
2561,TLL1,NP_033416.2,Astyanax_mexicanus,XP_049328320.1,TLL1,Mus_musculus,NP_033416.2,TLL1,0.0,1756.0,0.0,1756.0
2562,TLR13,NP_991389.1,,,,,,,,,,
2563,TLR2,XP_030108471.1,Astyanax_mexicanus,XP_007260346.3,LOC103045101,Mus_musculus,XP_030108471.1,TLR2,2.48e-142,506.0,1.56e-142,506.0
2564,TLR2,XP_030108471.1,Astyanax_mexicanus,XP_022530627.2,TLR2,Mus_musculus,XP_030108471.1,TLR2,1.53e-146,520.0,9.55e-147,520.0
2565,TLR3,NP_001344245.1,Astyanax_mexicanus,XP_049328178.1,TLR3,Mus_musculus,NP_001344245.1,TLR3,3.16e-130,466.0,1.96e-130,466.0
2566,TLR4,NP_067272.1,Astyanax_mexicanus,XP_022540328.2,LOC111195965,Mus_musculus,NP_067272.1,TLR4,7.310000000000001e-103,375.0,4.48e-103,375.0
2567,TLR4,NP_067272.1,Astyanax_mexicanus,XP_049337598.1,LOC111196020,Mus_musculus,NP_067272.1,TLR4,1.84e-97,357.0,1.17e-97,357.0
2568,TLX1,XP_006526978.1,Astyanax_mexicanus,XP_007247514.3,TLX2,Mus_musculus,XP_006526978.1,TLX1,2.3299999999999997e-90,332.0,1.63e-90,332.0
2569,TLX1,XP_006526978.1,Astyanax_mexicanus,XP_007249510.1,TLX1,Mus_musculus,XP_006526978.1,TLX1,3.55e-92,338.0,2.54e-92,338.0
2570,TLX2,NP_033418.1,Astyanax_mexicanus,XP_007247514.3,TLX2,Mus_musculus,NP_033418.1,TLX2,7.64e-86,317.0,4.3900000000000005e-86,317.0
2571,TMEM50A,NP_001406138.1,Astyanax_mexicanus,XP_007238631.1,TMEM50A,Mus_musculus,NP_001406138.1,TMEM50A,5.22e-81,300.0,3.18e-81,300.0
2572,TNC,NP_001356143.1,Astyanax_mexicanus,XP_049326271.1,TNCB,Mus_musculus,NP_001356143.1,TNC,0.0,1236.0,0.0,1236.0
2573,TNFAIP3,NP_001159874.1,Astyanax_mexicanus,XP_007247395.3,TNFAIP3,Mus_musculus,NP_001159874.1,TNFAIP3,8.51e-191,667.0,5.4699999999999994e-191,667.0
2574,TNFRSF18,NP_033426.1,Astyanax_mexicanus,XP_007239343.3,TNFRSF18,Mus_musculus,NP_033426.1,TNFRSF18,7.02e-10,64.3,4.14e-10,64.3
2575,TNFRSF25,NP_001277939.1,,,,,,,,,,
2576,TNFRSF4,XP_006538787.3,,,,,,,,,,
2577,TNFSF10,NP_033451.1,Astyanax_mexicanus,XP_007232725.3,TNFSF10,Mus_musculus,NP_033451.1,TNFSF10,3.06e-51,202.0,1.87e-51,202.0
2578,TNFSF13B,NP_296371.1,Astyanax_mexicanus,XP_022536240.1,TNFSF13B,Mus_musculus,NP_296371.1,TNFSF13B,3.19e-36,152.0,2.23e-36,152.0
2579,TNFSF13B,NP_296371.1,Astyanax_mexicanus,XP_049341203.1,TNFSF13B,Mus_musculus,NP_296371.1,TNFSF13B,3.19e-36,152.0,2.23e-36,152.0
2580,TNFSF13B,NP_296371.1,Astyanax_mexicanus,XP_049341204.1,TNFSF13B,Mus_musculus,NP_296371.1,TNFSF13B,7.8e-37,154.0,5.580000000000001e-37,154.0
2581,TNFSF15,NP_796345.4,,,,,,,,,,
2582,TNP1,NP_033433.1,,,,,,,,,,
2583,TNS1,NP_001276824.1,Astyanax_mexicanus,XP_022535898.2,TNS1B,Mus_musculus,NP_001276824.1,TNS1,0.0,1514.0,0.0,1514.0
2584,TNS1,NP_001276824.1,Astyanax_mexicanus,XP_049340834.1,TNS1B,Mus_musculus,NP_001276824.1,TNS1,0.0,1511.0,0.0,1511.0
2585,TNS1,NP_001276824.1,Astyanax_mexicanus,XP_049340835.1,TNS1B,Mus_musculus,NP_001276824.1,TNS1,0.0,1521.0,0.0,1521.0
2586,TNS1,NP_001276824.1,Astyanax_mexicanus,XP_049340836.1,TNS1B,Mus_musculus,NP_001276824.1,TNS1,0.0,1522.0,0.0,1522.0
2587,TNS1,NP_001276824.1,Astyanax_mexicanus,XP_049340837.1,TNS1B,Mus_musculus,NP_001276824.1,TNS1,0.0,1528.0,0.0,1528.0
2588,TNS1,NP_001276824.1,Astyanax_mexicanus,XP_049340838.1,TNS1B,Mus_musculus,NP_001276824.1,TNS1,0.0,1509.0,0.0,1509.0
2589,TNS1,NP_001276824.1,Astyanax_mexicanus,XP_049340843.1,TNS1B,Mus_musculus,NP_001276824.1,TNS1,0.0,1535.0,0.0,1535.0
2590,TOLLIP,NP_076253.1,Astyanax_mexicanus,XP_007260307.1,LOC103030622,Mus_musculus,NP_076253.1,TOLLIP,3.08e-129,461.0,1.9000000000000002e-129,461.0
2591,TPH1,XP_036008805.1,Astyanax_mexicanus,XP_007235238.1,TPH1A,Mus_musculus,XP_036008805.1,TPH1,2.9099999999999997e-207,721.0,1.6699999999999998e-207,721.0
2592,TPH1,XP_036008805.1,Astyanax_mexicanus,XP_007235239.1,TPH1A,Mus_musculus,XP_036008805.1,TPH1,7.18e-208,723.0,4.18e-208,723.0
2593,TPH1,XP_036008805.1,Astyanax_mexicanus,XP_007235240.1,TPH1A,Mus_musculus,XP_036008805.1,TPH1,3.05e-198,691.0,1.8e-198,691.0
2594,TPH2,NP_775567.2,Astyanax_mexicanus,XP_007249280.4,TPH2,Mus_musculus,NP_775567.2,TPH2,1.54e-231,802.0,7.55e-232,802.0
2595,TPH2,NP_775567.2,Astyanax_mexicanus,XP_007249281.4,TPH2,Mus_musculus,NP_775567.2,TPH2,2.94e-234,811.0,1.47e-234,811.0
2596,TPR,NP_598541.3,Astyanax_mexicanus,XP_049322798.1,TPRA,Mus_musculus,NP_598541.3,TPR,0.0,1425.0,0.0,1425.0
2597,TPR,NP_598541.3,Astyanax_mexicanus,XP_049322799.1,TPRA,Mus_musculus,NP_598541.3,TPR,0.0,1419.0,0.0,1419.0
2598,TPR,NP_598541.3,Astyanax_mexicanus,XP_049336636.1,TPRB,Mus_musculus,NP_598541.3,TPR,0.0,1421.0,0.0,1421.0
2599,TPR,NP_598541.3,Astyanax_mexicanus,XP_049336640.1,TPRB,Mus_musculus,NP_598541.3,TPR,0.0,1425.0,0.0,1425.0
2600,TPR,NP_598541.3,Astyanax_mexicanus,XP_049336645.1,TPRB,Mus_musculus,NP_598541.3,TPR,0.0,1363.0,0.0,1363.0
2601,TPR,NP_598541.3,Astyanax_mexicanus,XP_049336654.1,TPRB,Mus_musculus,NP_598541.3,TPR,0.0,1362.0,0.0,1362.0
2602,TRF,NP_598738.1,Astyanax_mexicanus,XP_049332706.1,TFA,Mus_musculus,NP_598738.1,TRF,1.9100000000000002e-166,586.0,1.1400000000000001e-166,586.0
2603,TRH,NP_033452.2,,,,,,,,,,
2604,TRIB3,NP_780302.2,,,,,,,,,,
2605,TRIM24,NP_659542.3,,,,,,,,,,
2606,TRIM28,NP_035718.2,,,,,,,,,,
2607,TRIM32,XP_030109625.1,Astyanax_mexicanus,XP_007252151.3,TRIM32,Mus_musculus,XP_030109625.1,TRIM32,4.05e-238,824.0,2.42e-238,824.0
2608,TRIM63,NP_001034137.2,,,,,,,,,,
2609,TRP53BP1,XP_036018161.1,Astyanax_mexicanus,XP_022520853.2,TP53BP1,Mus_musculus,XP_036018161.1,TRP53BP1,5.4899999999999995e-176,619.0,3.5999999999999996e-176,619.0
2610,TRP53BP1,XP_036018161.1,Astyanax_mexicanus,XP_049327345.1,TP53BP1,Mus_musculus,XP_036018161.1,TRP53BP1,5.4899999999999995e-176,619.0,3.5999999999999996e-176,619.0
2611,TRP53BP1,XP_036018161.1,Astyanax_mexicanus,XP_049327346.1,TP53BP1,Mus_musculus,XP_036018161.1,TRP53BP1,5.4899999999999995e-176,619.0,3.5999999999999996e-176,619.0
2612,TRP53BP1,XP_036018161.1,Astyanax_mexicanus,XP_049327347.1,TP53BP1,Mus_musculus,XP_036018161.1,TRP53BP1,5.4899999999999995e-176,619.0,3.5999999999999996e-176,619.0
2613,TRP53BP1,XP_036018161.1,Astyanax_mexicanus,XP_049327348.1,TP53BP1,Mus_musculus,XP_036018161.1,TRP53BP1,5.4899999999999995e-176,619.0,3.5999999999999996e-176,619.0
2614,TRP53BP1,XP_036018161.1,Astyanax_mexicanus,XP_049327349.1,TP53BP1,Mus_musculus,XP_036018161.1,TRP53BP1,1.09e-175,618.0,7.199999999999999e-176,618.0
2615,TRP53BP1,XP_036018161.1,Astyanax_mexicanus,XP_049327350.1,TP53BP1,Mus_musculus,XP_036018161.1,TRP53BP1,1.37e-176,621.0,9e-177,621.0
2616,TRP53BP1,XP_036018161.1,Astyanax_mexicanus,XP_049327351.1,TP53BP1,Mus_musculus,XP_036018161.1,TRP53BP1,2.87e-167,590.0,1.93e-167,590.0
2617,TRP53INP1,NP_068697.1,Astyanax_mexicanus,XP_007228926.3,TP53INP1,Mus_musculus,NP_068697.1,TRP53INP1,4.3999999999999996e-38,158.0,2.7e-38,158.0
2618,TRP73,XP_006538783.2,Astyanax_mexicanus,XP_007247966.3,TP73,Mus_musculus,XP_006538783.2,TRP73,5.04e-261,900.0,3.1699999999999997e-261,900.0
2619,TRP73,XP_006538783.2,Astyanax_mexicanus,XP_015460986.3,TP73,Mus_musculus,XP_006538783.2,TRP73,3.16e-250,864.0,2.18e-250,864.0
2620,TRP73,XP_006538783.2,Astyanax_mexicanus,XP_022526406.2,TP73,Mus_musculus,XP_006538783.2,TRP73,1.62e-262,905.0,9.899999999999999e-263,905.0
2621,TRP73,XP_006538783.2,Astyanax_mexicanus,XP_022526407.2,TP73,Mus_musculus,XP_006538783.2,TRP73,6.259999999999999e-250,863.0,4.36e-250,863.0
2622,TRPM1,NP_001034193.2,Astyanax_mexicanus,XP_015460620.3,TRPM1B,Mus_musculus,NP_001034193.2,TRPM1,0.0,1942.0,0.0,1942.0
2623,TRPM1,NP_001034193.2,Astyanax_mexicanus,XP_022523105.2,TRPM1A,Mus_musculus,NP_001034193.2,TRPM1,0.0,1986.0,0.0,1986.0
2624,TRRAP,XP_006504844.1,Astyanax_mexicanus,XP_015461807.3,LOC103032461,Mus_musculus,XP_006504844.1,TRRAP,0.0,6998.0,0.0,6998.0
2625,TRRAP,XP_006504844.1,Astyanax_mexicanus,XP_022520517.2,LOC103032461,Mus_musculus,XP_006504844.1,TRRAP,0.0,7000.0,0.0,7000.0
2626,TRRAP,XP_006504844.1,Astyanax_mexicanus,XP_049320386.1,LOC103032461,Mus_musculus,XP_006504844.1,TRRAP,0.0,7015.0,0.0,7015.0
2627,TRRAP,XP_006504844.1,Astyanax_mexicanus,XP_049320387.1,LOC103032461,Mus_musculus,XP_006504844.1,TRRAP,0.0,7015.0,0.0,7015.0
2628,TRRAP,XP_006504844.1,Astyanax_mexicanus,XP_049320388.1,LOC103032461,Mus_musculus,XP_006504844.1,TRRAP,0.0,7014.0,0.0,7014.0
2629,TRRAP,XP_006504844.1,Astyanax_mexicanus,XP_049320389.1,LOC103032461,Mus_musculus,XP_006504844.1,TRRAP,0.0,7007.0,0.0,7007.0
2630,TSC1,XP_006498283.1,Astyanax_mexicanus,XP_007246134.3,TSC1B,Mus_musculus,XP_006498283.1,TSC1,1.7799999999999998e-241,836.0,1.0599999999999999e-241,836.0
2631,TSC22D3,NP_001070832.1,Astyanax_mexicanus,XP_007233592.2,TSC22D3,Mus_musculus,NP_001070832.1,TSC22D3,1.44e-71,269.0,8.750000000000001e-72,269.0
2632,TSG101,NP_001404369.1,,,,,,,,,,
2633,TSHB,XP_017175024.1,Astyanax_mexicanus,XP_015462403.2,TSHBA,Mus_musculus,XP_017175024.1,TSHB,1.47e-29,129.0,8.37e-30,129.0
2634,TSHB,XP_017175024.1,Astyanax_mexicanus,XP_049335251.1,TSHBA,Mus_musculus,XP_017175024.1,TSHB,1.47e-29,129.0,8.37e-30,129.0
2635,TSHZ3,NP_758502.1,Astyanax_mexicanus,XP_007247006.2,TSHZ3B,Mus_musculus,NP_758502.1,TSHZ3,0.0,1398.0,0.0,1398.0
2636,TSHZ3,NP_758502.1,Astyanax_mexicanus,XP_049326901.1,TSHZ3B,Mus_musculus,NP_758502.1,TSHZ3,0.0,1398.0,0.0,1398.0
2637,TTF1,XP_036016405.1,,,,,,,,,,
2638,TTF2,XP_036019253.1,Astyanax_mexicanus,XP_049341002.1,TTF2,Mus_musculus,XP_036019253.1,TTF2,3.27e-275,948.0,1.97e-275,948.0
2639,TUFT1,NP_001280657.1,,,,,,,,,,
2640,TWIST2,NP_031881.1,Astyanax_mexicanus,XP_007256435.1,TWIST2,Mus_musculus,NP_031881.1,TWIST2,1.9e-64,245.0,1.1700000000000001e-64,245.0
2641,TXLNG,NP_001277705.1,Astyanax_mexicanus,XP_007240215.2,TXLNG,Mus_musculus,NP_001277705.1,TXLNG,1e-78,294.0,6.16e-79,294.0
2642,TXLNG,NP_001277705.1,Astyanax_mexicanus,XP_007240216.2,TXLNG,Mus_musculus,NP_001277705.1,TXLNG,4.98e-79,295.0,3.08e-79,295.0
2643,TXLNG,NP_001277705.1,Astyanax_mexicanus,XP_007240217.2,TXLNG,Mus_musculus,NP_001277705.1,TXLNG,4.7700000000000003e-79,295.0,3.08e-79,295.0
2644,TXNIP,NP_001009935.1,Astyanax_mexicanus,XP_007254761.1,TXNIPA,Mus_musculus,NP_001009935.1,TXNIP,5.57e-130,464.0,3.44e-130,464.0
2645,TXNRD1,NP_001035988.1,,,,,,,,,,
2646,TYMS,NP_067263.1,Astyanax_mexicanus,XP_007230395.2,TYMS,Mus_musculus,NP_067263.1,TYMS,6.199999999999999e-147,520.0,3.69e-147,520.0
2647,TYR,NP_035791.1,Astyanax_mexicanus,XP_007247325.3,LOC103041136,Mus_musculus,NP_035791.1,TYR,1.7800000000000002e-195,682.0,1.1e-195,682.0
2648,TYR,NP_035791.1,Astyanax_mexicanus,XP_007248641.3,TYR,Mus_musculus,NP_035791.1,TYR,8.929999999999999e-196,683.0,5.48e-196,683.0
2649,TYROBP,NP_035792.1,,,,,,,,,,
2650,TYRP1,XP_006537844.1,Astyanax_mexicanus,XP_007230314.3,TYRP1B,Mus_musculus,XP_006537844.1,TYRP1,3.4e-198,691.0,2.22e-198,691.0
2651,UBC,NP_062613.3,Astyanax_mexicanus,XP_049322267.1,UBB,Mus_musculus,NP_062613.3,UBC,0.0,1365.0,0.0,1365.0
2652,UBC,NP_062613.3,Astyanax_mexicanus,XP_049322268.1,UBB,Mus_musculus,NP_062613.3,UBC,0.0,1324.0,0.0,1324.0
2653,UBE2H,NP_001163047.1,,,,,,,,,,
2654,UBE2K,NP_058066.2,Astyanax_mexicanus,XP_007230285.1,UBE2KB,Mus_musculus,NP_058066.2,UBE2K,8.43e-107,386.0,5.24e-107,386.0
2655,UBE2K,NP_058066.2,Astyanax_mexicanus,XP_022532308.1,UBE2KA,Mus_musculus,NP_058066.2,UBE2K,8.43e-107,386.0,5.24e-107,386.0
2656,UBTFL1,NP_001347145.1,,,,,,,,,,
2657,UCP1,NP_033489.1,,,,,,,,,,
2658,UCP2,NP_035801.3,Astyanax_mexicanus,XP_007244841.2,UCP3,Mus_musculus,NP_035801.3,UCP2,8.42e-133,473.0,5.23e-133,473.0
2659,UCP2,NP_035801.3,Astyanax_mexicanus,XP_007244843.2,LOC103027476,Mus_musculus,NP_035801.3,UCP2,1.62e-138,492.0,9.97e-139,492.0
2660,UCP2,NP_035801.3,Astyanax_mexicanus,XP_049324622.1,UCP3,Mus_musculus,NP_035801.3,UCP2,8.42e-133,473.0,5.23e-133,473.0
2661,UCP3,NP_033490.1,Astyanax_mexicanus,XP_007253764.1,UCP1,Mus_musculus,NP_033490.1,UCP3,1.18e-118,426.0,7.34e-119,426.0
2662,UGT1A6A,NP_659545.2,Astyanax_mexicanus,XP_007230037.3,LOC103027829,Mus_musculus,NP_659545.2,UGT1A6A,3.86e-152,538.0,2.4399999999999998e-152,538.0
2663,UGT1A6A,NP_659545.2,Astyanax_mexicanus,XP_022523953.2,LOC103027829,Mus_musculus,NP_659545.2,UGT1A6A,1.4099999999999999e-147,523.0,7.98e-148,523.0
2664,UGT1A6A,NP_659545.2,Astyanax_mexicanus,XP_022523954.2,LOC103027829,Mus_musculus,NP_659545.2,UGT1A6A,5.4e-150,531.0,3.12e-150,531.0
2665,UGT1A6A,NP_659545.2,Astyanax_mexicanus,XP_049340741.1,LOC103026744,Mus_musculus,NP_659545.2,UGT1A6A,3.91e-152,538.0,2.4399999999999998e-152,538.0
2666,UGT1A6A,NP_659545.2,Astyanax_mexicanus,XP_049340747.1,LOC103026744,Mus_musculus,NP_659545.2,UGT1A6A,3.91e-152,538.0,2.4399999999999998e-152,538.0
2667,UGT1A6A,NP_659545.2,Astyanax_mexicanus,XP_049340748.1,LOC103026744,Mus_musculus,NP_659545.2,UGT1A6A,3.89e-152,538.0,2.4399999999999998e-152,538.0
2668,UNC5B,NP_001346202.1,Astyanax_mexicanus,XP_007249539.2,UNC5B,Mus_musculus,NP_001346202.1,UNC5B,0.0,1254.0,0.0,1254.0
2669,UNC5B,NP_001346202.1,Astyanax_mexicanus,XP_007249540.2,UNC5B,Mus_musculus,NP_001346202.1,UNC5B,0.0,1232.0,0.0,1232.0
2670,UNC5B,NP_001346202.1,Astyanax_mexicanus,XP_007249541.2,UNC5B,Mus_musculus,NP_001346202.1,UNC5B,0.0,1263.0,0.0,1263.0
2671,UNCX,NP_038730.1,Astyanax_mexicanus,XP_007232126.3,UNCX,Mus_musculus,NP_038730.1,UNCX,1.5e-111,403.0,1.0599999999999999e-111,403.0
2672,UNG,NP_001035781.1,Astyanax_mexicanus,XP_022522613.2,UNGA,Mus_musculus,NP_001035781.1,UNG,3.14e-113,408.0,1.91e-113,408.0
2673,UNG,NP_001035781.1,Astyanax_mexicanus,XP_049326706.1,UNGA,Mus_musculus,NP_001035781.1,UNG,6.07e-116,417.0,3.73e-116,417.0
2674,UPF3B,NP_080849.1,Astyanax_mexicanus,XP_007254490.3,UPF3B,Mus_musculus,NP_080849.1,UPF3B,3.88e-78,292.0,2.45e-78,292.0
2675,UPP1,NP_033503.2,Astyanax_mexicanus,XP_007256572.3,UPP1,Mus_musculus,NP_033503.2,UPP1,1.19e-118,426.0,7.41e-119,426.0
2676,USF1,XP_030108912.1,Astyanax_mexicanus,XP_007236928.3,USF1,Mus_musculus,XP_030108912.1,USF1,9.84e-84,310.0,6.1299999999999995e-84,310.0
2677,USF1,XP_030108912.1,Astyanax_mexicanus,XP_007236929.3,USF1,Mus_musculus,XP_030108912.1,USF1,9.84e-84,310.0,6.1299999999999995e-84,310.0
2678,USF1,XP_030108912.1,Astyanax_mexicanus,XP_007236930.3,USF1,Mus_musculus,XP_030108912.1,USF1,1.4900000000000002e-85,316.0,9.580000000000001e-86,316.0
2679,USF2,NP_001408738.1,,,,,,,,,,
2680,USP17LA,NP_031913.1,Astyanax_mexicanus,XP_022534863.2,LOC111194559,Mus_musculus,NP_031913.1,USP17LA,8.82e-65,248.0,4.8e-65,248.0
2681,USP17LA,NP_031913.1,Astyanax_mexicanus,XP_049326478.1,LOC111190977,Mus_musculus,NP_031913.1,USP17LA,8.58e-68,258.0,4.69e-68,258.0
2682,USP17LA,NP_031913.1,Astyanax_mexicanus,XP_049326479.1,LOC111190977,Mus_musculus,NP_031913.1,USP17LA,8.58e-68,258.0,4.69e-68,258.0
2683,USP17LA,NP_031913.1,Astyanax_mexicanus,XP_049336032.1,LOC111197346,Mus_musculus,NP_031913.1,USP17LA,3.11e-64,246.0,1.92e-64,246.0
2684,USP17LA,NP_031913.1,Astyanax_mexicanus,XP_049336033.1,LOC111197346,Mus_musculus,NP_031913.1,USP17LA,3.1e-64,246.0,1.92e-64,246.0
2685,USP17LE,XP_011240180.1,Astyanax_mexicanus,XP_022534863.2,LOC111194559,Mus_musculus,XP_011240180.1,USP17LE,8.61e-68,258.0,4.509999999999999e-68,258.0
2686,USP17LE,XP_011240180.1,Astyanax_mexicanus,XP_049324235.1,LOC125784530,Mus_musculus,XP_011240180.1,USP17LE,2.9399999999999997e-67,256.0,1.8e-67,256.0
2687,USP17LE,XP_011240180.1,Astyanax_mexicanus,XP_049326478.1,LOC111190977,Mus_musculus,XP_011240180.1,USP17LE,8.38e-71,268.0,4.4e-71,268.0
2688,USP17LE,XP_011240180.1,Astyanax_mexicanus,XP_049326479.1,LOC111190977,Mus_musculus,XP_011240180.1,USP17LE,8.38e-71,268.0,4.4e-71,268.0
2689,USP18,NP_036039.2,Astyanax_mexicanus,XP_049331078.1,USP18,Mus_musculus,NP_036039.2,USP18,1.88e-39,163.0,1.3e-39,163.0
2690,USP18,NP_036039.2,Astyanax_mexicanus,XP_049331079.1,USP18,Mus_musculus,NP_036039.2,USP18,1.88e-39,163.0,1.3e-39,163.0
2691,UTF1,NP_033508.1,,,,,,,,,,
2692,UTRN,NP_035812.3,Astyanax_mexicanus,XP_022533277.2,UTRN,Mus_musculus,NP_035812.3,UTRN,0.0,3538.0,0.0,3538.0
2693,UTRN,NP_035812.3,Astyanax_mexicanus,XP_022533278.2,UTRN,Mus_musculus,NP_035812.3,UTRN,0.0,3519.0,0.0,3519.0
2694,UTRN,NP_035812.3,Astyanax_mexicanus,XP_022533280.2,UTRN,Mus_musculus,NP_035812.3,UTRN,0.0,3511.0,0.0,3511.0
2695,UTRN,NP_035812.3,Astyanax_mexicanus,XP_022533281.2,UTRN,Mus_musculus,NP_035812.3,UTRN,0.0,3511.0,0.0,3511.0
2696,UTRN,NP_035812.3,Astyanax_mexicanus,XP_049318959.1,UTRN,Mus_musculus,NP_035812.3,UTRN,0.0,3529.0,0.0,3529.0
2697,VAV3,NP_001365916.1,Astyanax_mexicanus,XP_049336834.1,LOC103022015,Mus_musculus,NP_001365916.1,VAV3,0.0,1279.0,0.0,1279.0
2698,VAV3,NP_001365916.1,Astyanax_mexicanus,XP_049336835.1,LOC103022015,Mus_musculus,NP_001365916.1,VAV3,0.0,1227.0,0.0,1227.0
2699,VAX2,NP_036042.1,Astyanax_mexicanus,XP_007237888.3,VAX2,Mus_musculus,NP_036042.1,VAX2,1.88e-61,236.0,1.0899999999999999e-61,236.0
2700,VCAM1,NP_035823.3,,,,,,,,,,
2701,VEGFC,NP_033532.1,Astyanax_mexicanus,XP_049337357.1,VEGFC,Mus_musculus,NP_033532.1,VEGFC,3.4e-106,385.0,2.1699999999999998e-106,385.0
2702,VEGFD,NP_034346.1,Astyanax_mexicanus,XP_022523901.1,VEGFD,Mus_musculus,NP_034346.1,VEGFD,8.029999999999999e-55,214.0,5.6099999999999996e-55,214.0
2703,VEGFD,NP_034346.1,Astyanax_mexicanus,XP_022523902.1,VEGFD,Mus_musculus,NP_034346.1,VEGFD,1.3999999999999998e-54,213.0,1.12e-54,213.0
2704,VEGFD,NP_034346.1,Astyanax_mexicanus,XP_049327253.1,VEGFD,Mus_musculus,NP_034346.1,VEGFD,3.7e-55,215.0,2.8099999999999997e-55,215.0
2705,VHL,NP_033533.1,Astyanax_mexicanus,XP_007254329.1,VHL,Mus_musculus,NP_033533.1,VHL,1.55e-38,159.0,1.02e-38,159.0
2706,VIM,NP_035831.2,Astyanax_mexicanus,XP_007250429.3,VIM,Mus_musculus,NP_035831.2,VIM,5.1300000000000006e-157,554.0,3.26e-157,554.0
2707,VIP,NP_035832.1,,,,,,,,,,
2708,VNN1,NP_035834.2,,,,,,,,,,
2709,VSX1,NP_473409.1,Astyanax_mexicanus,XP_007244763.3,VSX1,Mus_musculus,NP_473409.1,VSX1,4.99e-59,228.0,3.47e-59,228.0
2710,VSX1,NP_473409.1,Astyanax_mexicanus,XP_015460105.3,VSX1,Mus_musculus,NP_473409.1,VSX1,3.2300000000000003e-57,222.0,2.2200000000000002e-57,222.0
2711,VWF,NP_035838.3,Astyanax_mexicanus,XP_022535260.2,VWF,Mus_musculus,NP_035838.3,VWF,0.0,2652.0,0.0,2652.0
2712,WAP,NP_035839.3,,,,,,,,,,
2713,WBP1,NP_001077392.1,Astyanax_mexicanus,XP_007254066.2,WBP1,Mus_musculus,NP_001077392.1,WBP1,4.12e-20,98.6,2.31e-20,98.6
2714,WEE1,NP_033542.2,Astyanax_mexicanus,XP_007249290.2,WEE1,Mus_musculus,NP_033542.2,WEE1,6.53e-194,677.0,4.25e-194,677.0
2715,WNT10A,NP_033544.1,Astyanax_mexicanus,XP_007235655.2,WNT10A,Mus_musculus,NP_033544.1,WNT10A,1.99e-169,595.0,1.33e-169,595.0
2716,WNT11,NP_001272721.1,Astyanax_mexicanus,XP_049324948.1,WNT11,Mus_musculus,NP_001272721.1,WNT11,1.0200000000000001e-154,546.0,6.34e-155,546.0
2717,WNT4,NP_033549.1,Astyanax_mexicanus,XP_049327824.1,WNT4,Mus_musculus,NP_033549.1,WNT4,1.76e-172,605.0,1.09e-172,605.0
2718,WNT7A,NP_033553.2,Astyanax_mexicanus,XP_022532506.2,LOC103046044,Mus_musculus,NP_033553.2,WNT7A,1.67e-178,625.0,1.03e-178,625.0
2719,WNT7A,NP_033553.2,Astyanax_mexicanus,XP_022538188.2,WNT7AA,Mus_musculus,NP_033553.2,WNT7A,3.9700000000000004e-185,647.0,2.4700000000000002e-185,647.0
2720,WNT8B,NP_035850.3,Astyanax_mexicanus,XP_007249561.2,WNT8B,Mus_musculus,NP_035850.3,WNT8B,1.79e-172,605.0,1.09e-172,605.0
2721,WT1,NP_659032.3,Astyanax_mexicanus,XP_007228381.1,WT1A,Mus_musculus,NP_659032.3,WT1,3.79e-125,448.0,2.94e-125,448.0
2722,WWP1,NP_796301.2,Astyanax_mexicanus,XP_022529132.2,LOC103040182,Mus_musculus,NP_796301.2,WWP1,0.0,1157.0,0.0,1157.0
2723,WWP1,NP_796301.2,Astyanax_mexicanus,XP_049335981.1,LOC103040182,Mus_musculus,NP_796301.2,WWP1,0.0,1157.0,0.0,1157.0
2724,WWP2,NP_080106.1,Astyanax_mexicanus,XP_049339763.1,WWP2,Mus_musculus,NP_080106.1,WWP2,0.0,1146.0,0.0,1146.0
2725,WWTR1,NP_001161753.1,Astyanax_mexicanus,XP_022525186.2,WWTR1,Mus_musculus,NP_001161753.1,WWTR1,8.85e-116,417.0,5.51e-116,417.0
2726,WWTR1,NP_001161753.1,Astyanax_mexicanus,XP_022525187.2,WWTR1,Mus_musculus,NP_001161753.1,WWTR1,4.94e-120,431.0,3.36e-120,431.0
2727,WWTR1,NP_001161753.1,Astyanax_mexicanus,XP_049321659.1,WWTR1,Mus_musculus,NP_001161753.1,WWTR1,2.76e-117,422.0,1.72e-117,422.0
2728,XBP1,NP_001258659.1,Astyanax_mexicanus,XP_015459179.3,XBP1,Mus_musculus,NP_001258659.1,XBP1,4.65e-64,245.0,2.7100000000000002e-64,245.0
