,Ast,a,a2,Homo,b  ,b2,evalue_ab,bitscore_ab,evalue_ba,bitscore_ba
1700,Astyanax_mexicanus,XP_007228922.2,PLEKHF2,Homo_sapiens,NP_078889.1,PLEKHF2,1.68e-113,409.0,7.77e-114,409.0
19566,Astyanax_mexicanus,XP_007246958.3,PLEKHG4,Homo_sapiens,NP_001123199.1,PLEKHG4,4.35e-207,723.0,1.1099999999999999e-207,723.0
83285,Astyanax_mexicanus,XP_022538387.2,PLEKHG5A,Homo_sapiens,NP_001036128.2,PLEKHG5,6.839999999999999e-249,861.0,2.8e-249,861.0
71976,Astyanax_mexicanus,XP_022532917.2,PLEKHG5B,Homo_sapiens,NP_001036128.2,PLEKHG5,6.929999999999999e-240,831.0,3.01e-240,831.0
25107,Astyanax_mexicanus,XP_007250627.3,PLEKHG7,Homo_sapiens,NP_001364258.1,PLEKHG7,8.219999999999999e-137,488.0,3.57e-137,488.0
63387,Astyanax_mexicanus,XP_022528644.2,PLEKHH1,Homo_sapiens,NP_065766.1,PLEKHH1,0.0,1444.0,0.0,1444.0
31994,Astyanax_mexicanus,XP_007255855.3,PLEKHH2,Homo_sapiens,NP_742066.2,PLEKHH2,0.0,1499.0,0.0,1499.0
50995,Astyanax_mexicanus,XP_022522955.1,PLEKHH3,Homo_sapiens,NP_079203.4,PLEKHH3,1.79e-158,560.0,8.67e-159,560.0
74781,Astyanax_mexicanus,XP_022534592.1,PLEKHJ1,Homo_sapiens,NP_060519.1,PLEKHJ1,1.66e-56,219.0,7.3e-57,219.0
94706,Astyanax_mexicanus,XP_049320399.1,PLEKHM1,Homo_sapiens,NP_055613.1,PLEKHM1,6.36e-218,758.0,2.87e-218,758.0
18495,Astyanax_mexicanus,XP_007246316.3,PLEKHM2,Homo_sapiens,NP_055979.2,PLEKHM2,0.0,1124.0,0.0,1124.0
38225,Astyanax_mexicanus,XP_007260489.2,PLEKHM3,Homo_sapiens,NP_001073944.1,PLEKHM3,1.8599999999999999e-174,613.0,9.24e-175,613.0
10449,Astyanax_mexicanus,XP_007237339.3,PLEKHO1B,Homo_sapiens,NP_057358.2,PLEKHO1,1.13e-106,387.0,5.36e-107,387.0
149195,Astyanax_mexicanus,XP_049340143.1,PLG,Homo_sapiens,NP_000292.1,PLG,1.33e-293,1009.0,6.09e-294,1009.0
70562,Astyanax_mexicanus,XP_022532331.1,PLGRKT,Homo_sapiens,NP_060935.2,PLGRKT,8.509999999999999e-48,190.0,3.87e-48,190.0
31031,Astyanax_mexicanus,XP_007255257.3,PLIN2,Homo_sapiens,NP_001113.2,PLIN2,5.57e-91,335.0,2.5799999999999997e-91,335.0
155811,Astyanax_mexicanus,XP_049341929.1,PLIN3,Homo_sapiens,NP_001157666.1,PLIN3,7.75e-71,268.0,3.6700000000000004e-71,268.0
11132,Astyanax_mexicanus,XP_007238197.1,PLK1,Homo_sapiens,NP_005021.2,PLK1,9.879999999999999e-263,906.0,4.599999999999999e-263,906.0
78949,Astyanax_mexicanus,XP_022536498.2,PLK2A,Homo_sapiens,NP_001239155.1,PLK2,0.0,1045.0,0.0,1045.0
73057,Astyanax_mexicanus,XP_022533474.2,PLK3,Homo_sapiens,NP_004064.2,PLK3,1.3599999999999998e-207,723.0,6.04e-208,723.0
63161,Astyanax_mexicanus,XP_022528580.2,PLK4,Homo_sapiens,XP_054204772.1,PLK4,2.66e-252,872.0,1.2300000000000002e-252,872.0
149336,Astyanax_mexicanus,XP_049340219.1,PLN,Homo_sapiens,NP_002658.1,PLN,2.05e-10,64.3,9.45e-11,64.3
21088,Astyanax_mexicanus,XP_007247977.3,PLOD1A,Homo_sapiens,NP_000293.2,PLOD1,0.0,1051.0,0.0,1051.0
64380,Astyanax_mexicanus,XP_022529099.1,PLOD2,Homo_sapiens,NP_891988.1,PLOD2,0.0,1169.0,0.0,1169.0
72938,Astyanax_mexicanus,XP_022533335.2,PLOD3,Homo_sapiens,NP_001075.1,PLOD3,0.0,1029.0,0.0,1029.0
84892,Astyanax_mexicanus,XP_022539429.1,PLP1A,Homo_sapiens,NP_955772.1,PLP1,1.7300000000000003e-79,296.0,7.84e-80,296.0
58121,Astyanax_mexicanus,XP_022526354.2,PLP2B,Homo_sapiens,NP_002659.1,PLP2,1.65e-25,116.0,7.55e-26,116.0
72171,Astyanax_mexicanus,XP_022533001.1,PLPBP,Homo_sapiens,NP_009129.1,PLPBP,5.38e-99,361.0,2.42e-99,361.0
45246,Astyanax_mexicanus,XP_022518785.2,PLPP1A,Homo_sapiens,NP_003702.2,PLPP1,2.51e-108,392.0,1.16e-108,392.0
35096,Astyanax_mexicanus,XP_007258495.1,PLPP2A,Homo_sapiens,NP_003703.1,PLPP2,6.92e-97,354.0,3.2400000000000003e-97,354.0
6362,Astyanax_mexicanus,XP_007233340.1,PLPP2B,Homo_sapiens,NP_003703.1,PLPP2,5.35e-102,371.0,2.47e-102,371.0
38506,Astyanax_mexicanus,XP_007260722.3,PLPP3,Homo_sapiens,NP_003704.3,PLPP3,4.83e-126,451.0,2.21e-126,451.0
143060,Astyanax_mexicanus,XP_049337504.1,PLPP4,Homo_sapiens,NP_001025230.1,PLPP4,2.31e-120,432.0,1.01e-120,432.0
106660,Astyanax_mexicanus,XP_049324334.1,PLPP5,Homo_sapiens,NP_001096029.1,PLPP5,1.22e-89,330.0,4.98e-90,330.0
37039,Astyanax_mexicanus,XP_007259537.3,PLPP6,Homo_sapiens,NP_982278.3,PLPP6,4.84e-86,318.0,2.28e-86,318.0
40741,Astyanax_mexicanus,XP_015459911.3,PLPP7A,Homo_sapiens,NP_116117.3,PLPP7,2.86e-93,342.0,1.25e-93,342.0
29610,Astyanax_mexicanus,XP_007254143.3,PLPPR1,Homo_sapiens,NP_060223.2,PLPPR1,3.94e-156,551.0,1.8200000000000002e-156,551.0
11193,Astyanax_mexicanus,XP_007238293.2,PLPPR2A,Homo_sapiens,NP_001380821.1,PLPPR2,3.82e-103,375.0,2.42e-103,375.0
33505,Astyanax_mexicanus,XP_007257237.3,PLPPR2B,Homo_sapiens,NP_001380821.1,PLPPR2,1.98e-100,366.0,1.2400000000000001e-100,366.0
53847,Astyanax_mexicanus,XP_022524685.2,PLPPR3A,Homo_sapiens,NP_001257295.1,PLPPR3,1.2899999999999999e-191,670.0,6.050000000000001e-192,670.0
12980,Astyanax_mexicanus,XP_007240247.2,PLPPR3B,Homo_sapiens,NP_001257295.1,PLPPR3,8.249999999999999e-190,664.0,3.8699999999999997e-190,664.0
103637,Astyanax_mexicanus,XP_049323106.1,PLPPR4A,Homo_sapiens,NP_055654.3,PLPPR4,1.57e-244,846.0,6.29e-245,846.0
88283,Astyanax_mexicanus,XP_022541824.2,PLPPR5A,Homo_sapiens,NP_001032394.1,PLPPR5,7.81e-122,437.0,3.73e-122,437.0
139814,Astyanax_mexicanus,XP_049336446.1,PLPPR5B,Homo_sapiens,NP_001032394.1,PLPPR5,9.899999999999999e-126,450.0,4.56e-126,450.0
69650,Astyanax_mexicanus,XP_022531859.2,PLRDGB,Homo_sapiens,NP_112497.2,PITPNM3,0.0,1036.0,0.0,1036.0
50898,Astyanax_mexicanus,XP_022522922.1,PLRG1,Homo_sapiens,NP_002660.1,PLRG1,1.64e-150,533.0,7.54e-151,533.0
144766,Astyanax_mexicanus,XP_049338472.1,PLS1,Homo_sapiens,XP_054202854.1,PLS1,3.19e-267,921.0,1.46e-267,921.0
1171,Astyanax_mexicanus,XP_007228487.1,PLS3,Homo_sapiens,NP_001129497.1,PLS3,0.0,1104.0,0.0,1104.0
136297,Astyanax_mexicanus,XP_049335444.1,PLTP,Homo_sapiens,NP_006218.1,PLTP,1.59e-147,523.0,7.41e-148,523.0
7235,Astyanax_mexicanus,XP_007234146.3,PLXDC1,Homo_sapiens,XP_054172688.1,PLXDC1,2.31e-127,456.0,1.08e-127,456.0
3225,Astyanax_mexicanus,XP_007230375.3,PLXDC2B,Homo_sapiens,NP_116201.7,PLXDC2,1.0300000000000001e-179,630.0,4.899999999999999e-180,630.0
72175,Astyanax_mexicanus,XP_022533004.2,PLXNA1A,Homo_sapiens,NP_115618.3,PLXNA1,0.0,3031.0,0.0,3031.0
68838,Astyanax_mexicanus,XP_022531420.2,PLXNA1B,Homo_sapiens,NP_115618.3,PLXNA1,0.0,3100.0,0.0,3100.0
157173,Astyanax_mexicanus,XP_049342433.1,PLXNA2,Homo_sapiens,NP_079455.3,PLXNA2,0.0,3143.0,0.0,3143.0
156448,Astyanax_mexicanus,XP_049342166.1,PLXNA3,Homo_sapiens,NP_059984.3,PLXNA3,0.0,2818.0,0.0,2818.0
60394,Astyanax_mexicanus,XP_022527512.2,PLXNA4,Homo_sapiens,NP_001380826.1,PLXNA4,0.0,3041.0,0.0,3041.0
157059,Astyanax_mexicanus,XP_049342354.1,PLXNB1A,Homo_sapiens,NP_001123554.1,PLXNB1,0.0,2224.0,0.0,2224.0
28688,Astyanax_mexicanus,XP_007253388.3,PLXNB1B,Homo_sapiens,NP_001123554.1,PLXNB1,0.0,2257.0,0.0,2257.0
2531,Astyanax_mexicanus,XP_007229785.3,PLXNB2A.1,Homo_sapiens,NP_001363795.1,PLXNB2,0.0,1730.0,0.0,1730.0
124843,Astyanax_mexicanus,XP_049330335.1,PLXNB2B,Homo_sapiens,NP_001363795.1,PLXNB2,0.0,1715.0,0.0,1715.0
58764,Astyanax_mexicanus,XP_022526610.2,PLXNB3,Homo_sapiens,NP_001156729.1,PLXNB3,0.0,1798.0,0.0,1798.0
124084,Astyanax_mexicanus,XP_049330239.1,PLXNC1,Homo_sapiens,NP_005752.1,PLXNC1,2.68e-222,773.0,1.3000000000000001e-222,773.0
58323,Astyanax_mexicanus,XP_022526471.2,PLXND1,Homo_sapiens,NP_055918.3,PLXND1,0.0,2165.0,0.0,2165.0
72316,Astyanax_mexicanus,XP_022533085.1,PM20D1.2,Homo_sapiens,NP_689704.4,PM20D1,1.83e-138,493.0,8.1e-139,493.0
71693,Astyanax_mexicanus,XP_022532812.2,PMELB,Homo_sapiens,NP_001307051.1,PMEL,2.0700000000000001e-85,317.0,9.57e-86,317.0
15321,Astyanax_mexicanus,XP_007244227.3,PMEPA1,Homo_sapiens,NP_064567.2,PMEPA1,1.3699999999999999e-62,240.0,6.7e-63,240.0
53291,Astyanax_mexicanus,XP_022524347.1,PMM2,Homo_sapiens,NP_000294.1,PMM2,1.4600000000000002e-103,376.0,6.599999999999999e-104,376.0
22221,Astyanax_mexicanus,XP_007248807.1,PMP22B,Homo_sapiens,NP_000295.1,PMP22,2.87e-46,185.0,1.35e-46,185.0
29288,Astyanax_mexicanus,XP_007253920.2,PMPCA,Homo_sapiens,NP_055975.1,PMPCA,2.53e-242,838.0,1.1799999999999999e-242,838.0
6688,Astyanax_mexicanus,XP_007233744.2,PMPCB,Homo_sapiens,NP_004270.2,PMPCB,1.38e-221,769.0,6.5e-222,769.0
77003,Astyanax_mexicanus,XP_022535800.2,PMS1,Homo_sapiens,NP_000525.1,PMS1,3.03e-203,709.0,1.43e-203,709.0
25848,Astyanax_mexicanus,XP_007251227.3,PMS2,Homo_sapiens,NP_001393795.1,PMS2,1.2899999999999999e-274,946.0,6.41e-275,946.0
75238,Astyanax_mexicanus,XP_022534828.1,PMVK,Homo_sapiens,NP_006547.1,PMVK,5.0800000000000003e-57,221.0,2.3500000000000002e-57,221.0
58800,Astyanax_mexicanus,XP_022526689.2,PNCK,Homo_sapiens,NP_001353904.1,PNCK,4.1100000000000004e-125,448.0,1.9500000000000002e-125,448.0
4088,Astyanax_mexicanus,XP_007231003.3,PNISR,Homo_sapiens,NP_001309345.1,PNISR,1.94e-102,374.0,4.87e-103,374.0
3973,Astyanax_mexicanus,XP_007230924.3,PNKD,Homo_sapiens,NP_072094.1,PNKD,1.91e-115,416.0,8.8e-116,416.0
20119,Astyanax_mexicanus,XP_007247401.1,PNO1,Homo_sapiens,NP_064528.1,PNO1,2.33e-96,352.0,1.13e-96,352.0
17215,Astyanax_mexicanus,XP_007245409.3,PNOCB,Homo_sapiens,NP_006219.1,PNOC,6.24e-11,68.2,2.14e-11,68.2
9394,Astyanax_mexicanus,XP_007236159.2,PNP5A,Homo_sapiens,NP_000261.2,PNP,8.529999999999999e-104,377.0,3.87e-104,377.0
74798,Astyanax_mexicanus,XP_022534617.1,PNP5B,Homo_sapiens,NP_000261.2,PNP,1.12e-101,370.0,4.96e-102,370.0
32310,Astyanax_mexicanus,XP_007256292.1,PNP6,Homo_sapiens,NP_000261.2,PNP,2.72e-102,372.0,1.24e-102,372.0
8293,Astyanax_mexicanus,XP_007235188.3,PNPLA2,Homo_sapiens,NP_065109.1,PNPLA2,1.59e-150,533.0,7.4e-151,533.0
28480,Astyanax_mexicanus,XP_007253210.2,PNPLA4,Homo_sapiens,NP_001135861.1,PNPLA4,6.64e-88,324.0,3.06e-88,324.0
66874,Astyanax_mexicanus,XP_022530416.2,PNPLA6,Homo_sapiens,NP_001159585.1,PNPLA6,0.0,1893.0,0.0,1893.0
70245,Astyanax_mexicanus,XP_022532205.2,PNPLA7A,Homo_sapiens,XP_054218920.1,PNPLA7,0.0,1727.0,0.0,1727.0
111759,Astyanax_mexicanus,XP_049326272.1,PNPLA7B,Homo_sapiens,NP_001092007.2,PNPLA7,0.0,1671.0,0.0,1671.0
16730,Astyanax_mexicanus,XP_007245084.3,PNPLA8,Homo_sapiens,NP_001242939.1,PNPLA8,1.9200000000000001e-202,706.0,8.36e-203,706.0
36318,Astyanax_mexicanus,XP_007259226.3,PNPO,Homo_sapiens,NP_060599.1,PNPO,7.2e-91,334.0,3.08e-91,334.0
31073,Astyanax_mexicanus,XP_007255272.3,PNRC1,Homo_sapiens,NP_006804.1,PNRC1,2.21e-19,96.7,1.05e-19,96.7
4127,Astyanax_mexicanus,XP_007231020.1,PNRC2,Homo_sapiens,NP_060231.1,PNRC2,8.58e-26,117.0,3.45e-26,117.0
35950,Astyanax_mexicanus,XP_007258915.1,POC1BL,Homo_sapiens,NP_003765.2,GALNT4,1.54e-261,902.0,7.06e-262,902.0
51885,Astyanax_mexicanus,XP_022523365.2,POC5,Homo_sapiens,NP_001092741.1,POC5,1.24e-83,311.0,5.69e-84,311.0
46144,Astyanax_mexicanus,XP_022519966.2,PODN,Homo_sapiens,NP_001186009.2,PODN,8.859999999999999e-188,657.0,4.2299999999999995e-188,657.0
117875,Astyanax_mexicanus,XP_049327844.1,PODXL2,Homo_sapiens,NP_056535.1,PODXL2,1.31e-71,271.0,6.580000000000001e-72,271.0
15699,Astyanax_mexicanus,XP_007244507.3,POF1B,Homo_sapiens,NP_079197.3,POF1B,2.95e-50,200.0,1.51e-50,200.0
25410,Astyanax_mexicanus,XP_007250836.2,POFUT1,Homo_sapiens,NP_056167.1,POFUT1,3.08e-154,545.0,1.39e-154,545.0
28568,Astyanax_mexicanus,XP_007253310.3,POFUT2,Homo_sapiens,NP_598368.2,POFUT2,2.0999999999999998e-189,662.0,9.25e-190,662.0
66990,Astyanax_mexicanus,XP_022530508.1,POGLUT1,Homo_sapiens,NP_689518.1,POGLUT1,2.35e-159,562.0,1.07e-159,562.0
38213,Astyanax_mexicanus,XP_007260480.3,POGLUT2,Homo_sapiens,NP_076994.2,POGLUT2,7.629999999999999e-216,750.0,3.5e-216,750.0
11276,Astyanax_mexicanus,XP_007238374.3,POGLUT3,Homo_sapiens,NP_714916.3,POGLUT3,1.3999999999999999e-199,696.0,6.36e-200,696.0
17650,Astyanax_mexicanus,XP_007245716.3,POGZA,Homo_sapiens,XP_054191302.1,POGZ,8.769999999999999e-150,532.0,3.79e-150,532.0
139656,Astyanax_mexicanus,XP_049336377.1,POGZB,Homo_sapiens,NP_001181867.1,POGZ,1.52e-150,535.0,4.95e-151,535.0
157391,Astyanax_mexicanus,XP_049342460.1,POLA1,Homo_sapiens,NP_058633.2,POLA1,0.0,1873.0,0.0,1873.0
155824,Astyanax_mexicanus,XP_049341953.1,POLA2,Homo_sapiens,NP_002680.2,POLA2,2.26e-188,659.0,1.03e-188,659.0
57918,Astyanax_mexicanus,XP_022526268.2,POLB,Homo_sapiens,NP_002681.1,POLB,3.43e-149,528.0,1.57e-149,528.0
32376,Astyanax_mexicanus,XP_007256346.2,POLD1,Homo_sapiens,NP_001243778.1,POLD1,0.0,1570.0,0.0,1570.0
19803,Astyanax_mexicanus,XP_007247162.2,POLD2,Homo_sapiens,NP_001120690.1,POLD2,2.29e-183,642.0,1.06e-183,642.0
24433,Astyanax_mexicanus,XP_007250095.3,POLD3,Homo_sapiens,NP_006582.1,POLD3,6.96e-70,265.0,3.24e-70,265.0
17994,Astyanax_mexicanus,XP_007246001.3,POLDIP2,Homo_sapiens,NP_056399.1,POLDIP2,2.09e-168,592.0,9.370000000000001e-169,592.0
9497,Astyanax_mexicanus,XP_007236210.3,POLDIP3,Homo_sapiens,NP_115687.2,POLDIP3,6.21e-69,262.0,2.34e-69,262.0
2181,Astyanax_mexicanus,XP_007229471.3,POLE,Homo_sapiens,NP_006222.2,POLE,0.0,3710.0,0.0,3710.0
35991,Astyanax_mexicanus,XP_007258951.3,POLE2,Homo_sapiens,NP_002683.2,POLE2,1.54e-249,862.0,7.07e-250,862.0
33250,Astyanax_mexicanus,XP_007257039.1,POLE3,Homo_sapiens,NP_001265184.1,POLE3,2.2299999999999997e-42,172.0,1.0099999999999999e-42,172.0
13028,Astyanax_mexicanus,XP_007240286.3,POLE4,Homo_sapiens,NP_063949.2,POLE4,7.38e-29,127.0,2.84e-29,127.0
39159,Astyanax_mexicanus,XP_015456544.3,POLG,Homo_sapiens,NP_001119603.1,POLG,0.0,1629.0,0.0,1629.0
27055,Astyanax_mexicanus,XP_007252197.3,POLG2,Homo_sapiens,NP_009146.2,POLG2,1.21e-109,397.0,6.2e-110,397.0
143099,Astyanax_mexicanus,XP_049337516.1,POLH,Homo_sapiens,NP_006493.1,POLH,2.92e-173,609.0,1.39e-173,609.0
68871,Astyanax_mexicanus,XP_022531452.2,POLI,Homo_sapiens,NP_001338561.1,POLI,1.1300000000000001e-122,441.0,5.2000000000000006e-123,441.0
34889,Astyanax_mexicanus,XP_007258372.3,POLK,Homo_sapiens,NP_001374042.1,POLK,5.37e-193,675.0,2.2900000000000002e-193,675.0
28476,Astyanax_mexicanus,XP_007253208.3,POLL,Homo_sapiens,NP_001167555.1,POLL,1.8899999999999998e-172,606.0,8.940000000000001e-173,606.0
24643,Astyanax_mexicanus,XP_007250325.3,POLM,Homo_sapiens,NP_037416.1,POLM,1.61e-122,440.0,7.180000000000001e-123,440.0
69361,Astyanax_mexicanus,XP_022531730.2,POLQ,Homo_sapiens,NP_955452.3,POLQ,0.0,2035.0,0.0,2035.0
84666,Astyanax_mexicanus,XP_022539298.2,POLR1A,Homo_sapiens,NP_056240.2,POLR1A,0.0,2192.0,0.0,2192.0
35387,Astyanax_mexicanus,XP_007258755.2,POLR1B,Homo_sapiens,NP_001269701.1,POLR1B,0.0,1861.0,0.0,1861.0
23637,Astyanax_mexicanus,XP_007249524.2,POLR1C,Homo_sapiens,NP_976035.1,POLR1C,2.17e-153,542.0,9.92e-154,542.0
1110,Astyanax_mexicanus,XP_007228463.3,POLR1D,Homo_sapiens,NP_001361336.1,POLR1D,1.13e-37,156.0,6.01e-38,156.0
4405,Astyanax_mexicanus,XP_007231302.3,POLR1E,Homo_sapiens,NP_071935.1,POLR1E,1.73e-86,320.0,8.1e-87,320.0
4871,Astyanax_mexicanus,XP_007231783.1,POLR1H,Homo_sapiens,NP_001265714.1,POLR1H,7.41e-36,150.0,3.64e-36,150.0
3807,Astyanax_mexicanus,XP_007230809.1,POLR2A,Homo_sapiens,NP_000928.1,POLR2A,0.0,2974.0,0.0,2974.0
70051,Astyanax_mexicanus,XP_022532139.2,POLR2B,Homo_sapiens,NP_000929.1,POLR2B,0.0,2306.0,0.0,2306.0
1027,Astyanax_mexicanus,XP_007228370.1,POLR2C,Homo_sapiens,NP_116558.1,POLR2C,1.47e-143,509.0,6.770000000000001e-144,509.0
73537,Astyanax_mexicanus,XP_022533845.1,POLR2D,Homo_sapiens,NP_004796.1,POLR2D,4.64e-61,234.0,2.12e-61,234.0
74744,Astyanax_mexicanus,XP_022534567.1,POLR2EA,Homo_sapiens,NP_002686.3,POLR2E,4.56e-112,404.0,2.1e-112,404.0
130284,Astyanax_mexicanus,XP_049331834.1,POLR2F,Homo_sapiens,NP_068809.1,POLR2F,2.97e-44,178.0,1.37e-44,178.0
18833,Astyanax_mexicanus,XP_007246521.1,POLR2G,Homo_sapiens,NP_002687.1,POLR2G,2.15e-94,345.0,9.899999999999999e-95,345.0
32944,Astyanax_mexicanus,XP_007256855.1,POLR2H,Homo_sapiens,NP_001376505.1,POLR2H,3.38e-78,291.0,1.56e-78,291.0
26252,Astyanax_mexicanus,XP_007251670.1,POLR2I,Homo_sapiens,NP_006224.1,POLR2I,3.0499999999999997e-69,261.0,1.39e-69,261.0
17145,Astyanax_mexicanus,XP_007245355.1,POLR2J,Homo_sapiens,NP_006225.1,POLR2J,1.22e-59,229.0,5.599999999999999e-60,229.0
43624,Astyanax_mexicanus,XP_015463563.1,POLR2K,Homo_sapiens,NP_005025.1,POLR2K,7.83e-27,119.0,3.6000000000000006e-27,119.0
44035,Astyanax_mexicanus,XP_015464072.1,POLR2L,Homo_sapiens,NP_066951.1,POLR2L,1.08e-33,142.0,4.96e-34,142.0
3386,Astyanax_mexicanus,XP_007230522.3,POLR2M,Homo_sapiens,NP_056347.1,POLR2M,1.9400000000000002e-32,140.0,1.09e-32,140.0
54215,Astyanax_mexicanus,XP_022524782.1,POLR3A,Homo_sapiens,NP_008986.2,POLR3A,0.0,2580.0,0.0,2580.0
24946,Astyanax_mexicanus,XP_007250603.1,POLR3B,Homo_sapiens,NP_060552.4,POLR3B,0.0,2164.0,0.0,2164.0
45686,Astyanax_mexicanus,XP_022519255.1,POLR3C,Homo_sapiens,NP_006459.3,POLR3C,4.95e-192,671.0,2.25e-192,671.0
25778,Astyanax_mexicanus,XP_007251113.3,POLR3D,Homo_sapiens,NP_001713.2,POLR3D,1.18e-100,367.0,5.46e-101,367.0
33567,Astyanax_mexicanus,XP_007257309.3,POLR3E,Homo_sapiens,NP_060589.1,POLR3E,3.53e-267,921.0,1.65e-267,921.0
48050,Astyanax_mexicanus,XP_022521137.1,POLR3F,Homo_sapiens,NP_006457.2,POLR3F,2.98e-158,558.0,1.38e-158,558.0
29298,Astyanax_mexicanus,XP_007253929.3,POLR3G,Homo_sapiens,NP_001357281.1,POLR3G,1.05e-37,157.0,5.02e-38,157.0
10750,Astyanax_mexicanus,XP_007237795.1,POLR3GLB,Homo_sapiens,NP_115681.1,POLR3GL,4.94e-47,188.0,2.2900000000000003e-47,188.0
2632,Astyanax_mexicanus,XP_007229876.1,POLR3H,Homo_sapiens,NP_001018060.1,POLR3H,6.88e-95,347.0,2.94e-95,347.0
11014,Astyanax_mexicanus,XP_007238109.1,POLR3K,Homo_sapiens,NP_057394.3,POLR3K,2.24e-59,228.0,1.03e-59,228.0
55931,Astyanax_mexicanus,XP_022525388.2,POLRMT,Homo_sapiens,NP_005026.3,POLRMT,0.0,1048.0,0.0,1048.0
15998,Astyanax_mexicanus,XP_007244740.3,POMCA,Homo_sapiens,NP_000930.1,POMC,3.92e-45,182.0,1.8e-45,182.0
136721,Astyanax_mexicanus,XP_049335611.1,POMGNT1,Homo_sapiens,NP_060209.4,POMGNT1,0.0,1102.0,0.0,1102.0
42041,Astyanax_mexicanus,XP_015461605.2,POMGNT2,Homo_sapiens,NP_116195.2,POMGNT2,6.67e-252,870.0,3.04e-252,870.0
9698,Astyanax_mexicanus,XP_007236467.3,POMK,Homo_sapiens,NP_001264900.1,POMK,3.91e-106,385.0,1.83e-106,385.0
14865,Astyanax_mexicanus,XP_007243984.1,POMT1,Homo_sapiens,NP_001070833.1,POMT1,7.37e-295,1013.0,3.41e-295,1013.0
61713,Astyanax_mexicanus,XP_022528270.2,POMT2,Homo_sapiens,NP_037514.2,POMT2,2.52e-293,1008.0,1.13e-293,1008.0
7844,Astyanax_mexicanus,XP_007234784.3,POP1,Homo_sapiens,XP_054215586.1,POP1,4.19e-232,805.0,1.98e-232,805.0
9216,Astyanax_mexicanus,XP_007235969.2,POP4,Homo_sapiens,NP_006618.1,POP4,2.1299999999999997e-68,259.0,9.8e-69,259.0
2098,Astyanax_mexicanus,XP_007229397.1,POP5,Homo_sapiens,NP_057002.2,POP5,6.75e-37,154.0,2.9500000000000002e-37,154.0
24566,Astyanax_mexicanus,XP_007250216.1,POP7,Homo_sapiens,NP_005828.2,POP7,7.07e-44,177.0,3.02e-44,177.0
31721,Astyanax_mexicanus,XP_007255665.3,POPDC2,Homo_sapiens,NP_001356848.1,POPDC2,2.01e-84,313.0,9.100000000000001e-85,313.0
65370,Astyanax_mexicanus,XP_022529453.1,POPDC3,Homo_sapiens,NP_071756.2,POPDC3,2.58e-83,309.0,1.15e-83,309.0
74457,Astyanax_mexicanus,XP_022534471.1,PORB,Homo_sapiens,NP_001354491.2,POR,0.0,1052.0,0.0,1052.0
156303,Astyanax_mexicanus,XP_049342123.1,PORCN,Homo_sapiens,NP_982301.1,PORCN,2.78e-187,655.0,1.27e-187,655.0
5082,Astyanax_mexicanus,XP_007231921.3,PORCNL,Homo_sapiens,NP_073736.2,PORCN,7.35e-176,617.0,3.41e-176,617.0
53556,Astyanax_mexicanus,XP_022524478.2,POSTNB,Homo_sapiens,NP_001129408.1,POSTN,8.84e-252,870.0,3.94e-252,870.0
41337,Astyanax_mexicanus,XP_015460624.3,POT1,Homo_sapiens,NP_056265.2,POT1,3.35e-111,403.0,1.27e-111,403.0
26477,Astyanax_mexicanus,XP_007251793.3,POU1F1,Homo_sapiens,NP_001116229.1,POU1F1,3.9400000000000003e-109,395.0,1.6200000000000001e-109,395.0
152612,Astyanax_mexicanus,XP_049341043.1,POU2F1B,Homo_sapiens,NP_001185712.1,POU2F1,3.29e-164,579.0,1.57e-164,579.0
140519,Astyanax_mexicanus,XP_049336681.1,POU2F2A,Homo_sapiens,NP_001380865.1,POU2F2,5.07e-111,402.0,2.34e-111,402.0
17125,Astyanax_mexicanus,XP_007245338.1,POU2F3,Homo_sapiens,XP_054224316.1,POU2F3,1.76e-108,393.0,8.67e-109,393.0
14462,Astyanax_mexicanus,XP_007243227.3,POU3F1,Homo_sapiens,NP_002690.3,POU3F1,5.94e-98,358.0,3.17e-98,358.0
127767,Astyanax_mexicanus,XP_049331074.1,POU3F2A,Homo_sapiens,NP_005595.2,POU3F2,2.81e-101,369.0,1.52e-101,369.0
31648,Astyanax_mexicanus,XP_007255615.2,POU3F3A,Homo_sapiens,NP_006227.1,POU3F3,6.139999999999999e-138,491.0,3.2299999999999997e-138,491.0
40133,Astyanax_mexicanus,XP_015458153.3,POU3F3B,Homo_sapiens,NP_006227.1,POU3F3,5.799999999999999e-131,468.0,2.71e-131,468.0
15222,Astyanax_mexicanus,XP_007244183.1,POU4F1,Homo_sapiens,NP_006228.3,POU4F1,2.7900000000000003e-132,472.0,1.42e-132,472.0
4729,Astyanax_mexicanus,XP_007231628.2,POU4F2,Homo_sapiens,NP_004566.2,POU4F2,8.55e-121,434.0,3.81e-121,434.0
15711,Astyanax_mexicanus,XP_007244509.2,POU4F4,Homo_sapiens,NP_002691.1,POU4F3,2.34e-116,419.0,1.03e-116,419.0
72135,Astyanax_mexicanus,XP_022532989.2,POU6F1,Homo_sapiens,XP_054228325.1,POU6F1,3.34e-140,499.0,1.54e-140,499.0
50576,Astyanax_mexicanus,XP_022522735.2,POU6F2,Homo_sapiens,NP_009183.3,POU6F2,4.02e-205,715.0,1.65e-205,715.0
