,Model_nodos,NCBI_Product_accesion,Ast,a,a2,Homo,b  ,b2,evalue_ab,bitscore_ab,evalue_ba,bitscore_ba
4267,SLC29A1,XP_054210418.1,Astyanax_mexicanus,XP_049337709.1,SLC29A1A,Homo_sapiens,XP_054210418.1,SLC29A1,1.3600000000000002e-156,553.0,7.5e-157,553.0
4268,SPDEF,XP_054211067.1,Astyanax_mexicanus,XP_007234346.3,LOC103037006,Homo_sapiens,XP_054211067.1,SPDEF,3.59e-115,415.0,1.9899999999999999e-115,415.0
4269,SPDEF,XP_054211067.1,Astyanax_mexicanus,XP_015457069.3,LOC103037006,Homo_sapiens,XP_054211067.1,SPDEF,3.59e-115,415.0,1.9899999999999999e-115,415.0
4270,HLA-DQB2,XP_054211272.1,,,,,,,,,,
4271,HLA-F,XP_054211276.1,,,,,,,,,,
4272,HLA-G,XP_054211287.1,Astyanax_mexicanus,XP_049326225.1,LOC111190038,Homo_sapiens,XP_054211287.1,HLA-G,4.9599999999999994e-48,192.0,2.5399999999999998e-48,192.0
4273,JARID2,XP_054211331.1,Astyanax_mexicanus,XP_022538820.1,JARID2B,Homo_sapiens,XP_054211331.1,JARID2,0.0,1302.0,0.0,1302.0
4274,JARID2,XP_054211331.1,Astyanax_mexicanus,XP_022538821.1,JARID2B,Homo_sapiens,XP_054211331.1,JARID2,0.0,1299.0,0.0,1299.0
4275,LIN28B,XP_054211391.1,Astyanax_mexicanus,XP_007249651.2,LOC103022253,Homo_sapiens,XP_054211391.1,LIN28B,2.2799999999999996e-68,259.0,1.2e-68,259.0
4276,LIN28B,XP_054211391.1,Astyanax_mexicanus,XP_007260526.1,LIN28B,Homo_sapiens,XP_054211391.1,LIN28B,1.08e-68,260.0,5.989999999999999e-69,260.0
4277,LIN28B,XP_054211391.1,Astyanax_mexicanus,XP_022529452.1,LOC103022253,Homo_sapiens,XP_054211391.1,LIN28B,1.89e-67,256.0,9.589999999999999e-68,256.0
4278,MAP3K5,XP_054211431.1,Astyanax_mexicanus,XP_049335377.1,MAP3K5,Homo_sapiens,XP_054211431.1,MAP3K5,0.0,1877.0,0.0,1877.0
4279,MAP3K5,XP_054211431.1,Astyanax_mexicanus,XP_049335378.1,MAP3K5,Homo_sapiens,XP_054211431.1,MAP3K5,0.0,1874.0,0.0,1874.0
4280,MEP1A,XP_054211438.1,Astyanax_mexicanus,XP_007245448.4,MEP1A.2,Homo_sapiens,XP_054211438.1,MEP1A,2.06e-221,769.0,9.37e-222,769.0
4281,SERPINB9,XP_054211615.1,,,,,,,,,,
4282,PHF10,XP_054211755.1,Astyanax_mexicanus,XP_022541893.1,PHF10,Homo_sapiens,XP_054211755.1,PHF10,1.43e-190,666.0,6.9e-191,666.0
4283,PHF10,XP_054211755.1,Astyanax_mexicanus,XP_049337270.1,PHF10,Homo_sapiens,XP_054211755.1,PHF10,1.95e-191,669.0,8.630000000000001e-192,669.0
4284,TRERF1,XP_054211888.1,,,,,,,,,,
4285,PRL,XP_054211907.1,Astyanax_mexicanus,XP_049330585.1,PRL2,Homo_sapiens,XP_054211907.1,PRL,5.75e-28,125.0,2.2e-28,125.0
4286,PRL,XP_054211907.1,Astyanax_mexicanus,XP_049331020.1,LOC103045028,Homo_sapiens,XP_054211907.1,PRL,3.85e-29,129.0,1.38e-29,129.0
4287,ARID1B,XP_054212005.1,Astyanax_mexicanus,XP_022528925.2,LOC103041141,Homo_sapiens,XP_054212005.1,ARID1B,0.0,1545.0,0.0,1545.0
4288,ARID1B,XP_054212005.1,Astyanax_mexicanus,XP_049340563.1,ARID1B,Homo_sapiens,XP_054212005.1,ARID1B,0.0,1608.0,0.0,1608.0
4289,BAK1,XP_054212099.1,,,,,,,,,,
4290,ROS1,XP_054212152.1,Astyanax_mexicanus,XP_022529022.2,ROS1,Homo_sapiens,XP_054212152.1,ROS1,5.0799999999999994e-197,689.0,3.75e-197,689.0
4291,ROS1,XP_054212152.1,Astyanax_mexicanus,XP_049319962.1,ROS1,Homo_sapiens,XP_054212152.1,ROS1,1.57e-189,664.0,1.2599999999999999e-189,664.0
4292,TAPBP,XP_054212248.1,,,,,,,,,,
4293,TFAP2B,XP_054212256.1,Astyanax_mexicanus,XP_022538938.1,TFAP2B,Homo_sapiens,XP_054212256.1,TFAP2B,7.17e-185,647.0,3.6400000000000006e-185,647.0
4294,TFAP2B,XP_054212256.1,Astyanax_mexicanus,XP_022538946.1,TFAP2B,Homo_sapiens,XP_054212256.1,TFAP2B,4.43e-186,651.0,2.27e-186,651.0
4295,TFAP2B,XP_054212256.1,Astyanax_mexicanus,XP_022538949.1,TFAP2B,Homo_sapiens,XP_054212256.1,TFAP2B,2.09e-189,662.0,1.1099999999999999e-189,662.0
4296,TNFAIP3,XP_054212262.1,Astyanax_mexicanus,XP_007247395.3,TNFAIP3,Homo_sapiens,XP_054212262.1,TNFAIP3,9.18e-190,664.0,4.26e-190,664.0
4297,ULBP1,XP_054212443.1,,,,,,,,,,
4298,CCND3,XP_054212674.1,,,,,,,,,,
4299,WTAP,XP_054212833.1,Astyanax_mexicanus,XP_007260919.1,LOC103037461,Homo_sapiens,XP_054212833.1,WTAP,1.93e-136,486.0,8.53e-137,486.0
4300,WTAP,XP_054212833.1,Astyanax_mexicanus,XP_022541895.1,LOC103037461,Homo_sapiens,XP_054212833.1,WTAP,1.93e-136,486.0,8.53e-137,486.0
4301,WTAP,XP_054212833.1,Astyanax_mexicanus,XP_022541901.1,LOC103037461,Homo_sapiens,XP_054212833.1,WTAP,1.93e-136,486.0,8.53e-137,486.0
4302,MDC1,XP_054212853.1,,,,,,,,,,
4303,NAMPT,XP_054212959.1,Astyanax_mexicanus,XP_022522298.2,NAMPT1,Homo_sapiens,XP_054212959.1,NAMPT,1.39e-252,872.0,6.44e-253,872.0
4304,IKZF1,XP_054212989.1,,,,,,,,,,
4305,NOD1,XP_054213050.1,Astyanax_mexicanus,XP_022518151.2,NOD1,Homo_sapiens,XP_054213050.1,NOD1,2.32e-211,736.0,9.74e-212,736.0
4306,AGR2,XP_054213068.1,Astyanax_mexicanus,XP_015461287.1,AGR2,Homo_sapiens,XP_054213068.1,AGR2,4.52e-60,231.0,2.09e-60,231.0
4307,AGR2,XP_054213068.1,Astyanax_mexicanus,XP_022529065.2,LOC103021781,Homo_sapiens,XP_054213068.1,AGR2,5.62e-58,224.0,2.68e-58,224.0
4308,ELN,XP_054213394.1,,,,,,,,,,
4309,EZH2,XP_054213478.1,,,,,,,,,,
4310,SLC13A4,XP_054213838.1,,,,,,,,,,
4311,HIPK2,XP_054213971.1,Astyanax_mexicanus,XP_007251022.3,HIPK2,Homo_sapiens,XP_054213971.1,HIPK2,0.0,1615.0,0.0,1615.0
4312,HIPK2,XP_054213971.1,Astyanax_mexicanus,XP_007251023.3,HIPK2,Homo_sapiens,XP_054213971.1,HIPK2,0.0,1632.0,0.0,1632.0
4313,NPC1L1,XP_054213993.1,,,,,,,,,,
4314,HNRNPA2B1,XP_054214039.1,,,,,,,,,,
4315,IGFBP1,XP_054214093.1,Astyanax_mexicanus,XP_007245384.3,IGFBP1A,Homo_sapiens,XP_054214093.1,IGFBP1,2.35e-46,186.0,1.09e-46,186.0
4316,IGFBP3,XP_054214094.1,Astyanax_mexicanus,XP_022542115.1,IGFBP3,Homo_sapiens,XP_054214094.1,IGFBP3,2.1100000000000002e-79,296.0,9.43e-80,296.0
4317,ITGB8,XP_054214135.1,Astyanax_mexicanus,XP_022523732.2,ITGB8,Homo_sapiens,XP_054214135.1,ITGB8,2.35e-165,583.0,9.920000000000001e-166,583.0
4318,MET,XP_054214230.1,Astyanax_mexicanus,XP_022539754.2,MET,Homo_sapiens,XP_054214230.1,MET,0.0,1359.0,0.0,1359.0
4319,NRCAM,XP_054214280.1,,,,,,,,,,
4320,MLXIPL,XP_054214299.1,,,,,,,,,,
4321,ABCB4,XP_054214378.1,Astyanax_mexicanus,XP_049320497.1,ABCB4,Homo_sapiens,XP_054214378.1,ABCB4,0.0,1571.0,0.0,1571.0
4322,POLD2,XP_054214434.1,Astyanax_mexicanus,XP_007247162.2,POLD2,Homo_sapiens,XP_054214434.1,POLD2,2.29e-183,642.0,1.55e-183,642.0
4323,PON2,XP_054214449.1,Astyanax_mexicanus,XP_049336136.1,LOC103046166,Homo_sapiens,XP_054214449.1,PON2,1.54e-111,403.0,7.49e-112,403.0
4324,TBXAS1,XP_054214880.1,,,,,,,,,,
4325,MAFK,XP_054214977.1,Astyanax_mexicanus,XP_022539093.2,MAFK,Homo_sapiens,XP_054214977.1,MAFK,1.18e-45,183.0,9.39e-46,183.0
4326,CREB5,XP_054215370.1,Astyanax_mexicanus,XP_049336380.1,CREB5B,Homo_sapiens,XP_054215370.1,CREB5,9.35e-158,557.0,4.82e-158,557.0
4327,CREB5,XP_054215370.1,Astyanax_mexicanus,XP_049336381.1,CREB5B,Homo_sapiens,XP_054215370.1,CREB5,8.910000000000001e-161,567.0,4.7100000000000004e-161,567.0
4328,TOP1MT,XP_054215705.1,,,,,,,,,,
4329,CRH,XP_054215776.1,Astyanax_mexicanus,XP_007237707.3,LOC103031770,Homo_sapiens,XP_054215776.1,CRH,1.67e-17,89.4,9.9e-18,89.4
4330,CRH,XP_054215776.1,Astyanax_mexicanus,XP_007249007.1,CRHB,Homo_sapiens,XP_054215776.1,CRH,4.88e-18,91.3,2.65e-18,91.3
4331,ESCO2,XP_054215787.1,,,,,,,,,,
4332,DEFA1,XP_054215843.1,,,,,,,,,,
4333,DEFA3,XP_054215844.1,,,,,,,,,,
4334,FGL1,XP_054216106.1,Astyanax_mexicanus,XP_022540068.2,FGL1,Homo_sapiens,XP_054216106.1,FGL1,3.72e-100,365.0,1.71e-100,365.0
4335,LY96,XP_054216212.1,,,,,,,,,,
4336,DKK4,XP_054216270.1,,,,,,,,,,
4337,ATAD2,XP_054216337.1,Astyanax_mexicanus,XP_007242161.3,LOC103046236,Homo_sapiens,XP_054216337.1,ATAD2,0.0,1206.0,0.0,1206.0
4338,ATAD2,XP_054216337.1,Astyanax_mexicanus,XP_015459510.3,LOC103046236,Homo_sapiens,XP_054216337.1,ATAD2,0.0,1207.0,0.0,1207.0
4339,HSF1,XP_054216372.1,Astyanax_mexicanus,XP_049331618.1,HSF1,Homo_sapiens,XP_054216372.1,HSF1,6.86e-147,521.0,3.35e-147,521.0
4340,IKBKB,XP_054216409.1,,,,,,,,,,
4341,IL7,XP_054216413.1,,,,,,,,,,
4342,KCNQ3,XP_054216421.1,Astyanax_mexicanus,XP_022534971.2,KCNQ3,Homo_sapiens,XP_054216421.1,KCNQ3,6.98e-260,897.0,3.36e-260,897.0
4343,ENPP2,XP_054216631.1,Astyanax_mexicanus,XP_049336512.1,ENPP2,Homo_sapiens,XP_054216631.1,ENPP2,0.0,1211.0,0.0,1211.0
4344,ENPP2,XP_054216631.1,Astyanax_mexicanus,XP_049336513.1,ENPP2,Homo_sapiens,XP_054216631.1,ENPP2,0.0,1225.0,0.0,1225.0
4345,ENPP2,XP_054216631.1,Astyanax_mexicanus,XP_049336514.1,ENPP2,Homo_sapiens,XP_054216631.1,ENPP2,0.0,1211.0,0.0,1211.0
4346,PNOC,XP_054216670.1,Astyanax_mexicanus,XP_007245409.3,PNOCB,Homo_sapiens,XP_054216670.1,PNOC,6.24e-11,68.2,2.45e-11,68.2
4347,POLB,XP_054216680.1,Astyanax_mexicanus,XP_022526268.2,POLB,Homo_sapiens,XP_054216680.1,POLB,8.990000000000001e-144,510.0,4.56e-144,510.0
4348,ADGRB1,XP_054216905.1,Astyanax_mexicanus,XP_049336301.1,ADGRB1A,Homo_sapiens,XP_054216905.1,ADGRB1,0.0,1967.0,0.0,1967.0
4349,ADGRB1,XP_054216905.1,Astyanax_mexicanus,XP_049336302.1,ADGRB1A,Homo_sapiens,XP_054216905.1,ADGRB1,0.0,1974.0,0.0,1974.0
4350,ADGRB1,XP_054216905.1,Astyanax_mexicanus,XP_049336303.1,ADGRB1A,Homo_sapiens,XP_054216905.1,ADGRB1,0.0,1975.0,0.0,1975.0
4351,ADGRB1,XP_054216905.1,Astyanax_mexicanus,XP_049336304.1,ADGRB1A,Homo_sapiens,XP_054216905.1,ADGRB1,0.0,1937.0,0.0,1937.0
4352,ADGRB1,XP_054216905.1,Astyanax_mexicanus,XP_049336305.1,ADGRB1A,Homo_sapiens,XP_054216905.1,ADGRB1,0.0,1982.0,0.0,1982.0
4353,ADGRB1,XP_054216905.1,Astyanax_mexicanus,XP_049336306.1,ADGRB1A,Homo_sapiens,XP_054216905.1,ADGRB1,0.0,1926.0,0.0,1926.0
4354,ADGRB1,XP_054216905.1,Astyanax_mexicanus,XP_049336307.1,ADGRB1A,Homo_sapiens,XP_054216905.1,ADGRB1,0.0,1933.0,0.0,1933.0
4355,ADGRB1,XP_054216905.1,Astyanax_mexicanus,XP_049336308.1,ADGRB1A,Homo_sapiens,XP_054216905.1,ADGRB1,0.0,1941.0,0.0,1941.0
4356,RP1,XP_054216932.1,,,,,,,,,,
4357,BLK,XP_054216944.1,Astyanax_mexicanus,XP_007256697.2,BLK,Homo_sapiens,XP_054216944.1,BLK,7.119999999999999e-191,667.0,3.4e-191,667.0
4358,BLK,XP_054216944.1,Astyanax_mexicanus,XP_007256699.2,BLK,Homo_sapiens,XP_054216944.1,BLK,7.119999999999999e-191,667.0,3.4e-191,667.0
4359,BLK,XP_054216944.1,Astyanax_mexicanus,XP_022519472.1,BLK,Homo_sapiens,XP_054216944.1,BLK,7.119999999999999e-191,667.0,3.4e-191,667.0
4360,ST3GAL1,XP_054216992.1,Astyanax_mexicanus,XP_022527657.2,ST3GAL1L3,Homo_sapiens,XP_054216992.1,ST3GAL1,2.71e-92,339.0,1.25e-92,339.0
4361,ST3GAL1,XP_054216992.1,Astyanax_mexicanus,XP_022527658.2,ST3GAL1L3,Homo_sapiens,XP_054216992.1,ST3GAL1,2.71e-92,339.0,1.25e-92,339.0
4362,ST3GAL1,XP_054216992.1,Astyanax_mexicanus,XP_022527660.2,ST3GAL1L3,Homo_sapiens,XP_054216992.1,ST3GAL1,2.71e-92,339.0,1.25e-92,339.0
4363,ST3GAL1,XP_054216992.1,Astyanax_mexicanus,XP_049331226.1,ST3GAL1L3,Homo_sapiens,XP_054216992.1,ST3GAL1,2.71e-92,339.0,1.25e-92,339.0
4364,ST3GAL1,XP_054216992.1,Astyanax_mexicanus,XP_049331227.1,ST3GAL1L3,Homo_sapiens,XP_054216992.1,ST3GAL1,2.71e-92,339.0,1.25e-92,339.0
4365,MCPH1,XP_054217205.1,,,,,,,,,,
4366,GRHL2,XP_054217261.1,,,,,,,,,,
4367,RB1CC1,XP_054217601.1,Astyanax_mexicanus,XP_022522721.2,RB1CC1,Homo_sapiens,XP_054217601.1,RB1CC1,0.0,1525.0,0.0,1525.0
4368,RB1CC1,XP_054217601.1,Astyanax_mexicanus,XP_049336781.1,RB1CC1,Homo_sapiens,XP_054217601.1,RB1CC1,0.0,1519.0,0.0,1519.0
4369,DAPK1,XP_054218179.1,Astyanax_mexicanus,XP_007257746.2,DAPK1,Homo_sapiens,XP_054218179.1,DAPK1,0.0,1684.0,0.0,1684.0
4370,GLIS3,XP_054218189.1,,,,,,,,,,
4371,DMRT1,XP_054218204.1,Astyanax_mexicanus,XP_015463476.2,DMRT1,Homo_sapiens,XP_054218204.1,DMRT1,5.23e-46,185.0,3.15e-46,185.0
4372,DMRT1,XP_054218204.1,Astyanax_mexicanus,XP_022520599.1,DMRT1,Homo_sapiens,XP_054218204.1,DMRT1,1.64e-47,190.0,9.839999999999999e-48,190.0
4373,CDK20,XP_054218542.1,,,,,,,,,,
4374,FPGS,XP_054218547.1,,,,,,,,,,
4375,TNC,XP_054218872.1,Astyanax_mexicanus,XP_049326271.1,TNCB,Homo_sapiens,XP_054218872.1,TNC,0.0,1266.0,0.0,1266.0
4376,LCN2,XP_054218938.1,,,,,,,,,,
4377,NFIL3,XP_054218973.1,Astyanax_mexicanus,XP_007255391.1,NFIL3,Homo_sapiens,XP_054218973.1,NFIL3,1.06e-105,384.0,4.84e-106,384.0
4378,ACO1,XP_054218981.1,Astyanax_mexicanus,XP_007255249.3,ACO1,Homo_sapiens,XP_054218981.1,ACO1,0.0,1511.0,0.0,1511.0
4379,ACO1,XP_054218981.1,Astyanax_mexicanus,XP_049338441.1,ACO1,Homo_sapiens,XP_054218981.1,ACO1,0.0,1511.0,0.0,1511.0
4380,EPB41L4B,XP_054219103.1,Astyanax_mexicanus,XP_022535390.2,EPB41L4B,Homo_sapiens,XP_054219103.1,EPB41L4B,5.1900000000000004e-166,585.0,2.7300000000000004e-166,585.0
4381,EPB41L4B,XP_054219103.1,Astyanax_mexicanus,XP_022535395.2,EPB41L4B,Homo_sapiens,XP_054219103.1,EPB41L4B,5.1800000000000004e-166,585.0,2.7300000000000004e-166,585.0
4382,EPB41L4B,XP_054219103.1,Astyanax_mexicanus,XP_022535399.2,EPB41L4B,Homo_sapiens,XP_054219103.1,EPB41L4B,4.0299999999999997e-168,592.0,2.13e-168,592.0
4383,PTPA,XP_054219196.1,Astyanax_mexicanus,XP_022521959.2,PTPA,Homo_sapiens,XP_054219196.1,PTPA,1.61e-152,539.0,9.36e-153,539.0
4384,HEMGN,XP_054219211.1,,,,,,,,,,
4385,RFX3,XP_054219457.1,Astyanax_mexicanus,XP_022536616.2,RFX3,Homo_sapiens,XP_054219457.1,RFX3,1.48e-272,939.0,6.780000000000001e-273,939.0
4386,RFX3,XP_054219457.1,Astyanax_mexicanus,XP_022536617.2,RFX3,Homo_sapiens,XP_054219457.1,RFX3,1.17e-271,936.0,5.4200000000000005e-272,936.0
4387,RFX3,XP_054219457.1,Astyanax_mexicanus,XP_022536618.2,RFX3,Homo_sapiens,XP_054219457.1,RFX3,2.18e-277,955.0,1.0299999999999999e-277,955.0
4388,RLN2,XP_054219475.1,,,,,,,,,,
4389,TLE1,XP_054219639.1,,,,,,,,,,
4390,TRAF1,XP_054219687.1,,,,,,,,,,
4391,TRAF2,XP_054219689.1,Astyanax_mexicanus,XP_007230152.1,TRAF2A,Homo_sapiens,XP_054219689.1,TRAF2,1.1500000000000001e-179,630.0,4.94e-180,630.0
4392,TRAF2,XP_054219689.1,Astyanax_mexicanus,XP_049326281.1,TRAF2A,Homo_sapiens,XP_054219689.1,TRAF2,1.1500000000000001e-179,630.0,4.94e-180,630.0
4393,XPA,XP_054219731.1,,,,,,,,,,
4394,BRD3,XP_054219853.1,Astyanax_mexicanus,XP_007254010.3,BRD3A,Homo_sapiens,XP_054219853.1,BRD3,4.05e-184,645.0,2.05e-184,645.0
4395,BRD3,XP_054219853.1,Astyanax_mexicanus,XP_007254012.3,BRD3A,Homo_sapiens,XP_054219853.1,BRD3,2.02e-184,646.0,1.02e-184,646.0
4396,BRD3,XP_054219853.1,Astyanax_mexicanus,XP_007254013.3,BRD3A,Homo_sapiens,XP_054219853.1,BRD3,4.02e-184,645.0,2.05e-184,645.0
4397,BRD3,XP_054219853.1,Astyanax_mexicanus,XP_015459922.2,BRD3B,Homo_sapiens,XP_054219853.1,BRD3,1.4100000000000002e-185,650.0,6.4e-186,650.0
4398,BRD3,XP_054219853.1,Astyanax_mexicanus,XP_022523302.1,BRD3B,Homo_sapiens,XP_054219853.1,BRD3,1.4100000000000002e-185,650.0,6.4e-186,650.0
4399,BRD3,XP_054219853.1,Astyanax_mexicanus,XP_022523303.1,BRD3B,Homo_sapiens,XP_054219853.1,BRD3,1.31e-191,670.0,6.11e-192,670.0
4400,BRD3,XP_054219853.1,Astyanax_mexicanus,XP_022523304.1,BRD3B,Homo_sapiens,XP_054219853.1,BRD3,2.61e-191,669.0,1.22e-191,669.0
4401,BRD3,XP_054219853.1,Astyanax_mexicanus,XP_049326296.1,BRD3B,Homo_sapiens,XP_054219853.1,BRD3,1.4100000000000002e-185,650.0,6.4e-186,650.0
4402,BRD3,XP_054219853.1,Astyanax_mexicanus,XP_049326297.1,BRD3B,Homo_sapiens,XP_054219853.1,BRD3,7.05e-186,651.0,3.2e-186,651.0
4403,GDA,XP_054220192.1,,,,,,,,,,
4404,ZBTB5,XP_054220391.1,Astyanax_mexicanus,XP_007242537.3,LOC103027366,Homo_sapiens,XP_054220391.1,ZBTB5,5.82e-148,525.0,2.54e-148,525.0
4405,CHUK,XP_054220630.1,Astyanax_mexicanus,XP_007252321.2,CHUK,Homo_sapiens,XP_054220630.1,CHUK,5.69e-275,947.0,2.59e-275,947.0
4406,CREM,XP_054220811.1,,,,,,,,,,
4407,PDCD11,XP_054221245.1,Astyanax_mexicanus,XP_049325791.1,PDCD11,Homo_sapiens,XP_054221245.1,PDCD11,0.0,1365.0,0.0,1365.0
4408,EBF3,XP_054221389.1,,,,,,,,,,
4409,GATA3,XP_054221503.1,Astyanax_mexicanus,XP_007235048.2,GATA3,Homo_sapiens,XP_054221503.1,GATA3,1.09e-183,643.0,5.02e-184,643.0
4410,GATA3,XP_054221503.1,Astyanax_mexicanus,XP_007235049.2,GATA3,Homo_sapiens,XP_054221503.1,GATA3,2.79e-175,615.0,1.35e-175,615.0
4411,TLX1,XP_054221678.1,Astyanax_mexicanus,XP_007247514.3,TLX2,Homo_sapiens,XP_054221678.1,TLX1,1.97e-91,336.0,1.01e-91,336.0
4412,TLX1,XP_054221678.1,Astyanax_mexicanus,XP_007249510.1,TLX1,Homo_sapiens,XP_054221678.1,TLX1,4.68e-95,348.0,2.46e-95,348.0
4413,FAS,XP_054221733.1,,,,,,,,,,
4414,KCNMA1,XP_054221817.1,Astyanax_mexicanus,XP_007240363.3,KCNMA1A,Homo_sapiens,XP_054221817.1,KCNMA1,0.0,2028.0,0.0,2028.0
4415,KCNMA1,XP_054221817.1,Astyanax_mexicanus,XP_022540581.2,KCNMA1A,Homo_sapiens,XP_054221817.1,KCNMA1,0.0,2033.0,0.0,2033.0
4416,KCNMA1,XP_054221817.1,Astyanax_mexicanus,XP_022540583.2,KCNMA1A,Homo_sapiens,XP_054221817.1,KCNMA1,0.0,2036.0,0.0,2036.0
4417,KCNMA1,XP_054221817.1,Astyanax_mexicanus,XP_022540590.2,KCNMA1A,Homo_sapiens,XP_054221817.1,KCNMA1,0.0,2047.0,0.0,2047.0
4418,KCNMA1,XP_054221817.1,Astyanax_mexicanus,XP_022540591.2,KCNMA1A,Homo_sapiens,XP_054221817.1,KCNMA1,0.0,2058.0,0.0,2058.0
4419,KCNMA1,XP_054221817.1,Astyanax_mexicanus,XP_022540594.2,KCNMA1A,Homo_sapiens,XP_054221817.1,KCNMA1,0.0,2051.0,0.0,2051.0
4420,KCNMA1,XP_054221817.1,Astyanax_mexicanus,XP_049336968.1,KCNMA1A,Homo_sapiens,XP_054221817.1,KCNMA1,0.0,2039.0,0.0,2039.0
4421,KCNMA1,XP_054221817.1,Astyanax_mexicanus,XP_049336969.1,KCNMA1A,Homo_sapiens,XP_054221817.1,KCNMA1,0.0,2044.0,0.0,2044.0
4422,KCNMA1,XP_054221817.1,Astyanax_mexicanus,XP_049336970.1,KCNMA1A,Homo_sapiens,XP_054221817.1,KCNMA1,0.0,2031.0,0.0,2031.0
4423,KCNMA1,XP_054221817.1,Astyanax_mexicanus,XP_049336971.1,KCNMA1A,Homo_sapiens,XP_054221817.1,KCNMA1,0.0,2043.0,0.0,2043.0
4424,NEUROG3,XP_054221941.1,,,,,,,,,,
4425,PFKFB3,XP_054222049.1,Astyanax_mexicanus,XP_007235034.2,PFKFB3,Homo_sapiens,XP_054222049.1,PFKFB3,1.61e-218,759.0,6.67e-219,759.0
4426,PFKFB3,XP_054222049.1,Astyanax_mexicanus,XP_007235035.2,PFKFB3,Homo_sapiens,XP_054222049.1,PFKFB3,1.59e-218,759.0,6.67e-219,759.0
4427,PFKFB3,XP_054222049.1,Astyanax_mexicanus,XP_007235038.2,PFKFB3,Homo_sapiens,XP_054222049.1,PFKFB3,1.56e-218,759.0,6.67e-219,759.0
4428,PITX3,XP_054222065.1,Astyanax_mexicanus,XP_007240412.1,PITX3,Homo_sapiens,XP_054222065.1,PITX3,1.47e-93,343.0,6.959999999999999e-94,343.0
4429,MCM10,XP_054222209.1,Astyanax_mexicanus,XP_022526967.2,MCM10,Homo_sapiens,XP_054222209.1,MCM10,1.12e-177,624.0,5.19e-178,624.0
4430,MCM10,XP_054222209.1,Astyanax_mexicanus,XP_022526968.2,MCM10,Homo_sapiens,XP_054222209.1,MCM10,1.39e-178,627.0,6.48e-179,627.0
4431,PPP2R2D,XP_054222262.1,,,,,,,,,,
4432,PRKCQ,XP_054222270.1,,,,,,,,,,
4433,WDFY4,XP_054222398.1,Astyanax_mexicanus,XP_049337281.1,WDFY4,Homo_sapiens,XP_054222398.1,WDFY4,0.0,2480.0,0.0,2480.0
4434,WDFY4,XP_054222398.1,Astyanax_mexicanus,XP_049337282.1,WDFY4,Homo_sapiens,XP_054222398.1,WDFY4,0.0,2480.0,0.0,2480.0
4435,SFTPD,XP_054222564.1,,,,,,,,,,
4436,ANXA8,XP_054222600.1,,,,,,,,,,
4437,SFTPA1,XP_054222603.1,,,,,,,,,,
4438,ZNF239,XP_054222836.1,,,,,,,,,,
4439,LOXL4,XP_054222887.1,Astyanax_mexicanus,XP_022540527.1,LOXL4,Homo_sapiens,XP_054222887.1,LOXL4,2.63e-265,915.0,1.13e-265,915.0
4440,NRP1,XP_054223065.1,Astyanax_mexicanus,XP_049336338.1,NRP1A,Homo_sapiens,XP_054223065.1,NRP1,0.0,1151.0,0.0,1151.0
4441,LDB1,XP_054223071.1,Astyanax_mexicanus,XP_049337147.1,LDB1A,Homo_sapiens,XP_054223071.1,LDB1,3.06e-170,598.0,1.34e-170,598.0
4442,LDB1,XP_054223071.1,Astyanax_mexicanus,XP_049337148.1,LDB1A,Homo_sapiens,XP_054223071.1,LDB1,6.0899999999999994e-170,597.0,2.68e-170,597.0
4443,SGPL1,XP_054223076.1,Astyanax_mexicanus,XP_007252303.3,SGPL1,Homo_sapiens,XP_054223076.1,SGPL1,8.659999999999999e-216,750.0,3.96e-216,750.0
4444,BTRC,XP_054223082.1,,,,,,,,,,
4445,NOLC1,XP_054223119.1,,,,,,,,,,
4446,CHEK1,XP_054223511.1,,,,,,,,,,
4447,CPT1A,XP_054223670.1,Astyanax_mexicanus,XP_007228131.1,CPT1AB,Homo_sapiens,XP_054223670.1,CPT1A,0.0,1151.0,0.0,1151.0
4448,CPT1A,XP_054223670.1,Astyanax_mexicanus,XP_007228132.1,CPT1AB,Homo_sapiens,XP_054223670.1,CPT1A,0.0,1141.0,0.0,1141.0
4449,ESRRA,XP_054223942.1,,,,,,,,,,
4450,ETS1,XP_054223948.1,,,,,,,,,,
4451,MS4A2,XP_054224011.1,,,,,,,,,,
4452,HINFP,XP_054224331.1,Astyanax_mexicanus,XP_007260566.2,LOC103033142,Homo_sapiens,XP_054224331.1,HINFP,6.09e-153,541.0,3.04e-153,541.0
4453,MACROD1,XP_054224541.1,,,,,,,,,,
4454,BIRC2,XP_054224586.1,Astyanax_mexicanus,XP_049322666.1,BIRC2,Homo_sapiens,XP_054224586.1,BIRC2,5.49e-198,691.0,2.48e-198,691.0
4455,BIRC2,XP_054224586.1,Astyanax_mexicanus,XP_049322667.1,BIRC2,Homo_sapiens,XP_054224586.1,BIRC2,5.49e-198,691.0,2.48e-198,691.0
4456,BIRC2,XP_054224586.1,Astyanax_mexicanus,XP_049322668.1,BIRC2,Homo_sapiens,XP_054224586.1,BIRC2,7.04e-193,674.0,3.25e-193,674.0
4457,BIRC3,XP_054224588.1,Astyanax_mexicanus,XP_049322666.1,BIRC2,Homo_sapiens,XP_054224588.1,BIRC3,7.37e-190,664.0,3.2599999999999996e-190,664.0
