,Model_nodos,NCBI_Product_accesion,Ast,a,a2,Homo,b,b2,evalue_ab,bitscore_ab,evalue_ba,bitscore_ba
2424,HMGA1,NP_665906.1,Astyanax_pachon,KAG9269898.1,HMGA1,Homo_sapiens,NP_665906.1,HMGA1,1.18e-07,56.2,1.77e-08,56.2
2425,HMGA1,NP_665906.1,Astyanax_pachon,KAG9276909.1,KAG9276909.1,Homo_sapiens,NP_665906.1,HMGA1,2.6e-08,58.2,4.43e-09,58.2
2426,SLC5A8,NP_666018.3,Astyanax_pachon,KAG9280359.1,SLC5A8,Homo_sapiens,NP_666018.3,SLC5A8,9.84e-210,730.0,1.4800000000000001e-210,730.0
2427,TNFRSF10B,NP_671716.2,Astyanax_pachon,KAG9261455.1,TNFRSF23,Homo_sapiens,NP_671716.2,TNFRSF10B,2.26e-11,70.5,3.37e-12,70.5
2428,FOXP2,NP_683696.2,,,,,,,,,,
2429,SPIC,NP_689536.1,Astyanax_pachon,KAG9280673.1,SPIC,Homo_sapiens,NP_689536.1,SPIC,8.54e-35,148.0,9.530000000000001e-36,148.0
2430,BHLHE22,NP_689627.1,Astyanax_pachon,KAG9283376.1,BHLHE22,Homo_sapiens,NP_689627.1,BHLHE22,4.04e-48,192.0,8.32e-49,192.0
2431,HOXA9,NP_689952.1,,,,,,,,,,
2432,SP7,NP_690599.1,Astyanax_pachon,KAG9276970.1,SP7,Homo_sapiens,NP_690599.1,SP7,4.57e-102,372.0,6.14e-103,372.0
2433,RGN,NP_690608.1,Astyanax_pachon,KAG9277550.1,RGN,Homo_sapiens,NP_690608.1,RGN,2.03e-113,409.0,3.1e-114,409.0
2434,HSPA8,NP_694881.1,,,,,,,,,,
2435,SLC22A6,NP_695009.1,,,,,,,,,,
2436,HYAL1,NP_695014.1,,,,,,,,,,
2437,PMP22,NP_696996.1,Astyanax_pachon,KAG9267439.1,PMP22,Homo_sapiens,NP_696996.1,PMP22,2.87e-46,185.0,4.470000000000001e-47,185.0
2438,PITX2,NP_700476.1,Astyanax_pachon,KAG9275287.1,PITX3,Homo_sapiens,NP_700476.1,PITX2,3.67e-94,345.0,5.1799999999999994e-95,345.0
2439,UXT,NP_705582.1,Astyanax_pachon,KAG9270038.1,UXT,Homo_sapiens,NP_705582.1,UXT,2.3199999999999998e-42,172.0,3.87e-43,172.0
2440,KRT13,NP_705694.3,Astyanax_pachon,KAG9266663.1,KRT19,Homo_sapiens,NP_705694.3,KRT13,1.07e-99,364.0,1.67e-100,364.0
2441,KRT13,NP_705694.3,Astyanax_pachon,KAG9279477.1,KAG9279477.1,Homo_sapiens,NP_705694.3,KRT13,4.35e-99,362.0,6.68e-100,362.0
2442,KRT13,NP_705694.3,Astyanax_pachon,KAG9279478.1,KAG9279478.1,Homo_sapiens,NP_705694.3,KRT13,1.6499999999999997e-95,350.0,2.74e-96,350.0
2443,KRT13,NP_705694.3,Astyanax_pachon,KAG9279479.1,KAG9279479.1,Homo_sapiens,NP_705694.3,KRT13,1.6499999999999997e-95,350.0,2.74e-96,350.0
2444,PANK2,NP_705902.2,Astyanax_pachon,KAG9275211.1,PANK2,Homo_sapiens,NP_705902.2,PANK2,6.89e-182,637.0,1.37e-182,637.0
2445,MLX,NP_733752.1,,,,,,,,,,
2446,MEIS2,NP_733776.1,Astyanax_pachon,KAG9268767.1,MEIS2,Homo_sapiens,NP_733776.1,MEIS2,1.54e-209,729.0,2.28e-210,729.0
2447,ALDH1A2,NP_733797.1,,,,,,,,,,
2448,BDNF,NP_733927.1,,,,,,,,,,
2449,CD8A,NP_741969.1,,,,,,,,,,
2450,SALL3,NP_741996.2,Astyanax_pachon,KAG9278468.1,SALL3,Homo_sapiens,NP_741996.2,SALL3,3.66e-243,842.0,6.08e-244,842.0
2451,TNFSF14,NP_742011.2,Astyanax_pachon,KAG9262847.1,TNFSF14,Homo_sapiens,NP_742011.2,TNFSF14,1.22e-12,73.9,1.59e-13,73.9
2452,CD8B,NP_742100.1,,,,,,,,,,
2453,IFNL2,NP_742150.1,,,,,,,,,,
2454,IFNL1,NP_742152.1,,,,,,,,,,
2455,SUGP1,NP_757386.2,Astyanax_pachon,KAG9278654.1,SUGP1,Homo_sapiens,NP_757386.2,SUGP1,1.8e-193,676.0,2.82e-194,676.0
2456,CSF3R,NP_758519.1,Astyanax_pachon,KAG9276441.1,CSF3R,Homo_sapiens,NP_758519.1,CSF3R,1.36e-63,245.0,1.9e-64,245.0
2457,OTX2,NP_758840.1,Astyanax_pachon,KAG9265347.1,OTX5-A,Homo_sapiens,NP_758840.1,OTX2,3.94e-85,315.0,5.93e-86,315.0
2458,OTX2,NP_758840.1,Astyanax_pachon,KAG9268565.1,OTX2,Homo_sapiens,NP_758840.1,OTX2,6.11e-90,331.0,9.06e-91,331.0
2459,CD46,NP_758868.1,Astyanax_pachon,KAG9277021.1,CFH,Homo_sapiens,NP_758868.1,CD46,3.2400000000000004e-21,103.0,5.04e-22,103.0
2460,RELN,NP_774959.1,Astyanax_pachon,KAG9273570.1,RELN,Homo_sapiens,NP_774959.1,RELN,0.0,5327.0,0.0,5327.0
2461,IFNLR1,NP_775087.1,,,,,,,,,,
2462,NFATC3,NP_775188.1,Astyanax_pachon,KAG9260896.1,NFATC3,Homo_sapiens,NP_775188.1,NFATC3,5.85e-289,994.0,8.8e-290,994.0
2463,NR4A3,NP_775292.1,Astyanax_pachon,KAG9283607.1,NR4A3,Homo_sapiens,NP_775292.1,NR4A3,1.21e-151,537.0,1.94e-152,537.0
2464,TGIF1,NP_775299.1,,,,,,,,,,
2465,TPH2,NP_775489.2,Astyanax_pachon,KAG9259371.1,TPH2,Homo_sapiens,NP_775489.2,TPH2,1.6599999999999999e-230,799.0,2.01e-231,799.0
2466,TPH2,NP_775489.2,Astyanax_pachon,KAG9273140.1,TPH2,Homo_sapiens,NP_775489.2,TPH2,1.6599999999999999e-230,799.0,2.01e-231,799.0
2467,MCAT,NP_775738.3,Astyanax_pachon,KAG9280325.1,MCAT,Homo_sapiens,NP_775738.3,MCAT,9.330000000000001e-125,447.0,1.47e-125,447.0
2468,APLF,NP_775816.1,Astyanax_pachon,KAG9262580.1,APLF,Homo_sapiens,NP_775816.1,APLF,3.37e-29,130.0,5.15e-30,130.0
2469,IL1RN,NP_776213.1,,,,,,,,,,
2470,GSC,NP_776248.1,Astyanax_pachon,KAG9268912.1,GSC,Homo_sapiens,NP_776248.1,GSC,4.26e-77,288.0,7.08e-78,288.0
2471,ST3GAL3,NP_777623.2,Astyanax_pachon,KAG9278847.1,ST3GAL3,Homo_sapiens,NP_777623.2,ST3GAL3,1.8e-130,466.0,3.19e-131,466.0
2472,MT1E,NP_783316.2,,,,,,,,,,
2473,SSX2,NP_783629.1,,,,,,,,,,
2474,CD86,NP_787058.5,,,,,,,,,,
2475,DNMT3L,NP_787063.1,,,,,,,,,,
2476,SIX5,NP_787071.3,,,,,,,,,,
2477,HNF4A,NP_787110.2,,,,,,,,,,
2478,DSG4,NP_817123.1,,,,,,,,,,
2479,LHX3,NP_835258.1,Astyanax_pachon,KAG9281601.1,LHX3,Homo_sapiens,NP_835258.1,LHX3,2.8900000000000003e-163,575.0,4.4000000000000005e-164,575.0
2480,PTF1A,NP_835455.1,Astyanax_pachon,KAG9278404.1,PTF1A,Homo_sapiens,NP_835455.1,PTF1A,6.02e-66,251.0,1.24e-66,251.0
2481,SNAI3,NP_840101.1,Astyanax_pachon,KAG9261248.1,SNAI3,Homo_sapiens,NP_840101.1,SNAI3,1.02e-13,77.8,1.52e-14,77.8
2482,NOTUM,NP_848588.3,Astyanax_pachon,KAG9263964.1,NOTUM1A,Homo_sapiens,NP_848588.3,NOTUM,9.56e-217,753.0,1.43e-217,753.0
2483,NOTUM,NP_848588.3,Astyanax_pachon,KAG9267022.1,NOTUM1A,Homo_sapiens,NP_848588.3,NOTUM,1.23e-211,736.0,1.88e-212,736.0
2484,FSHR,NP_852111.2,Astyanax_pachon,KAG9267998.1,FSHR,Homo_sapiens,NP_852111.2,FSHR,1.1399999999999999e-172,607.0,1.7300000000000002e-173,607.0
2485,PAX3,NP_852124.1,Astyanax_pachon,KAG9278591.1,PAX3-A,Homo_sapiens,NP_852124.1,PAX3,1.15e-189,663.0,1.81e-190,663.0
2486,GJA5,NP_859054.1,Astyanax_pachon,KAG9271023.1,GJA5,Homo_sapiens,NP_859054.1,GJA5,1.31e-94,347.0,1.71e-95,347.0
2487,UBE2C,NP_861515.1,,,,,,,,,,
2488,APAF1,NP_863651.1,Astyanax_pachon,KAG9280671.1,APAF1,Homo_sapiens,NP_863651.1,APAF1,0.0,1179.0,0.0,1179.0
2489,UBE2D3,NP_871622.1,Astyanax_pachon,KAG9263806.1,UBE2D2,Homo_sapiens,NP_871622.1,UBE2D3,8.28e-79,293.0,1.2800000000000001e-79,293.0
2490,UBE2D3,NP_871622.1,Astyanax_pachon,KAG9265733.1,UBE2D2,Homo_sapiens,NP_871622.1,UBE2D3,6.63e-78,290.0,1.03e-78,290.0
2491,UBE2D3,NP_871622.1,Astyanax_pachon,KAG9275154.1,UBE2D2,Homo_sapiens,NP_871622.1,UBE2D3,8.28e-79,293.0,1.2800000000000001e-79,293.0
2492,UBE2D3,NP_871622.1,Astyanax_pachon,KAG9281256.1,UBE2D2,Homo_sapiens,NP_871622.1,UBE2D3,4.14e-79,294.0,6.42e-80,294.0
2493,GKN2,NP_872342.2,,,,,,,,,,
2494,PCNA,NP_872590.1,Astyanax_pachon,KAG9263395.1,PCNA,Homo_sapiens,NP_872590.1,PCNA,3.06e-131,468.0,4.69e-132,468.0
2495,EBF1,NP_874367.1,,,,,,,,,,
2496,KAT5,NP_874369.1,Astyanax_pachon,KAG9281911.1,KAT5,Homo_sapiens,NP_874369.1,KAT5,1.2899999999999998e-229,796.0,1.8e-230,796.0
2497,MCM4,NP_877423.1,Astyanax_pachon,KAG9275791.1,MCM4-B,Homo_sapiens,NP_877423.1,MCM4,0.0,1316.0,0.0,1316.0
2498,MACC1,NP_877439.3,Astyanax_pachon,KAG9276076.1,MACC1,Homo_sapiens,NP_877439.3,MACC1,1.8299999999999998e-229,796.0,2.7999999999999996e-230,796.0
2499,MCL1,NP_877495.1,,,,,,,,,,
2500,MAT2B,NP_877725.1,Astyanax_pachon,KAG9265831.1,MAT2B,Homo_sapiens,NP_877725.1,MAT2B,1.0600000000000001e-122,440.0,1.56e-123,440.0
2501,VSX2,NP_878314.1,Astyanax_pachon,KAG9279972.1,UNCX,Homo_sapiens,NP_878314.1,VSX2,1.81e-14,80.1,3.82e-15,80.1
2502,DHRS2,NP_878912.1,,,,,,,,,,
2503,FLT4,NP_891555.2,Astyanax_pachon,KAG9271854.1,FLT4,Homo_sapiens,NP_891555.2,FLT4,0.0,1313.0,0.0,1313.0
2504,SPHK1,NP_892010.2,Astyanax_pachon,KAG9277446.1,SPHK1,Homo_sapiens,NP_892010.2,SPHK1,1.54e-106,387.0,2.04e-107,387.0
2505,RNF8,NP_898901.1,,,,,,,,,,
2506,UBE2I,NP_919235.1,Astyanax_pachon,KAG9276205.1,UBE2I,Homo_sapiens,NP_919235.1,UBE2I,8.099999999999999e-91,333.0,1.24e-91,333.0
2507,UBE2I,NP_919235.1,Astyanax_pachon,KAG9279169.1,UBE2I,Homo_sapiens,NP_919235.1,UBE2I,1.66e-87,322.0,2.53e-88,322.0
2508,BID,NP_932070.1,,,,,,,,,,
2509,TSC22D3,NP_932174.1,Astyanax_pachon,KAG9272533.1,TSC22D3,Homo_sapiens,NP_932174.1,TSC22D3,1.99e-68,259.0,2.96e-69,259.0
2510,NME1,NP_937818.1,Astyanax_pachon,KAG9268073.1,NME2,Homo_sapiens,NP_937818.1,NME1,1.07e-66,253.0,1.6799999999999997e-67,253.0
2511,ING1,NP_937860.1,,,,,,,,,,
2512,E2F6,NP_937987.2,,,,,,,,,,
2513,SMYD1,NP_938015.1,Astyanax_pachon,KAG9270644.1,SMYD1,Homo_sapiens,NP_938015.1,SMYD1,2.71e-196,685.0,4.18e-197,685.0
2514,CARM1,NP_954592.1,Astyanax_pachon,KAG9263926.1,CARM1,Homo_sapiens,NP_954592.1,CARM1,4.02e-287,987.0,6.37e-288,987.0
2515,LHX6,NP_954629.2,Astyanax_pachon,KAG9263277.1,LHX6,Homo_sapiens,NP_954629.2,LHX6,3.33e-145,515.0,4.819999999999999e-146,515.0
2516,SAA1,NP_954630.2,,,,,,,,,,
2517,PMEPA1,NP_954638.1,,,,,,,,,,
2518,BGLAP,NP_954642.1,Astyanax_pachon,KAG9279090.1,BGLAP,Homo_sapiens,NP_954642.1,BGLAP,1.31e-05,49.3,1.98e-06,49.3
2519,KRT18,NP_954657.1,Astyanax_pachon,KAG9269458.1,KRT18,Homo_sapiens,NP_954657.1,KRT18,9.83e-106,384.0,1.4999999999999999e-106,384.0
2520,MAFA,NP_963883.2,Astyanax_pachon,KAG9277308.1,MAFAA,Homo_sapiens,NP_963883.2,MAFA,3.49e-87,322.0,5.66e-88,322.0
2521,RBBP8,NP_976037.1,,,,,,,,,,
2522,PDLIM7,NP_976227.1,,,,,,,,,,
2523,AK4,NP_982289.1,Astyanax_pachon,KAG9277323.1,AK4,Homo_sapiens,NP_982289.1,AK4,7.590000000000001e-86,317.0,1.14e-86,317.0
2524,NFIC,NP_995315.1,,,,,,,,,,
2525,NR5A2,NP_995582.1,Astyanax_pachon,KAG9266799.1,NR5A2,Homo_sapiens,NP_995582.1,NR5A2,7.400000000000001e-259,893.0,1.1200000000000001e-259,893.0
2526,PRAME,NP_996836.1,,,,,,,,,,
2527,NPSR1,NP_997056.1,,,,,,,,,,
2528,ERVFRD-1,NP_997465.1,,,,,,,,,,
2529,ABCG1,NP_997510.1,Astyanax_pachon,KAG9265059.1,ABCG1,Homo_sapiens,NP_997510.1,ABCG1,0.0,1128.0,0.0,1128.0
2530,FN1,NP_997639.2,,,,,,,,,,
2531,PRKCB,NP_997700.1,Astyanax_pachon,KAG9262272.1,PRKCBB,Homo_sapiens,NP_997700.1,PRKCB,0.0,1176.0,0.0,1176.0
2532,PRKCB,NP_997700.1,Astyanax_pachon,KAG9263982.1,PRKCBB,Homo_sapiens,NP_997700.1,PRKCB,0.0,1187.0,0.0,1187.0
2533,FOXN4,NP_998761.2,Astyanax_pachon,KAG9261556.1,FOXN4,Homo_sapiens,NP_998761.2,FOXN4,9.360000000000001e-130,464.0,1.4900000000000001e-130,464.0
2534,SPRR3,XP_047299658.1,,,,,,,,,,
2535,SCNN1B,XP_054169566.1,,,,,,,,,,
2536,CCL17,XP_054169572.1,,,,,,,,,,
2537,CCL22,XP_054169574.1,,,,,,,,,,
2538,TERF2,XP_054169782.1,,,,,,,,,,
2539,CBFA2T3,XP_054170220.1,,,,,,,,,,
2540,CACNA1H,XP_054170237.1,Astyanax_pachon,KAG9262294.1,CACNA1H,Homo_sapiens,XP_054170237.1,CACNA1H,0.0,2068.0,0.0,2068.0
2541,LITAF,XP_054170414.1,,,,,,,,,,
2542,HDAC5,XP_054170595.1,Astyanax_pachon,KAG9279064.1,HDAC5,Homo_sapiens,XP_054170595.1,HDAC5,0.0,1343.0,0.0,1343.0
2543,IGF2BP1,XP_054170702.1,Astyanax_pachon,KAG9264402.1,IGF2BP1,Homo_sapiens,XP_054170702.1,IGF2BP1,6.18e-264,910.0,9.140000000000001e-265,910.0
2544,STARD3,XP_054170734.1,,,,,,,,,,
2545,SLC46A1,XP_054170904.1,,,,,,,,,,
2546,CHRNE,XP_054170908.1,Astyanax_pachon,KAG9281929.1,CHRNG,Homo_sapiens,XP_054170908.1,CHRNE,2.17e-145,516.0,3.07e-146,516.0
2547,COL1A1,XP_054171058.1,,,,,,,,,,
2548,DDX5,XP_054171273.1,,,,,,,,,,
2549,DRG2,XP_054171280.1,Astyanax_pachon,KAG9279926.1,DRG2,Homo_sapiens,XP_054171280.1,DRG2,5.4599999999999995e-188,657.0,8.82e-189,657.0
2550,ERBB2,XP_054171396.1,Astyanax_pachon,KAG9267287.1,ERBB2,Homo_sapiens,XP_054171396.1,ERBB2,0.0,1251.0,0.0,1251.0
2551,BPTF,XP_054171404.1,Astyanax_pachon,KAG9264497.1,BPTF,Homo_sapiens,XP_054171404.1,BPTF,0.0,2266.0,0.0,2266.0
2552,FASN,XP_054171452.1,Astyanax_pachon,KAG9267961.1,FASN,Homo_sapiens,XP_054171452.1,FASN,0.0,3257.0,0.0,3257.0
2553,ZNF652,XP_054171463.1,,,,,,,,,,
2554,GCGR,XP_054171686.1,Astyanax_pachon,KAG9265102.1,GCGR,Homo_sapiens,XP_054171686.1,GCGR,1.9100000000000002e-132,473.0,2.68e-133,473.0
2555,ACACA,XP_054171873.1,Astyanax_pachon,KAG9281984.1,ACACA,Homo_sapiens,XP_054171873.1,ACACA,0.0,4082.0,0.0,4082.0
2556,HLF,XP_054171888.1,Astyanax_pachon,KAG9267950.1,HLF,Homo_sapiens,XP_054171888.1,HLF,1.0800000000000001e-110,400.0,1.57e-111,400.0
2557,HLF,XP_054171888.1,Astyanax_pachon,KAG9279231.1,HLF,Homo_sapiens,XP_054171888.1,HLF,4.8500000000000004e-117,421.0,7.4900000000000005e-118,421.0
2558,ITGA2B,XP_054171931.1,Astyanax_pachon,KAG9264483.1,ITGA2B,Homo_sapiens,XP_054171931.1,ITGA2B,1.36e-205,717.0,2.1e-206,717.0
2559,ITGB4,XP_054171941.1,Astyanax_pachon,KAG9270157.1,ITGB4,Homo_sapiens,XP_054171941.1,ITGB4,0.0,1625.0,0.0,1625.0
2560,JUP,XP_054171958.1,Astyanax_pachon,KAG9279473.1,JUP,Homo_sapiens,XP_054171958.1,JUP,5.43e-275,947.0,8.780000000000001e-276,947.0
2561,LGALS3BP,XP_054172018.1,Astyanax_pachon,KAG9264602.1,LGALS3BPB,Homo_sapiens,XP_054172018.1,LGALS3BP,2.35e-89,330.0,3.67e-90,330.0
2562,MAFG,XP_054172101.1,,,,,,,,,,
2563,NFE2L1,XP_054172242.1,Astyanax_pachon,KAG9267843.1,NFE2L1,Homo_sapiens,XP_054172242.1,NFE2L1,2.6e-206,719.0,3.84e-207,719.0
2564,ATP2A3,XP_054172252.1,Astyanax_pachon,KAG9281739.1,ATP2A2,Homo_sapiens,XP_054172252.1,ATP2A3,0.0,1547.0,0.0,1547.0
2565,PECAM1,XP_054172416.1,Astyanax_pachon,KAG9277424.1,PECAM1,Homo_sapiens,XP_054172416.1,PECAM1,9.479999999999999e-48,192.0,1.53e-48,192.0
2566,MED1,XP_054172515.1,Astyanax_pachon,KAG9276711.1,MED1,Homo_sapiens,XP_054172515.1,MED1,1.46e-74,281.0,2.17e-75,281.0
2567,MAPK7,XP_054172645.1,Astyanax_pachon,KAG9267408.1,MAPK7,Homo_sapiens,XP_054172645.1,MAPK7,2.5900000000000003e-164,580.0,2.85e-165,580.0
2568,SRSF1,XP_054172879.1,,,,,,,,,,
2569,SHMT1,XP_054172913.1,,,,,,,,,,
2570,SMURF2,XP_054172916.1,Astyanax_pachon,KAG9264499.1,SMURF2,Homo_sapiens,XP_054172916.1,SMURF2,0.0,1310.0,0.0,1310.0
2571,SMURF2,XP_054172916.1,Astyanax_pachon,KAG9277459.1,SMURF2,Homo_sapiens,XP_054172916.1,SMURF2,0.0,1283.0,0.0,1283.0
2572,SP2,XP_054172950.1,Astyanax_pachon,KAG9266674.1,SP2,Homo_sapiens,XP_054172950.1,SP2,2.2000000000000002e-110,400.0,3.5199999999999996e-111,400.0
2573,SREBF1,XP_054172965.1,,,,,,,,,,
2574,MMP28,XP_054173156.1,,,,,,,,,,
2575,BRIP1,XP_054173476.1,Astyanax_pachon,KAG9265462.1,BRIP1,Homo_sapiens,XP_054173476.1,BRIP1,3.61e-279,962.0,4.32e-280,962.0
2576,FOXN1,XP_054173526.1,,,,,,,,,,
2577,BECN1,XP_054173630.1,,,,,,,,,,
2578,TBX4,XP_054173845.1,Astyanax_pachon,KAG9265461.1,TBX4,Homo_sapiens,XP_054173845.1,TBX4,1.2300000000000001e-167,590.0,2.0599999999999998e-168,590.0
2579,CDC6,XP_054174032.1,Astyanax_pachon,KAG9266670.1,KAG9266670.1,Homo_sapiens,XP_054174032.1,CDC6,2.79e-130,466.0,4.32e-131,466.0
2580,CDH2,XP_054174113.1,,,,,,,,,,
2581,EPB41L3,XP_054174308.1,,,,,,,,,,
2582,NEDD4L,XP_054174369.1,,,,,,,,,,
2583,SETBP1,XP_054174483.1,Astyanax_pachon,KAG9261853.1,SETBP1,Homo_sapiens,XP_054174483.1,SETBP1,1.3900000000000001e-272,940.0,2.3900000000000002e-273,940.0
2584,LAMA3,XP_054174584.1,Astyanax_pachon,KAG9274611.1,LAMA3,Homo_sapiens,XP_054174584.1,LAMA3,0.0,2303.0,0.0,2303.0
2585,MBP,XP_054174626.1,,,,,,,,,,
2586,MC2R,XP_054174631.1,Astyanax_pachon,KAG9276614.1,MC2R,Homo_sapiens,XP_054174631.1,MC2R,4.67e-73,275.0,6.71e-74,275.0
2587,YES1,XP_054175023.1,,,,,,,,,,
2588,TNFRSF11A,XP_054175291.1,Astyanax_pachon,KAG9283285.1,TNFRSF11A,Homo_sapiens,XP_054175291.1,TNFRSF11A,2.29e-36,154.0,3.73e-37,154.0
2589,LILRB1,XP_054175556.1,,,,,,,,,,
2590,LILRB4,XP_054175602.1,,,,,,,,,,
2591,ARID3A,XP_054176112.1,Astyanax_pachon,KAG9266755.1,ARID3A,Homo_sapiens,XP_054176112.1,ARID3A,1.75e-122,440.0,2.86e-123,440.0
2592,ELANE,XP_054176121.1,,,,,,,,,,
2593,ELAVL1,XP_054176123.1,Astyanax_pachon,KAG9266717.1,ELAVL1,Homo_sapiens,XP_054176123.1,ELAVL1,1.76e-158,559.0,2.56e-159,559.0
2594,ELAVL1,XP_054176123.1,Astyanax_pachon,KAG9273929.1,ELAVL1,Homo_sapiens,XP_054176123.1,ELAVL1,2.52e-160,565.0,4.01e-161,565.0
2595,ERCC2,XP_054176156.1,Astyanax_pachon,KAG9265159.1,ERCC2,Homo_sapiens,XP_054176156.1,ERCC2,0.0,1234.0,0.0,1234.0
2596,ETV2,XP_054176165.1,,,,,,,,,,
2597,SIRT2,XP_054176250.1,,,,,,,,,,
2598,PIP5K1C,XP_054176368.1,Astyanax_pachon,KAG9266606.1,PIP5K1C,Homo_sapiens,XP_054176368.1,PIP5K1C,5.6000000000000004e-247,854.0,7.18e-248,854.0
2599,PIP5K1C,XP_054176368.1,Astyanax_pachon,KAG9278678.1,PIP5K1C,Homo_sapiens,XP_054176368.1,PIP5K1C,3.18e-241,835.0,3.7599999999999995e-242,835.0
2600,GIPR,XP_054176495.1,,,,,,,,,,
2601,INSR,XP_054176874.1,Astyanax_pachon,KAG9266932.1,INSR,Homo_sapiens,XP_054176874.1,INSR,0.0,1944.0,0.0,1944.0
2602,INSR,XP_054176874.1,Astyanax_pachon,KAG9273912.1,INSR,Homo_sapiens,XP_054176874.1,INSR,0.0,1891.0,0.0,1891.0
2603,IRF3,XP_054176875.1,,,,,,,,,,
2604,KCNN4,XP_054176921.1,,,,,,,,,,
2605,LGALS4,XP_054176991.1,Astyanax_pachon,KAG9273528.1,LGALS4,Homo_sapiens,XP_054176991.1,LGALS4,5.0800000000000003e-85,315.0,6.37e-86,315.0
2606,LIPE,XP_054176996.1,,,,,,,,,,
2607,NOTCH3,XP_054177079.1,Astyanax_pachon,KAG9278989.1,KAG9278989.1,Homo_sapiens,XP_054177079.1,NOTCH3,1.92e-212,741.0,2.69e-213,741.0
2608,ANGPTL4,XP_054177121.1,Astyanax_pachon,KAG9278896.1,ANGPTL4,Homo_sapiens,XP_054177121.1,ANGPTL4,2.73e-69,263.0,3.9200000000000004e-70,263.0
2609,ZBTB7A,XP_054177150.1,Astyanax_pachon,KAG9266866.1,ZBTB7A,Homo_sapiens,XP_054177150.1,ZBTB7A,2.74e-66,253.0,5.999999999999999e-67,253.0
2610,PLAUR,XP_054177193.1,,,,,,,,,,
2611,ZNF444,XP_054177335.1,,,,,,,,,,
2612,PSG3,XP_054177463.1,,,,,,,,,,
2613,ZNF350,XP_054177635.1,,,,,,,,,,
2614,UPF1,XP_054177645.1,Astyanax_pachon,KAG9278671.1,UPF1,Homo_sapiens,XP_054177645.1,UPF1,0.0,1985.0,0.0,1985.0
2615,RFX1,XP_054177655.1,,,,,,,,,,
2616,BCL3,XP_054177662.1,,,,,,,,,,
2617,HIF3A,XP_054177718.1,,,,,,,,,,
2618,SLC5A5,XP_054177777.1,Astyanax_pachon,KAG9270162.1,SLC5A5,Homo_sapiens,XP_054177777.1,SLC5A5,1.07e-197,690.0,1.75e-198,690.0
2619,BSG,XP_054177819.1,Astyanax_pachon,KAG9266658.1,BSG,Homo_sapiens,XP_054177819.1,BSG,3.3899999999999996e-83,309.0,5.06e-84,309.0
2620,TBXA2R,XP_054177825.1,Astyanax_pachon,KAG9266959.1,TBXA2R,Homo_sapiens,XP_054177825.1,TBXA2R,1.61e-83,310.0,2.67e-84,310.0
2621,TCF3,XP_054177871.1,,,,,,,,,,
2622,MZF1,XP_054177926.1,,,,,,,,,,
2623,ACTN4,XP_054178219.1,Astyanax_pachon,KAG9278887.1,ACTN4,Homo_sapiens,XP_054178219.1,ACTN4,0.0,1567.0,0.0,1567.0
2624,KLF16,XP_054178275.1,,,,,,,,,,
2625,KISS1R,XP_054178372.1,,,,,,,,,,
2626,ZNF160,XP_054178494.1,,,,,,,,,,
2627,ARHGEF1,XP_054178551.1,Astyanax_pachon,KAG9283584.1,ARHGEF1,Homo_sapiens,XP_054178551.1,ARHGEF1,6.67e-175,615.0,1.05e-175,615.0
2628,CD33,XP_054178668.1,Astyanax_pachon,KAG9283781.1,SIGLEC1,Homo_sapiens,XP_054178668.1,CD33,1.14e-11,70.5,3.43e-12,70.5
2629,CD33,XP_054178668.1,Astyanax_pachon,KAG9283787.1,SIGLEC12,Homo_sapiens,XP_054178668.1,CD33,5.99e-11,68.6,1.28e-11,68.6
2630,TCFL5,XP_054178836.1,,,,,,,,,,
2631,DNMT3B,XP_054179091.1,Astyanax_pachon,KAG9269527.1,DNMT3B,Homo_sapiens,XP_054179091.1,DNMT3B,4.1e-267,921.0,6.69e-268,921.0
2632,NCOA6,XP_054179240.1,Astyanax_pachon,KAG9269890.1,NCOA6,Homo_sapiens,XP_054179240.1,NCOA6,1.1200000000000001e-185,652.0,1.48e-186,652.0
2633,KCNQ2,XP_054179406.1,Astyanax_pachon,KAG9276966.1,KCNQ2,Homo_sapiens,XP_054179406.1,KCNQ2,0.0,1216.0,0.0,1216.0
2634,NKX2-2,XP_054179432.1,Astyanax_pachon,KAG9268603.1,NKX2.2A,Homo_sapiens,XP_054179432.1,NKX2-2,1.78e-116,419.0,2.76e-117,419.0
2635,OXT,XP_054179442.1,Astyanax_pachon,KAG9270642.1,KAG9270642.1,Homo_sapiens,XP_054179442.1,OXT,3.84e-35,148.0,4.8e-36,148.0
2636,OXT,XP_054179442.1,Astyanax_pachon,KAG9281625.1,KAG9281625.1,Homo_sapiens,XP_054179442.1,OXT,8.09e-35,147.0,9.6e-36,147.0
2637,OXT,XP_054179442.1,Astyanax_pachon,KAG9281896.1,KAG9281896.1,Homo_sapiens,XP_054179442.1,OXT,9.74e-36,150.0,1.2e-36,150.0
2638,NELFCD,XP_054179456.1,,,,,,,,,,
2639,PFDN4,XP_054179482.1,Astyanax_pachon,KAG9269114.1,PFDN4,Homo_sapiens,XP_054179482.1,PFDN4,3.86e-48,191.0,9.43e-49,191.0
2640,PLAGL2,XP_054179485.1,Astyanax_pachon,KAG9269504.1,PLAGL2,Homo_sapiens,XP_054179485.1,PLAGL2,6.32e-96,352.0,7.41e-97,352.0
2641,RBL1,XP_054179764.1,,,,,,,,,,
