,Model_nodos,NCBI_Product_accesion,Ast,a,a2,Mus,b,b2,evalue_ab,bitscore_ab,evalue_ba,bitscore_ba
1424,RORA,NP_038674.1,Astyanax_pachon,KAG9280992.1,RORAA,Mus_musculus,NP_038674.1,RORA,3.5300000000000003e-248,857.0,7.46e-249,857.0
1425,RORC,NP_035411.2,,,,,,,,,,
1426,RPS6KA1,NP_001272434.1,Astyanax_pachon,KAG9268360.1,RPS6KA,Mus_musculus,NP_001272434.1,RPS6KA1,0.0,1190.0,0.0,1190.0
1427,RS1,XP_030107130.1,Astyanax_pachon,KAG9261034.1,XLRS1,Mus_musculus,XP_030107130.1,RS1,3.64e-87,321.0,9.27e-88,321.0
1428,RUNX1T1,NP_001104496.1,Astyanax_pachon,KAG9279690.1,RUNX1T1,Mus_musculus,NP_001104496.1,RUNX1T1,6.24e-281,966.0,1.2800000000000001e-281,966.0
1429,RUNX3,NP_062706.2,Astyanax_pachon,KAG9274859.1,RUNX3,Mus_musculus,NP_062706.2,RUNX3,7.389999999999999e-134,477.0,1.49e-134,477.0
1430,RUVBL2,NP_001404175.1,,,,,,,,,,
1431,RXRA,NP_035435.1,Astyanax_pachon,KAG9261895.1,RXRAA,Mus_musculus,NP_035435.1,RXRA,4.23e-187,654.0,8.56e-188,654.0
1432,RXRA,NP_035435.1,Astyanax_pachon,KAG9266292.1,RXRAA,Mus_musculus,NP_035435.1,RXRA,2.54e-194,678.0,5.1000000000000006e-195,678.0
1433,S100A9,NP_001268781.1,,,,,,,,,,
1434,S1PR1,NP_031927.2,Astyanax_pachon,KAG9266643.1,S1PR1,Mus_musculus,NP_031927.2,S1PR1,7.65e-138,490.0,1.6399999999999998e-138,490.0
1435,S1PR5,NP_444420.1,,,,,,,,,,
1436,SAG,XP_030108187.1,,,,,,,,,,
1437,SALL1,NP_067365.2,Astyanax_pachon,KAG9260924.1,SALL1,Mus_musculus,NP_067365.2,SALL1,0.0,1382.0,0.0,1382.0
1438,SALL4,NP_958798.2,,,,,,,,,,
1439,SAMD11,XP_030109375.1,,,,,,,,,,
1440,SAMD7,XP_017175280.1,Astyanax_pachon,KAG9273923.1,SAMD7,Mus_musculus,XP_017175280.1,SAMD7,3.6e-46,186.0,6.2200000000000005e-47,186.0
1441,SATB2,NP_001345509.1,Astyanax_pachon,KAG9271051.1,SATB2,Mus_musculus,NP_001345509.1,SATB2,6.83e-261,900.0,1.19e-261,900.0
1442,SCARB1,NP_001411424.1,,,,,,,,,,
1443,SCD1,NP_033153.2,Astyanax_pachon,KAG9275361.1,KAG9275361.1,Mus_musculus,NP_033153.2,SCD1,3.19e-119,428.0,7.02e-120,428.0
1444,SCNN1A,XP_017176960.1,,,,,,,,,,
1445,SCNN1G,NP_035456.1,,,,,,,,,,
1446,SCT,NP_035458.1,,,,,,,,,,
1447,SELE,XP_006496778.1,,,,,,,,,,
1448,SELENOW,NP_033182.1,Astyanax_pachon,KAG9282069.1,SELENOW,Mus_musculus,NP_033182.1,SELENOW,1.74e-18,91.3,3.96e-19,91.3
1449,SELL,NP_035476.1,,,,,,,,,,
1450,SELP,NP_035477.1,,,,,,,,,,
1451,SEMA3C,NP_038685.3,Astyanax_pachon,KAG9280478.1,SEMA3C,Mus_musculus,NP_038685.3,SEMA3C,0.0,1112.0,0.0,1112.0
1452,SERPINB2,NP_001167641.1,,,,,,,,,,
1453,SERPINB5,NP_001347782.1,,,,,,,,,,
1454,SERPINE1,NP_032897.2,Astyanax_pachon,KAG9274257.1,SERPINE1,Mus_musculus,NP_032897.2,SERPINE1,1.6e-84,313.0,3.3000000000000003e-85,313.0
1455,SERPINE2,XP_006496522.1,Astyanax_pachon,KAG9264800.1,SERPINE2,Mus_musculus,XP_006496522.1,SERPINE2,3e-121,435.0,6.13e-122,435.0
1456,SERPINH1,NP_033955.2,Astyanax_pachon,KAG9264894.1,SERPINH1,Mus_musculus,NP_033955.2,SERPINH1,2.7400000000000002e-164,578.0,5.78e-165,578.0
1457,SERTAD1,NP_001405448.1,,,,,,,,,,
1458,SESN1,NP_001156380.1,Astyanax_pachon,KAG9282498.1,SESN1,Mus_musculus,NP_001156380.1,SESN1,2.25e-224,778.0,4.7499999999999994e-225,778.0
1459,SETD7,NP_542983.3,Astyanax_pachon,KAG9272260.1,SETD7,Mus_musculus,NP_542983.3,SETD7,5.92e-143,507.0,1.2e-143,507.0
1460,SETDB1,XP_036019318.1,Astyanax_pachon,KAG9275857.1,SETDB1B,Mus_musculus,XP_036019318.1,SETDB1,1.09e-292,1006.0,2.61e-293,1006.0
1461,SFPQ,XP_036020326.1,,,,,,,,,,
1462,SFRP1,NP_038862.2,Astyanax_pachon,KAG9261458.1,SFRP1,Mus_musculus,NP_038862.2,SFRP1,1.5700000000000002e-110,399.0,3.33e-111,399.0
1463,SFRP1,NP_038862.2,Astyanax_pachon,KAG9275320.1,SFRP5,Mus_musculus,NP_038862.2,SFRP1,2.5800000000000003e-109,395.0,5.33e-110,395.0
1464,SFRP2,NP_033170.1,Astyanax_pachon,KAG9259978.1,SFRP2,Mus_musculus,NP_033170.1,SFRP2,4.73e-112,404.0,9.79e-113,404.0
1465,SFTPB,NP_680088.1,Astyanax_pachon,KAG9261376.1,PSAP,Mus_musculus,NP_680088.1,SFTPB,1.71e-16,86.7,4.11e-17,86.7
1466,SGK1,NP_001155317.2,Astyanax_pachon,KAG9269795.1,SGK1,Mus_musculus,NP_001155317.2,SGK1,3.2599999999999996e-219,761.0,5.92e-220,761.0
1467,SH2D1A,NP_001300617.1,,,,,,,,,,
1468,SH3BP2,NP_001139330.1,Astyanax_pachon,KAG9263449.1,SH3BP2,Mus_musculus,NP_001139330.1,SH3BP2,3.81e-102,372.0,8.59e-103,372.0
1469,SHC1,NP_001106802.1,Astyanax_pachon,KAG9275877.1,SHC1,Mus_musculus,NP_001106802.1,SHC1,1.82e-204,712.0,3.68e-205,712.0
1470,SHH,NP_033196.1,Astyanax_pachon,KAG9273628.1,SHHA,Mus_musculus,NP_033196.1,SHH,2.36e-160,565.0,4.9600000000000006e-161,565.0
1471,SHH,NP_033196.1,Astyanax_pachon,KAG9278398.1,SHHB,Mus_musculus,NP_033196.1,SHH,6.54e-152,537.0,1.33e-152,537.0
1472,SHOX2,NP_001289286.1,Astyanax_pachon,KAG9278537.1,SHOX2,Mus_musculus,NP_001289286.1,SHOX2,7.45e-88,324.0,1.28e-88,324.0
1473,SHROOM3,NP_056571.2,Astyanax_pachon,KAG9266047.1,SHROOM3,Mus_musculus,NP_056571.2,SHROOM3,9.470000000000001e-200,698.0,2.06e-200,698.0
1474,SIAH1B,NP_033199.1,Astyanax_pachon,KAG9273168.1,SIAH1,Mus_musculus,NP_033199.1,SIAH1B,9.770000000000001e-161,566.0,1.6000000000000001e-161,566.0
1475,SIGMAR1,NP_001273467.1,,,,,,,,,,
1476,SIM1,XP_006512689.1,Astyanax_pachon,KAG9276472.1,KAG9276472.1,Mus_musculus,XP_006512689.1,SIM1,0.0,1050.0,0.0,1050.0
1477,SIN3A,NP_001103820.1,Astyanax_pachon,KAG9280709.1,SIN3A,Mus_musculus,NP_001103820.1,SIN3A,0.0,1849.0,0.0,1849.0
1478,SIN3B,NP_033214.2,Astyanax_pachon,KAG9270180.1,SIN3B,Mus_musculus,NP_033214.2,SIN3B,0.0,1358.0,0.0,1358.0
1479,SIRT1,NP_001153061.1,,,,,,,,,,
1480,SIRT6,NP_001365873.1,Astyanax_pachon,KAG9278622.1,SIRT6,Mus_musculus,NP_001365873.1,SIRT6,1.9e-119,429.0,3.3e-120,429.0
1481,SIS,NP_001074606.1,Astyanax_pachon,KAG9272875.1,MGAM,Mus_musculus,NP_001074606.1,SIS,0.0,2139.0,0.0,2139.0
1482,SIX5,NP_035513.1,,,,,,,,,,
1483,SKI,NP_001344120.1,,,,,,,,,,
1484,SKIL,NP_001385489.1,Astyanax_pachon,KAG9273920.1,SKIL,Mus_musculus,NP_001385489.1,SKIL,1.73e-141,503.0,3.29e-142,503.0
1485,SLA2,NP_084259.1,Astyanax_pachon,KAG9269489.1,SLA2,Mus_musculus,NP_084259.1,SLA2,1.29e-60,233.0,2.5699999999999998e-61,233.0
1486,SLC10A2,NP_035518.1,Astyanax_pachon,KAG9271177.1,SLC10A2,Mus_musculus,NP_035518.1,SLC10A2,5.3500000000000005e-124,444.0,1.05e-124,444.0
1487,SLC11A1,XP_036018625.1,,,,,,,,,,
1488,SLC12A3,XP_017168114.1,Astyanax_pachon,KAG9273155.1,SLC12A3,Mus_musculus,XP_017168114.1,SLC12A3,0.0,1342.0,0.0,1342.0
1489,SLC12A5,NP_001342409.1,Astyanax_pachon,KAG9270343.1,SLC12A5,Mus_musculus,NP_001342409.1,SLC12A5,0.0,1642.0,0.0,1642.0
1490,SLC12A5,NP_001342409.1,Astyanax_pachon,KAG9276947.1,SLC12A5,Mus_musculus,NP_001342409.1,SLC12A5,0.0,1665.0,0.0,1665.0
1491,SLC18A2,NP_766111.1,Astyanax_pachon,KAG9268343.1,SLC18A2,Mus_musculus,NP_766111.1,SLC18A2,7.710000000000001e-208,723.0,1.6100000000000002e-208,723.0
1492,SLC19A2,NP_473428.1,Astyanax_pachon,KAG9277916.1,SLC19A2,Mus_musculus,NP_473428.1,SLC19A2,7.91e-140,497.0,1.67e-140,497.0
1493,SLC1A2,NP_001070982.1,Astyanax_pachon,KAG9281077.1,SLC1A2,Mus_musculus,NP_001070982.1,SLC1A2,4.3e-236,817.0,8.97e-237,817.0
1494,SLC20A1,XP_036015794.1,Astyanax_pachon,KAG9263337.1,SLC20A1B,Mus_musculus,XP_036015794.1,SLC20A1,2.71e-227,788.0,5.73e-228,788.0
1495,SLC25A20,NP_065266.1,Astyanax_pachon,KAG9269844.1,SLC25A20,Mus_musculus,NP_065266.1,SLC25A20,1.9e-114,412.0,3.9e-115,412.0
1496,SLC25A4,NP_031476.3,Astyanax_pachon,KAG9259683.1,SLC25A4,Mus_musculus,NP_031476.3,SLC25A4,6.88e-154,543.0,1.42e-154,543.0
1497,SLC25A4,NP_031476.3,Astyanax_pachon,KAG9271108.1,SLC25A5,Mus_musculus,NP_031476.3,SLC25A4,1.6800000000000003e-157,555.0,3.46e-158,555.0
1498,SLC25A4,NP_031476.3,Astyanax_pachon,KAG9272679.1,SLC25A5,Mus_musculus,NP_031476.3,SLC25A4,1.1e-152,539.0,2.27e-153,539.0
1499,SLC25A4,NP_031476.3,Astyanax_pachon,KAG9281584.1,SLC25A5,Mus_musculus,NP_031476.3,SLC25A4,2.75e-153,541.0,5.67e-154,541.0
1500,SLC27A1,XP_030099434.1,Astyanax_pachon,KAG9262833.1,SLC27A1,Mus_musculus,XP_030099434.1,SLC27A1,1.5099999999999998e-240,832.0,3.1399999999999995e-241,832.0
1501,SLC27A1,XP_030099434.1,Astyanax_pachon,KAG9279013.1,SLC27A1,Mus_musculus,XP_030099434.1,SLC27A1,6.83e-253,873.0,1.43e-253,873.0
1502,SLC27A5,NP_033538.2,,,,,,,,,,
1503,SLC2A1,NP_035530.2,Astyanax_pachon,KAG9269655.1,SLC2A1,Mus_musculus,NP_035530.2,SLC2A1,3.0300000000000002e-210,731.0,5.97e-211,731.0
1504,SLC2A1,NP_035530.2,Astyanax_pachon,KAG9277025.1,SLC2A1,Mus_musculus,NP_035530.2,SLC2A1,1.2400000000000001e-200,699.0,2.56e-201,699.0
1505,SLC2A2,NP_112474.2,Astyanax_pachon,KAG9264708.1,SLC2A2,Mus_musculus,NP_112474.2,SLC2A2,1.29e-153,543.0,2.49e-154,543.0
1506,SLC2A3,XP_036021876.1,,,,,,,,,,
1507,SLC39A10,XP_006495995.1,Astyanax_pachon,KAG9271273.1,SLC39A10,Mus_musculus,XP_006495995.1,SLC39A10,1.54e-158,560.0,3.06e-159,560.0
1508,SLC40A1,XP_017177198.1,Astyanax_pachon,KAG9271716.1,SLC40A1,Mus_musculus,XP_017177198.1,SLC40A1,4.27e-208,724.0,8.85e-209,724.0
1509,SLC51B,NP_849264.1,,,,,,,,,,
1510,SLC5A1,NP_062784.3,Astyanax_pachon,KAG9263321.1,SLC5A1,Mus_musculus,NP_062784.3,SLC5A1,1.1700000000000001e-273,942.0,2.4499999999999997e-274,942.0
1511,SLC5A1,NP_062784.3,Astyanax_pachon,KAG9263322.1,SLC5A1,Mus_musculus,NP_062784.3,SLC5A1,2.9099999999999997e-277,954.0,5.99e-278,954.0
1512,SLC5A2,NP_573517.1,Astyanax_pachon,KAG9264863.1,SLC5A2,Mus_musculus,NP_573517.1,SLC5A2,2.96e-274,944.0,6.18e-275,944.0
1513,SLC6A6,XP_030111164.1,Astyanax_pachon,KAG9270043.1,SLC6A6,Mus_musculus,XP_030111164.1,SLC6A6,0.0,1036.0,0.0,1036.0
1514,SLC7A1,NP_031539.3,Astyanax_pachon,KAG9263572.1,SLC7A1,Mus_musculus,NP_031539.3,SLC7A1,5.899999999999999e-243,840.0,1.16e-243,840.0
1515,SLC7A1,NP_031539.3,Astyanax_pachon,KAG9265007.1,SLC7A1,Mus_musculus,NP_031539.3,SLC7A1,1.92e-238,825.0,3.81e-239,825.0
1516,SLC7A11,XP_006500840.1,,,,,,,,,,
1517,SLC7A5,NP_035534.2,Astyanax_pachon,KAG9272043.1,SLC7A5,Mus_musculus,NP_035534.2,SLC7A5,1.37e-225,782.0,2.7600000000000003e-226,782.0
1518,SLC9A2,NP_001028461.2,Astyanax_pachon,KAG9271331.1,SLC9A2,Mus_musculus,NP_001028461.2,SLC9A2,8.69e-194,677.0,1.78e-194,677.0
1519,SLCO1B2,XP_017177100.1,,,,,,,,,,
1520,SMAD1,NP_032565.2,Astyanax_pachon,KAG9272517.1,KAG9272517.1,Mus_musculus,NP_032565.2,SMAD1,4.5199999999999997e-234,810.0,9.33e-235,810.0
1521,SMAD1,NP_032565.2,Astyanax_pachon,KAG9275693.1,KAG9275693.1,Mus_musculus,NP_032565.2,SMAD1,1.84e-233,808.0,3.73e-234,808.0
1522,SMAD3,NP_058049.3,Astyanax_pachon,KAG9260855.1,KAG9260855.1,Mus_musculus,NP_058049.3,SMAD3,1.84e-249,861.0,3.7899999999999997e-250,861.0
1523,SMAD3,NP_058049.3,Astyanax_pachon,KAG9273192.1,KAG9273192.1,Mus_musculus,NP_058049.3,SMAD3,3e-245,847.0,6.21e-246,847.0
1524,SMAD6,NP_032568.3,Astyanax_pachon,KAG9273191.1,KAG9273191.1,Mus_musculus,NP_032568.3,SMAD6,1.16e-147,523.0,2.47e-148,523.0
1525,SMAD9,XP_036019060.1,Astyanax_pachon,KAG9263709.1,KAG9263709.1,Mus_musculus,XP_036019060.1,SMAD9,6.69e-214,743.0,1.35e-214,743.0
1526,SMARCA2,NP_001392063.1,Astyanax_pachon,KAG9261732.1,SMARCA2,Mus_musculus,NP_001392063.1,SMARCA2,0.0,2152.0,0.0,2152.0
1527,SMARCA4,XP_011240739.1,Astyanax_pachon,KAG9264330.1,SMARCA4,Mus_musculus,XP_011240739.1,SMARCA4,0.0,2221.0,0.0,2221.0
1528,SMARCA4,XP_011240739.1,Astyanax_pachon,KAG9277505.1,SMARCA4,Mus_musculus,XP_011240739.1,SMARCA4,0.0,2237.0,0.0,2237.0
1529,SMARCA5,NP_444354.2,Astyanax_pachon,KAG9275685.1,SMARCA5,Mus_musculus,NP_444354.2,SMARCA5,0.0,1748.0,0.0,1748.0
1530,SMARCC1,NP_033237.2,Astyanax_pachon,KAG9259545.1,SMARCC1,Mus_musculus,NP_033237.2,SMARCC1,0.0,1252.0,0.0,1252.0
1531,SMARCC1,NP_033237.2,Astyanax_pachon,KAG9283877.1,SMARCC1,Mus_musculus,NP_033237.2,SMARCC1,0.0,1248.0,0.0,1248.0
1532,SMARCD3,XP_006535861.2,Astyanax_pachon,KAG9273949.1,SMARCD3,Mus_musculus,XP_006535861.2,SMARCD3,9.15e-209,726.0,1.8200000000000002e-209,726.0
1533,SMC3,NP_031816.2,Astyanax_pachon,KAG9261141.1,SMC3,Mus_musculus,NP_031816.2,SMC3,0.0,1896.0,0.0,1896.0
1534,SMTNL1,NP_077192.1,,,,,,,,,,
1535,SMURF1,XP_036021480.1,,,,,,,,,,
1536,SMYD1,NP_033892.2,Astyanax_pachon,KAG9270644.1,SMYD1,Mus_musculus,NP_033892.2,SMYD1,1.08e-187,656.0,2.19e-188,656.0
1537,SNAI1,NP_035557.1,Astyanax_pachon,KAG9269893.1,KAG9269893.1,Mus_musculus,NP_035557.1,SNAI1,2.16e-22,106.0,4.4599999999999996e-23,106.0
1538,SND1,XP_006505205.1,,,,,,,,,,
1539,SNRPN,NP_001336624.1,Astyanax_pachon,KAG9276959.1,SNRPB,Mus_musculus,NP_001336624.1,SNRPN,1.2100000000000001e-85,316.0,2.46e-86,316.0
1540,SOCS2,XP_017169385.1,Astyanax_pachon,KAG9280665.1,SOCS2,Mus_musculus,XP_017169385.1,SOCS2,1.0899999999999999e-54,213.0,2.78e-55,213.0
1541,SOD3,NP_035565.1,Astyanax_pachon,KAG9275731.1,SOD3,Mus_musculus,NP_035565.1,SOD3,6.83e-44,177.0,1.8e-44,177.0
1542,SORBS1,XP_030106687.1,,,,,,,,,,
1543,SORT1,XP_006501286.3,Astyanax_pachon,KAG9270775.1,SORT1,Mus_musculus,XP_006501286.3,SORT1,0.0,1072.0,0.0,1072.0
1544,SOX14,NP_035570.1,Astyanax_pachon,KAG9277769.1,SOX14,Mus_musculus,NP_035570.1,SOX14,2.05e-87,322.0,3.85e-88,322.0
1545,SOX17,NP_001276394.1,,,,,,,,,,
1546,SOX18,NP_033262.2,Astyanax_pachon,KAG9269493.1,SOX18,Mus_musculus,NP_033262.2,SOX18,2.9000000000000003e-58,226.0,4.79e-59,226.0
1547,SOX2,NP_035573.3,Astyanax_pachon,KAG9266914.1,SOX2,Mus_musculus,NP_035573.3,SOX2,1.03e-114,413.0,2.07e-115,413.0
1548,SOX5,XP_006507005.1,,,,,,,,,,
1549,SOX6,XP_036008736.1,Astyanax_pachon,KAG9267169.1,SOX6,Mus_musculus,XP_036008736.1,SOX6,1.56e-295,1015.0,3.06e-296,1015.0
1550,SP3,NP_001018052.1,Astyanax_pachon,KAG9271460.1,SP3,Mus_musculus,NP_001018052.1,SP3,5.5e-146,518.0,1.25e-146,518.0
1551,SP5,NP_071880.1,Astyanax_pachon,KAG9271443.1,SP5,Mus_musculus,NP_071880.1,SP5,1.1e-92,340.0,2.44e-93,340.0
1552,SP9,NP_001396512.1,Astyanax_pachon,KAG9271461.1,SP9,Mus_musculus,NP_001396512.1,SP9,2.56e-154,545.0,5.76e-155,545.0
1553,SPAG6,NP_001001334.2,,,,,,,,,,
1554,SPEN,XP_036020160.1,Astyanax_pachon,KAG9269685.1,SPEN,Mus_musculus,XP_036020160.1,SPEN,0.0,1915.0,0.0,1915.0
1555,SPHK2,XP_036009169.1,Astyanax_pachon,KAG9276358.1,SPHK2,Mus_musculus,XP_036009169.1,SPHK2,3.2300000000000003e-124,446.0,4.6500000000000005e-125,446.0
1556,SPI1,NP_001365827.1,Astyanax_pachon,KAG9260881.1,SPI1,Mus_musculus,NP_001365827.1,SPI1,2.46e-78,292.0,4.8600000000000003e-79,292.0
1557,SPIB,XP_030098488.1,,,,,,,,,,
1558,SPIC,NP_035591.3,,,,,,,,,,
1559,SPP1,NP_001191130.1,,,,,,,,,,
1560,SPRR2A1,NP_035598.2,,,,,,,,,,
1561,SPRY1,NP_036026.1,Astyanax_pachon,KAG9263770.1,KAG9263770.1,Mus_musculus,NP_036026.1,SPRY1,1.14e-83,310.0,2.0599999999999997e-84,310.0
1562,SRC,XP_030104859.1,Astyanax_pachon,KAG9269122.1,SRC,Mus_musculus,XP_030104859.1,SRC,2.83e-253,874.0,6.01e-254,874.0
1563,SRRM4,NP_001390326.1,,,,,,,,,,
1564,SRRT,NP_001103380.1,,,,,,,,,,
1565,SRXN1,XP_036018567.1,Astyanax_pachon,KAG9270878.1,SRXN1,Mus_musculus,XP_036018567.1,SRXN1,1.91e-36,152.0,3.7200000000000004e-37,152.0
1566,SRY,NP_035694.1,,,,,,,,,,
1567,SSB,NP_001103615.1,Astyanax_pachon,KAG9277822.1,SSB,Mus_musculus,NP_001103615.1,SSB,3.85e-91,335.0,8.13e-92,335.0
1568,ST18,XP_030109821.1,Astyanax_pachon,KAG9275786.1,ST18,Mus_musculus,XP_030109821.1,ST18,5.55e-157,555.0,1.2100000000000001e-157,555.0
1569,ST3GAL5,NP_001397280.1,Astyanax_pachon,KAG9272769.1,ST3GAL5,Mus_musculus,NP_001397280.1,ST3GAL5,3.23e-85,315.0,1.04e-85,315.0
1570,ST8SIA1,NP_035504.2,Astyanax_pachon,KAG9280440.1,ST8SIA1,Mus_musculus,NP_035504.2,ST8SIA1,3.58e-135,481.0,7.79e-136,481.0
1571,ST8SIA2,NP_001404191.1,Astyanax_pachon,KAG9273270.1,ST8SIA2,Mus_musculus,NP_001404191.1,ST8SIA2,6.6e-125,447.0,1.34e-125,447.0
1572,STAR,NP_035615.2,Astyanax_pachon,KAG9270548.1,STAR,Mus_musculus,NP_035615.2,STAR,2.5800000000000003e-97,355.0,5.2999999999999997e-98,355.0
1573,STARD5,NP_075866.2,Astyanax_pachon,KAG9266541.1,STARD5,Mus_musculus,NP_075866.2,STARD5,1.75e-78,292.0,3.6700000000000004e-79,292.0
1574,STAT1,NP_001192242.1,Astyanax_pachon,KAG9261109.1,STAT1,Mus_musculus,NP_001192242.1,STAT1,1.04e-253,876.0,2.05e-254,876.0
1575,STAT2,NP_064347.1,,,,,,,,,,
1576,STAT4,XP_006495878.1,,,,,,,,,,
1577,STAT6,NP_033310.2,,,,,,,,,,
1578,STEAP3,XP_006529908.1,,,,,,,,,,
1579,STIM1,NP_001360987.1,,,,,,,,,,
1580,STK39,NP_001399474.1,Astyanax_pachon,KAG9271508.1,STK39,Mus_musculus,NP_001399474.1,STK39,2.02e-230,798.0,4.4e-231,798.0
1581,STK40,NP_001139299.1,Astyanax_pachon,KAG9276437.1,STK40,Mus_musculus,NP_001139299.1,STK40,2.1499999999999999e-203,708.0,4.57e-204,708.0
1582,STMN1,NP_062615.1,Astyanax_pachon,KAG9276420.1,STMN1,Mus_musculus,NP_062615.1,STMN1,1.13e-23,110.0,1.57e-24,110.0
1583,STMN1,NP_062615.1,Astyanax_pachon,KAG9279285.1,KAG9279285.1,Mus_musculus,NP_062615.1,STMN1,5.82e-25,114.0,9.830000000000001e-26,114.0
1584,STRA8,NP_033318.1,Astyanax_pachon,KAG9280392.1,STRA8,Mus_musculus,NP_033318.1,STRA8,3.96e-19,95.5,9.61e-20,95.5
1585,SUFU,NP_056567.2,Astyanax_pachon,KAG9275156.1,KAG9275156.1,Mus_musculus,NP_056567.2,SUFU,1.8799999999999998e-233,808.0,3.89e-234,808.0
1586,SULT1A1,NP_598431.2,,,,,,,,,,
1587,SULT1E1,NP_075624.2,,,,,,,,,,
1588,SUV39H1,NP_035644.1,Astyanax_pachon,KAG9270797.1,SUV39H1,Mus_musculus,NP_035644.1,SUV39H1,2.1e-172,605.0,4.2500000000000005e-173,605.0
1589,SYN2,NP_001104485.1,Astyanax_pachon,KAG9260362.1,SYN2,Mus_musculus,NP_001104485.1,SYN2,5.51e-174,611.0,9.45e-175,611.0
1590,SYN2,NP_001104485.1,Astyanax_pachon,KAG9269850.1,SYN2,Mus_musculus,NP_001104485.1,SYN2,2.6699999999999997e-165,582.0,5.07e-166,582.0
1591,SYP,NP_033331.2,Astyanax_pachon,KAG9270361.1,SYP,Mus_musculus,NP_033331.2,SYP,3.4099999999999996e-95,348.0,7.51e-96,348.0
1592,SYP,NP_033331.2,Astyanax_pachon,KAG9270710.1,SYP,Mus_musculus,NP_033331.2,SYP,8.49e-99,360.0,1.83e-99,360.0
1593,SYT1,NP_001345435.1,Astyanax_pachon,KAG9280494.1,SYT1,Mus_musculus,NP_001345435.1,SYT1,3.3999999999999997e-168,591.0,7.070000000000001e-169,591.0
1594,TAC2,NP_033338.2,,,,,,,,,,
1595,TAF12,XP_036020207.1,Astyanax_pachon,KAG9276428.1,TAF12,Mus_musculus,XP_036020207.1,TAF12,7.799999999999999e-61,233.0,2.12e-61,233.0
1596,TAGLN,NP_035656.1,Astyanax_pachon,KAG9278491.1,TAGLN,Mus_musculus,NP_035656.1,TAGLN,1.4400000000000001e-80,299.0,2.7e-81,299.0
1597,TAGLN,NP_035656.1,Astyanax_pachon,KAG9282140.1,TAGLN3,Mus_musculus,NP_035656.1,TAGLN,2.6e-80,298.0,5.41e-81,298.0
1598,TAL1,NP_001412715.1,Astyanax_pachon,KAG9266623.1,TAL1,Mus_musculus,NP_001412715.1,TAL1,3.53e-60,232.0,6.53e-61,232.0
1599,TAL2,NP_033343.1,Astyanax_pachon,KAG9261595.1,TAL2,Mus_musculus,NP_033343.1,TAL2,1.4700000000000001e-21,102.0,2.92e-22,102.0
1600,TANK,NP_035659.1,Astyanax_pachon,KAG9271515.1,TANK,Mus_musculus,NP_035659.1,TANK,4.14e-19,95.5,1.1e-19,95.5
1601,TARDBP,NP_001008546.1,,,,,,,,,,
1602,TBPL1,NP_001408532.1,,,,,,,,,,
1603,TBR1,NP_033348.2,Astyanax_pachon,KAG9271516.1,TBR1,Mus_musculus,NP_033348.2,TBR1,1.0899999999999999e-263,909.0,2.16e-264,909.0
1604,TBX15,NP_033349.2,Astyanax_pachon,KAG9271363.1,TBX15,Mus_musculus,NP_033349.2,TBX15,2.16e-245,848.0,4.4e-246,848.0
1605,TBX18,NP_076303.3,Astyanax_pachon,KAG9269782.1,TBX18,Mus_musculus,NP_076303.3,TBX18,6.299999999999999e-191,667.0,1.3699999999999999e-191,667.0
1606,TBX19,NP_114394.1,Astyanax_pachon,KAG9277554.1,TBX19,Mus_musculus,NP_114394.1,TBX19,2.29e-135,482.0,4.9e-136,482.0
1607,TBX20,NP_919239.1,Astyanax_pachon,KAG9259560.1,TBX20,Mus_musculus,NP_919239.1,TBX20,9.55e-191,666.0,1.9899999999999997e-191,666.0
1608,TBX20,NP_919239.1,Astyanax_pachon,KAG9283893.1,TBX20,Mus_musculus,NP_919239.1,TBX20,9.55e-191,666.0,1.9899999999999997e-191,666.0
1609,TBX3,NP_035665.2,Astyanax_pachon,KAG9281885.1,TBX3,Mus_musculus,NP_035665.2,TBX3,1.68e-237,822.0,3.63e-238,822.0
1610,TBX5,XP_006530342.1,Astyanax_pachon,KAG9281886.1,TBX5A,Mus_musculus,XP_006530342.1,TBX5,9.45e-218,756.0,1.94e-218,756.0
1611,TBX6,NP_035668.2,,,,,,,,,,
1612,TCF12,XP_006511061.1,,,,,,,,,,
1613,TCF21,NP_035675.1,Astyanax_pachon,KAG9269792.1,TCF21,Mus_musculus,NP_035675.1,TCF21,2.94e-53,208.0,5.96e-54,208.0
1614,TCF3,NP_035678.3,,,,,,,,,,
1615,TCF7L2,XP_006526923.1,Astyanax_pachon,KAG9267884.1,TCF7L2,Mus_musculus,XP_006526923.1,TCF7L2,6.859999999999999e-250,863.0,1.3999999999999998e-250,863.0
1616,TCFL5,NP_839985.2,Astyanax_pachon,KAG9269900.1,TCFL5,Mus_musculus,NP_839985.2,TCFL5,5.75e-30,132.0,1.2299999999999999e-30,132.0
1617,TDO2,NP_064295.2,Astyanax_pachon,KAG9266464.1,TDO2B,Mus_musculus,NP_064295.2,TDO2,2.14e-166,585.0,4.39e-167,585.0
1618,TDO2,NP_064295.2,Astyanax_pachon,KAG9272349.1,TDO2A,Mus_musculus,NP_064295.2,TDO2,1.27e-173,609.0,2.62e-174,609.0
1619,TEAD2,NP_001366201.1,,,,,,,,,,
1620,TEAD4,NP_001074448.2,,,,,,,,,,
