# Pachon.faa,a,Ast.faa,b ,evalue_ab,bitscore_ab,evalue_ba,bitscore_ba
KAG9276310.1,RPS9,XP_007256932.1,RPS9,1.36E-98,358,4.53E-99,358
KAG9276311.1,RAP1GAP2,XP_049336003.1,RAP1GAPL,0.00E+00,1040,0.00E+00,1040
KAG9276312.1,KAG9276312.1,XP_007256934.3,LOC103046305,1.70E-284,977,5.65E-285,977
KAG9276313.1,PHC1,XP_007256935.3,PHC1,0.00E+00,1602,0.00E+00,1602
KAG9276313.1,PHC1,XP_022529518.2,PHC1,0.00E+00,1602,0.00E+00,1602
KAG9276314.1,STYK1,XP_007256929.3,STYK1B,1.44E-259,894,4.78E-260,894
KAG9276314.1,STYK1,XP_007256930.3,STYK1B,1.44E-259,894,4.78E-260,894
KAG9276315.1,GSTK1,XP_022529515.2,GSTK1,2.34E-106,384,8.04E-107,384
KAG9276315.1,GSTK1,XP_007256928.3,GSTK1,3.74E-105,380,1.27E-105,380
KAG9276315.1,GSTK1,XP_049336088.1,GSTK1,1.49E-104,378,5.14E-105,378
KAG9276316.1,MBOAT7,XP_007256927.1,MBOAT7,4.98E-280,962,1.65E-280,962
KAG9276317.1,TMC7,XP_049336483.1,TMC4,0.00E+00,1450,0.00E+00,1450
KAG9276320.1,MACF1,XP_007257333.3,MACF1B,0.00E+00,3920,0.00E+00,3920
KAG9276320.1,MACF1,XP_049336509.1,MACF1B,0.00E+00,3920,0.00E+00,3920
KAG9276321.1,SLC52A3B,XP_007257334.3,ZGC:91890,5.81E-256,882,1.93E-256,882
KAG9276321.1,SLC52A3B,XP_007257335.3,ZGC:91890,5.81E-256,882,1.93E-256,882
KAG9276321.1,SLC52A3B,XP_049336365.1,ZGC:91890,5.81E-256,882,1.93E-256,882
KAG9276322.1,UBE3D,XP_007257337.3,UBE3D,3.23E-223,773,1.07E-223,773
KAG9276323.1,TPBG,XP_007257331.2,TPBGB,5.40E-182,636,1.79E-182,636
KAG9276324.1,IBTK,XP_007257332.3,IBTK,0.00E+00,2570,0.00E+00,2570
KAG9276325.1,TENT5A,XP_007257329.1,TENT5AA,9.83E-231,798,3.26E-231,798
KAG9276326.1,BCKDHB,XP_007257328.3,BCKDHB,7.83E-227,785,2.60E-227,785
KAG9276327.1,TTK,XP_007257327.3,TTK,0.00E+00,1951,0.00E+00,1951
KAG9276327.1,TTK,XP_049336562.1,TTK,0.00E+00,1943,0.00E+00,1943
KAG9276328.1,DCTN3,XP_015463359.2,DCTN3,4.66E-82,303,1.56E-82,303
KAG9276328.1,DCTN3,XP_007257325.2,DCTN3,5.96E-80,296,2.06E-80,296
KAG9276329.1,ELOVL4,XP_007257326.3,ELOVL4A,8.90E-185,645,2.96E-185,645
KAG9276330.1,SOGA3,XP_022529495.2,LOC103033673,0.00E+00,1345,0.00E+00,1345
KAG9276330.1,SOGA3,XP_022529496.1,LOC103033673,0.00E+00,1345,0.00E+00,1345
KAG9276330.1,SOGA3,XP_049336387.1,LOC103033673,0.00E+00,1345,0.00E+00,1345
KAG9276330.1,SOGA3,XP_049336389.1,LOC103033673,0.00E+00,1344,0.00E+00,1344
KAG9276331.1,KAG9276331.1,XP_007257323.3,LOC103033673,0.00E+00,1954,0.00E+00,1954
KAG9276332.1,ECHDC1,XP_049336531.1,ECHDC1,1.58E-165,581,5.25E-166,581
KAG9276332.1,ECHDC1,XP_049336532.1,ECHDC1,1.58E-165,581,5.25E-166,581
KAG9276333.1,CDKAL1,XP_022529489.2,CDKAL1,0.00E+00,1145,0.00E+00,1145
KAG9276333.1,CDKAL1,XP_022529490.2,CDKAL1,0.00E+00,1145,0.00E+00,1145
KAG9276334.1,SOX4,XP_049336535.1,SOX4B,2.07E-156,551,6.82E-157,551
KAG9276335.1,KAG9276335.1,XP_022536679.2,LOC111195010,0.00E+00,1465,0.00E+00,1465
KAG9276335.1,KAG9276335.1,XP_049338670.1,LOC125803929,0.00E+00,1465,0.00E+00,1465
KAG9276335.1,KAG9276335.1,XP_049338671.1,LOC125803929,0.00E+00,1465,0.00E+00,1465
KAG9276335.1,KAG9276335.1,XP_049340790.1,LOC111195010,0.00E+00,1465,0.00E+00,1465
KAG9276335.1,KAG9276335.1,XP_049329098.1,LOC125790044,0.00E+00,1464,0.00E+00,1464
KAG9276335.1,KAG9276335.1,XP_049329099.1,LOC125790044,0.00E+00,1464,0.00E+00,1464
KAG9276335.1,KAG9276335.1,XP_049319525.1,LOC125780992,0.00E+00,1464,0.00E+00,1464
KAG9276335.1,KAG9276335.1,XP_049319580.1,LOC125780992,0.00E+00,1464,0.00E+00,1464
KAG9276336.1,NRSN1,XP_007254597.2,NRSN1,1.03E-106,385,3.43E-107,385
KAG9276337.1,DCDC2,XP_007254596.3,LOC103026450,1.89E-195,681,6.37E-196,681
KAG9276339.1,SLC6A3,XP_007254595.2,SLC6A3,0.00E+00,1234,0.00E+00,1234
KAG9276340.1,LPCAT1,XP_007254594.3,LOC103025629,0.00E+00,1041,0.00E+00,1041
KAG9276342.1,IRX4,XP_007254593.2,IRX4A,2.78E-265,913,9.22E-266,913
KAG9276343.1,IRX2,XP_007254592.2,IRX2A,3.38E-244,843,1.12E-244,843
KAG9276343.1,IRX2,XP_022529486.1,IRX2A,2.17E-242,837,7.18E-243,837
KAG9276344.1,IRX1-B,XP_007254591.3,IRX1A,3.74E-223,773,1.24E-223,773
KAG9276345.1,ADAMTS16,XP_007254590.3,LOC103024154,0.00E+00,2586,0.00E+00,2586
KAG9276346.1,RPRD2,XP_007254588.3,RPRD2B,0.00E+00,1857,0.00E+00,1857
KAG9276347.1,TARSL2,XP_007254589.3,TARS2,0.00E+00,1398,0.00E+00,1398
KAG9276348.1,THSD4,XP_022529483.2,ADAMTSL4,0.00E+00,2243,0.00E+00,2243
KAG9276349.1,CELF3,XP_007254584.2,CELF3B,1.64E-241,834,5.44E-242,834
KAG9276349.1,CELF3,XP_049335984.1,CELF3B,1.64E-241,834,5.44E-242,834
KAG9276349.1,CELF3,XP_007254586.2,CELF3B,2.15E-236,817,7.06E-237,817
KAG9276349.1,CELF3,XP_007254587.2,CELF3B,5.50E-234,809,1.79E-234,809
KAG9276350.1,CERS2,XP_007254581.2,CERS2B,1.80E-208,724,5.98E-209,724
KAG9276351.1,ARNT,XP_015462655.3,ARNT,0.00E+00,1452,0.00E+00,1452
KAG9276351.1,ARNT,XP_007254580.3,ARNT,0.00E+00,1446,0.00E+00,1446
KAG9276352.1,MRPL51,XP_049336253.1,MRPL51,1.41E-66,251,4.70E-67,251
KAG9276353.1,TFPT,XP_007254575.3,TFPT,1.35E-98,358,4.48E-99,358
KAG9276354.1,NDUFA3,XP_007254577.2,NDUFA3,1.02E-56,218,3.38E-57,218
KAG9276355.1,BAIAP2,XP_007254578.3,ZGC:158689,0.00E+00,1198,0.00E+00,1198
KAG9276356.1,NPTX2,XP_007254571.2,SI:DKEY-283B15.2,0.00E+00,1060,0.00E+00,1060
KAG9276357.1,CYTH2,XP_022529478.1,CYTH2,2.26E-194,677,9.09E-195,677
KAG9276358.1,SPHK2,XP_007254565.2,SPHK2,0.00E+00,1571,0.00E+00,1571
KAG9276358.1,SPHK2,XP_022529476.1,SPHK2,0.00E+00,1571,0.00E+00,1571
KAG9276359.1,CNOT3,XP_007254566.2,CNOT3A,0.00E+00,1320,0.00E+00,1320
KAG9276359.1,CNOT3,XP_007254567.2,CNOT3A,0.00E+00,1320,0.00E+00,1320
KAG9276359.1,CNOT3,XP_015462659.2,CNOT3A,0.00E+00,1320,0.00E+00,1320
KAG9276359.1,CNOT3,XP_007254569.2,CNOT3A,0.00E+00,1306,0.00E+00,1306
KAG9276360.1,PRPF31,XP_007254570.3,PRPF31,6.91E-278,955,2.30E-278,955
KAG9276361.1,KAG9276361.1,XP_007254562.3,LMTK3,0.00E+00,5257,0.00E+00,5257
KAG9276361.1,KAG9276361.1,XP_007254563.3,LMTK3,0.00E+00,5177,0.00E+00,5177
KAG9276362.1,LENG1,XP_007254561.3,LENG1,1.32E-118,425,4.38E-119,425
KAG9276363.1,RSPO2,XP_007254560.3,RSPO2,5.60E-153,539,1.86E-153,539
KAG9276364.1,EIF3EA,XP_022529474.1,EIF3EA,1.42E-256,884,4.73E-257,884
KAG9276364.1,EIF3EA,XP_022523079.2,EIF3EB,1.25E-243,841,4.17E-244,841
KAG9276365.1,EMC2,XP_015462661.2,EMC2,3.10E-165,580,1.03E-165,580
KAG9276366.1,TMEM74,XP_007254557.1,LOC103040775,3.15E-153,540,1.05E-153,540
KAG9276367.1,TRHR,XP_007254556.3,TRHRA,1.20E-209,728,3.97E-210,728
KAG9276368.1,ENY2,XP_007254555.2,ENY2,5.49E-36,149,1.82E-36,149
KAG9276368.1,ENY2,XP_049336635.1,ENY2,5.49E-36,149,1.82E-36,149
KAG9276369.1,GDF6A,XP_007251892.2,GDF6A,1.65E-226,784,5.47E-227,784
KAG9276370.1,SYBU,XP_022529448.1,SYBU,0.00E+00,1264,0.00E+00,1264
KAG9276371.1,EBAG9,XP_015461955.1,EBAG9,5.24E-85,313,1.74E-85,313
KAG9276371.1,EBAG9,XP_022529446.1,EBAG9,5.24E-85,313,1.74E-85,313
KAG9276372.1,ZDHHC3,XP_007251886.2,ZDHHC3A,1.73E-187,654,5.76E-188,654
KAG9276373.1,TMEM42,XP_007251889.1,TMEM42A,1.26E-80,298,4.20E-81,298
KAG9276374.1,KAG9276374.1,XP_015461946.2,KIAA1143,8.55E-67,252,2.84E-67,252
KAG9276375.1,GPD1L,XP_007251891.2,GPD1L,9.44E-191,665,3.14E-191,665
KAG9276376.1,OSBPL10,XP_007251883.3,OSBPL10B,0.00E+00,1503,0.00E+00,1503
KAG9276377.1,STT3B,XP_022529444.1,STT3B,0.00E+00,1577,0.00E+00,1577
KAG9276378.1,TGFBR2,XP_007251882.2,TGFBR2B,0.00E+00,1127,0.00E+00,1127
KAG9276379.1,RBMS3,XP_007251879.2,RBMS3,5.54E-222,769,1.84E-222,769
KAG9276379.1,RBMS3,XP_007251880.2,RBMS3,1.42E-219,761,4.70E-220,761
KAG9276381.1,KAG9276381.1,XP_022542777.2,LOC111197578,6.81E-44,175,4.49E-44,175
KAG9276382.1,HINT3,XP_007251878.2,HINT3,1.51E-90,331,5.01E-91,331
KAG9276383.1,ABRA,XP_015461945.2,SI:DKEY-29B11.3,1.54E-84,311,5.13E-85,311
KAG9276384.1,KAG9276384.1,XP_007251877.2,TRMT11,1.94E-282,970,6.44E-283,970
KAG9276385.1,CENPW,XP_007251876.1,CENPW,2.81E-34,143,9.34E-35,143
KAG9276386.1,RSPO3,XP_007251875.2,RSPO3,8.62E-129,459,2.86E-129,459
KAG9276386.1,RSPO3,XP_007251874.2,RSPO3,2.21E-126,451,7.40E-127,451
KAG9276387.1,FEZ2,XP_007251871.2,FEZ2A,2.71E-219,760,9.00E-220,760
KAG9276387.1,FEZ2,XP_022529435.1,FEZ2A,4.33E-218,756,1.44E-218,756
KAG9276387.1,FEZ2,XP_022529437.1,FEZ2A,4.44E-215,746,1.47E-215,746
KAG9276387.1,FEZ2,XP_049336730.1,FEZ2A,4.44E-215,746,1.47E-215,746
KAG9276388.1,KAG9276388.1,XP_007251870.1,CNIH4,4.72E-74,276,1.57E-74,276
KAG9276389.1,WDR26,XP_007251868.1,WDR26A,0.00E+00,1181,0.00E+00,1181
KAG9276390.1,ADCY3,XP_015461952.2,ADCY3A,0.00E+00,2189,0.00E+00,2189
KAG9276390.1,ADCY3,XP_007251869.2,ADCY3A,0.00E+00,2184,0.00E+00,2184
KAG9276391.1,PREB,XP_022529430.2,PREB,2.38E-243,840,7.89E-244,840
KAG9276391.1,PREB,XP_022529431.2,PREB,2.38E-243,840,7.89E-244,840
KAG9276391.1,PREB,XP_022529432.2,PREB,2.38E-243,840,7.89E-244,840
KAG9276391.1,PREB,XP_022529433.2,PREB,2.38E-243,840,7.89E-244,840
KAG9276392.1,LYPLAL1,XP_007251863.3,LYPLAL1,4.03E-136,483,1.32E-136,483
KAG9276393.1,TGFB2,XP_007251862.2,TGFB2,3.79E-236,816,1.26E-236,816
KAG9276394.1,RRP15,XP_007251859.1,RRP15,3.10E-122,437,1.03E-122,437
KAG9276395.1,KAG9276395.1,XP_007251860.3,LOC103025608,8.73E-248,855,2.90E-248,855
KAG9276399.1,RRAGC,XP_007251858.1,RRAGCA,1.66E-217,754,5.53E-218,754
KAG9276400.1,POU3F1,XP_007243227.3,POU3F1,1.22E-200,698,4.05E-201,698
KAG9276401.1,UTP11,XP_022529429.2,UTP11,7.01E-129,459,2.33E-129,459
KAG9276402.1,FHL3,XP_007251856.1,FHL3A,5.05E-183,639,1.68E-183,639
KAG9276403.1,RSPO1,XP_007251855.3,RSPO1,3.81E-154,543,1.27E-154,543
KAG9276403.1,RSPO1,XP_015461947.3,RSPO1,3.81E-154,543,1.27E-154,543
KAG9276404.1,GNL2,XP_007251854.3,GNL2,0.00E+00,1336,0.00E+00,1336
KAG9276405.1,KAG9276405.1,XP_007251853.3,DNALI1,6.80E-135,479,2.26E-135,479
KAG9276406.1,SNIP1,XP_007251852.3,SNIP1,1.60E-155,548,5.31E-156,548
KAG9276407.1,GPN2,XP_007251851.1,GPN2,1.81E-181,634,6.00E-182,634
KAG9276408.1,ARID1A,XP_007251850.3,ARID1AA,0.00E+00,3851,0.00E+00,3851
KAG9276408.1,ARID1A,XP_007251849.3,ARID1AA,0.00E+00,3846,0.00E+00,3846
KAG9276409.1,PIGV,XP_007251848.3,PIGV,4.86E-295,1012,1.61E-295,1012
KAG9276410.1,ZDHHC18,XP_007251844.2,ZDHHC18A,5.25E-271,932,1.74E-271,932
KAG9276411.1,TENT5A,XP_007251843.1,TENT5BA,3.11E-229,793,1.03E-229,793
KAG9276412.1,TCEA3,XP_015461962.3,TCEA3,2.65E-251,867,9.11E-252,867
KAG9276412.1,TCEA3,XP_049336425.1,TCEA3,2.23E-244,844,8.20E-245,844
KAG9276412.1,TCEA3,XP_049336426.1,TCEA3,2.34E-238,824,8.60E-239,824
KAG9276413.1,OPRD1,XP_049336553.1,OPRD1B,1.79E-205,714,5.93E-206,714
KAG9276414.1,RCC1,XP_049336552.1,RCC1,1.93E-239,827,6.42E-240,827
KAG9276415.1,PHACTR4B,XP_022529402.2,PHACTR4B,0.00E+00,1607,0.00E+00,1607
KAG9276415.1,PHACTR4B,XP_022529403.2,PHACTR4B,0.00E+00,1601,0.00E+00,1601
KAG9276415.1,PHACTR4B,XP_022529404.2,PHACTR4B,0.00E+00,1573,0.00E+00,1573
KAG9276415.1,PHACTR4B,XP_022529405.2,PHACTR4B,0.00E+00,1573,0.00E+00,1573
KAG9276415.1,PHACTR4B,XP_022529406.2,PHACTR4B,0.00E+00,1573,0.00E+00,1573
KAG9276415.1,PHACTR4B,XP_007251821.3,PHACTR4B,0.00E+00,1530,0.00E+00,1530
KAG9276416.1,EDN2,XP_022529401.2,LOC111193338,1.42E-92,338,4.70E-93,338
KAG9276417.1,HIVEP3,XP_007251820.3,LOC103041574,0.00E+00,3497,0.00E+00,3497
KAG9276417.1,HIVEP3,XP_015461950.3,LOC103041574,0.00E+00,3497,0.00E+00,3497
KAG9276417.1,HIVEP3,XP_015461951.3,LOC103041574,0.00E+00,3497,0.00E+00,3497
KAG9276417.1,HIVEP3,XP_022529396.2,LOC103041574,0.00E+00,3497,0.00E+00,3497
KAG9276417.1,HIVEP3,XP_022529398.2,LOC103041574,0.00E+00,3497,0.00E+00,3497
KAG9276418.1,SERINC2,XP_007251819.2,SERINC2L,2.78E-262,903,9.22E-263,903
KAG9276420.1,STMN1,XP_007251815.1,STMN1B,1.13E-50,199,2.54E-51,199
KAG9276420.1,STMN1,XP_015461967.1,STMN1B,1.13E-50,199,2.54E-51,199
KAG9276421.1,PAQR7B,XP_007251814.3,PAQR7B,8.65E-212,735,2.68E-212,735
KAG9276424.1,PTPRU,XP_022529389.2,PTPRUB,0.00E+00,2917,0.00E+00,2917
KAG9276424.1,PTPRU,XP_049336597.1,PTPRUB,0.00E+00,2915,0.00E+00,2915
KAG9276424.1,PTPRU,XP_022529387.2,PTPRUB,0.00E+00,2911,0.00E+00,2911
KAG9276424.1,PTPRU,XP_049336595.1,PTPRUB,0.00E+00,2905,0.00E+00,2905
KAG9276424.1,PTPRU,XP_022529388.2,PTPRUB,0.00E+00,2901,0.00E+00,2901
KAG9276424.1,PTPRU,XP_022529393.2,PTPRUB,0.00E+00,2885,0.00E+00,2885
KAG9276424.1,PTPRU,XP_022529394.2,PTPRUB,0.00E+00,2885,0.00E+00,2885
KAG9276424.1,PTPRU,XP_022529390.2,PTPRUB,0.00E+00,2881,0.00E+00,2881
KAG9276424.1,PTPRU,XP_022529392.2,PTPRUB,0.00E+00,2879,0.00E+00,2879
KAG9276424.1,PTPRU,XP_049336596.1,PTPRUB,0.00E+00,2866,0.00E+00,2866
KAG9276425.1,GMEB1,XP_049336874.1,LOC103043722,0.00E+00,1044,0.00E+00,1044
KAG9276426.1,DCBLD1,XP_049336528.1,SI:DKEY-34D22.1,0.00E+00,1357,0.00E+00,1357
KAG9276426.1,DCBLD1,XP_049336529.1,SI:DKEY-34D22.1,0.00E+00,1348,0.00E+00,1348
KAG9276427.1,RAB39B,XP_007249708.3,RAB42B,4.07E-124,443,1.35E-124,443
KAG9276428.1,TAF12,XP_007249707.2,TAF12,8.21E-82,302,2.73E-82,302
KAG9276429.1,CTPS1,XP_022529470.1,CTPS1B,0.00E+00,1184,0.00E+00,1184
KAG9276429.1,CTPS1,XP_022529471.1,CTPS1B,0.00E+00,1184,0.00E+00,1184
KAG9276430.1,CITED3,XP_007249705.3,CITED4B,3.96E-117,420,1.31E-117,420
KAG9276431.1,SCMH1,XP_049336469.1,LOC103036967,0.00E+00,1471,0.00E+00,1471
KAG9276431.1,SCMH1,XP_049336467.1,LOC103036967,0.00E+00,1464,0.00E+00,1464
KAG9276431.1,SCMH1,XP_049336468.1,LOC103036967,0.00E+00,1458,0.00E+00,1458
KAG9276432.1,MAP3K5,XP_007249704.3,SI:CH211-1I11.3,0.00E+00,2578,0.00E+00,2578
KAG9276433.1,MAP7D1,XP_007249694.2,MAP7D1A,2.58E-284,977,8.49E-285,977
KAG9276433.1,MAP7D1,XP_007249696.2,MAP7D1A,1.35E-278,958,4.41E-279,958
KAG9276434.1,THRAP3,XP_022529466.2,THRAP3A,0.00E+00,1567,0.00E+00,1567
KAG9276434.1,THRAP3,XP_022529467.2,THRAP3A,0.00E+00,1561,0.00E+00,1561
KAG9276434.1,THRAP3,XP_015461365.3,THRAP3A,0.00E+00,1550,0.00E+00,1550
KAG9276434.1,THRAP3,XP_015461366.3,THRAP3A,0.00E+00,1550,0.00E+00,1550
KAG9276434.1,THRAP3,XP_015461368.3,THRAP3A,0.00E+00,1529,0.00E+00,1529
KAG9276435.1,SH3KBP1,XP_007249690.3,SH3D21,2.84E-265,913,9.42E-266,913
KAG9276436.1,KAG9276436.1,XP_049336252.1,EVA1BA,7.50E-81,299,2.46E-81,299
KAG9276437.1,STK40,XP_007249689.2,STK40,5.99E-247,852,1.99E-247,852
KAG9276437.1,STK40,XP_049336366.1,STK40,5.99E-247,852,1.99E-247,852
KAG9276438.1,OSCP1,XP_007249687.1,OSCP1B,6.94E-211,732,2.31E-211,732
KAG9276438.1,OSCP1,XP_022529464.1,OSCP1B,7.11E-208,722,2.46E-208,722
KAG9276439.1,CNFN,XP_015461380.1,LOC103032252,1.04E-65,248,3.45E-66,248
KAG9276440.1,MRPS15,XP_007249683.3,MRPS15,4.33E-133,473,1.44E-133,473
KAG9276441.1,CSF3R,XP_007249684.3,CSF3R,0.00E+00,1638,0.00E+00,1638
KAG9276442.1,GRIK3,XP_049335916.1,GRIK3,0.00E+00,1998,0.00E+00,1998
KAG9276444.1,ZC3H12A,XP_007249677.3,LOC103030977,0.00E+00,1219,0.00E+00,1219
KAG9276445.1,KAG9276445.1,XP_015461355.2,LOC103030656,1.51E-168,591,5.02E-169,591
KAG9276446.1,KAG9276446.1,XP_007249675.3,LOC103030344,1.36E-155,548,4.51E-156,548
KAG9276447.1,INPP5B,XP_049336449.1,INPP5B,0.00E+00,1781,0.00E+00,1781
KAG9276448.1,KAG9276448.1,XP_049326720.1,LOC111196626,0.00E+00,1432,0.00E+00,1432
KAG9276449.1,MTF1,XP_022529461.1,MTF1,1.97E-289,994,6.48E-290,994
KAG9276449.1,MTF1,XP_007249672.2,MTF1,3.39E-279,960,1.09E-279,960
KAG9276451.1,YRDC,XP_015461351.3,YRDC,4.42E-139,493,1.41E-139,493
KAG9276452.1,MANEAL,XP_007249670.3,LOC103028233,6.57E-266,915,2.18E-266,915
KAG9276453.1,KAG9276453.1,XP_007249667.3,LIN28AA,3.23E-114,410,1.07E-114,410
KAG9276454.1,MECR,XP_007249668.3,MECR,3.58E-202,703,1.19E-202,703
KAG9276455.1,SMPDL3B,XP_007249669.2,SMPDL3B,4.95E-277,952,1.65E-277,952
KAG9276456.1,RPA2,XP_022529458.1,RPA2,8.57E-148,522,2.81E-148,522
KAG9276457.1,THEMIS2,XP_007249663.2,THEMIS2,0.00E+00,1296,0.00E+00,1296
KAG9276458.1,PPP1R8,XP_015461370.1,PPP1R8B,3.44E-168,590,1.16E-168,590
KAG9276459.1,CYP4B1,XP_007249665.3,LOC103026527,2.08E-297,1020,6.29E-298,1020
KAG9276460.1,KAG9276460.1,XP_049336721.1,LOC103026807,1.31E-219,761,4.34E-220,761
KAG9276461.1,MED18,XP_007249658.1,MED18,1.59E-117,421,5.26E-118,421
KAG9276461.1,MED18,XP_022529455.1,MED18,1.59E-117,421,5.26E-118,421
KAG9276462.1,FOXO6,XP_007249659.2,FOXO6A,0.00E+00,1198,0.00E+00,1198
KAG9276463.1,TRNAU1AP,XP_007249656.3,LOC103024027,7.87E-112,402,2.61E-112,402
KAG9276464.1,STX7,XP_007249654.2,STX12L,1.32E-93,342,3.99E-94,342
KAG9276465.1,POPDC3,XP_022529453.1,POPDC3,2.98E-171,600,9.91E-172,600
KAG9276465.1,POPDC3,XP_049336083.1,POPDC3,2.98E-171,600,9.91E-172,600
KAG9276466.1,BVES,XP_007249652.3,BVES,1.76E-202,704,5.85E-203,704
KAG9276467.1,KAG9276467.1,XP_007249651.2,LOC103022253,3.37E-131,467,8.49E-132,467
KAG9276467.1,KAG9276467.1,XP_022529452.1,LOC103022253,5.52E-127,453,1.44E-127,453
KAG9276468.1,HACE1,XP_007249649.2,HACE1,0.00E+00,1548,0.00E+00,1548
KAG9276468.1,HACE1,XP_007249650.2,HACE1,0.00E+00,1484,0.00E+00,1484
KAG9276471.1,GRIK2,XP_022529324.1,GRIK2,0.00E+00,1816,0.00E+00,1816
KAG9276472.1,KAG9276472.1,XP_022529326.1,SIM1A,0.00E+00,1492,0.00E+00,1492
KAG9276473.1,CYB5R4,XP_007249642.2,LOC103046158,0.00E+00,1073,0.00E+00,1073
KAG9276473.1,CYB5R4,XP_007249641.2,LOC103046158,0.00E+00,1068,0.00E+00,1068
KAG9276474.1,YME1L1,XP_007249639.3,YME1L1A,0.00E+00,1403,0.00E+00,1403
KAG9276474.1,YME1L1,XP_007249640.3,YME1L1A,0.00E+00,1380,0.00E+00,1380
KAG9276475.1,KAG9276475.1,XP_007249638.3,PKS1,0.00E+00,4130,0.00E+00,4130
KAG9276476.1,PTCHD3,XP_015461356.3,LOC103042169,0.00E+00,1949,0.00E+00,1949
KAG9276477.1,KAG9276477.1,XP_007249637.3,FASN2,0.00E+00,4184,0.00E+00,4184
KAG9276478.1,RDH12,XP_007249636.1,RDH12L,5.91E-171,599,1.96E-171,599
KAG9276479.1,DDX6,XP_007249635.1,DDX61,4.22E-276,949,1.40E-276,949
KAG9276480.1,KAG9276480.1,XP_049336563.1,BCL3,0.00E+00,1085,0.00E+00,1085
KAG9276481.1,CBL,XP_007249631.2,CBLC,0.00E+00,1170,0.00E+00,1170
KAG9276481.1,CBL,XP_022529333.2,CBLC,0.00E+00,1170,0.00E+00,1170
KAG9276481.1,CBL,XP_049336383.1,CBLC,0.00E+00,1170,0.00E+00,1170
KAG9276481.1,CBL,XP_049336384.1,CBLC,0.00E+00,1170,0.00E+00,1170
KAG9276482.1,KAG9276482.1,XP_007249632.1,LOC103043210,1.51E-153,541,4.72E-154,541
KAG9276483.1,PRSS2,XP_022529335.1,LOC103043509,9.21E-149,525,3.06E-149,525
KAG9276484.1,KAG9276484.1,XP_007249630.3,IRGQ1,1.05E-276,951,3.50E-277,951
KAG9276485.1,EIF1B,XP_007249629.1,EIF1B,6.76E-61,232,2.24E-61,232
KAG9276486.1,NEUROD6,XP_022529338.2,NEUROD6A,1.71E-164,578,5.68E-165,578
KAG9276487.1,ITPRID1,XP_007249626.3,ITPRID1,0.00E+00,1790,0.00E+00,1790
KAG9276487.1,ITPRID1,XP_007249627.3,ITPRID1,0.00E+00,1790,0.00E+00,1790
KAG9276487.1,ITPRID1,XP_022529340.2,ITPRID1,0.00E+00,1790,0.00E+00,1790
KAG9276488.1,KAG9276488.1,XP_007249628.3,PPP1R17,8.88E-50,195,3.55E-50,195
KAG9276489.1,PDE1C,XP_022529344.2,PDE1CA,0.00E+00,1359,0.00E+00,1359
KAG9276489.1,PDE1C,XP_049336084.1,PDE1CA,0.00E+00,1305,0.00E+00,1305
KAG9276490.1,VIM,XP_007250429.3,VIM,8.20E-242,835,2.72E-242,835
KAG9276491.1,TRDMT1,XP_022529350.1,TRDMT1,4.38E-212,736,1.46E-212,736
KAG9276492.1,CUBN,XP_007250431.3,CUBN,0.00E+00,7203,0.00E+00,7203
KAG9276493.1,RSU1,XP_007250433.1,RSU1,1.27E-65,249,4.20E-66,249
KAG9276493.1,RSU1,XP_007250432.1,RSU1,1.27E-65,249,4.30E-66,249
KAG9276494.1,C1QL3,XP_007243381.1,C1QL3A,9.99E-115,412,3.32E-115,412
KAG9276495.1,DTX3L,XP_007250434.3,DTX3LA,6.26E-99,359,2.08E-99,359
KAG9276496.1,KAG9276496.1,XP_049336361.1,LOC125802413,3.81E-96,350,9.86E-97,350
KAG9276497.1,STEAP1,XP_015461592.3,LOC103045139,4.53E-194,676,1.50E-194,676
KAG9276498.1,STEAP2,XP_007250435.3,LOC103046162,8.14E-282,968,2.70E-282,968
KAG9276498.1,STEAP2,XP_022529352.2,LOC103046162,8.14E-282,968,2.70E-282,968
KAG9276501.1,CNBD1,XP_007250438.4,CNBD1,1.72E-284,977,5.58E-285,977
KAG9276502.1,CNGB3,XP_049336191.1,LOC103021625,0.00E+00,1221,0.00E+00,1221
KAG9276502.1,CNGB3,XP_049336192.1,LOC103021625,0.00E+00,1170,0.00E+00,1170
KAG9276503.1,CNGB3,XP_022529356.2,LOC103045456,0.00E+00,1194,0.00E+00,1194
KAG9276504.1,CPNE3,XP_007250439.2,CPNE3,0.00E+00,1084,0.00E+00,1084
KAG9276504.1,CPNE3,XP_007250440.2,CPNE3,0.00E+00,1045,0.00E+00,1045
KAG9276505.1,CREM,XP_007250442.3,CREMB,2.74E-119,427,9.14E-120,427
KAG9276505.1,CREM,XP_022529357.2,CREMB,2.74E-119,427,9.14E-120,427
KAG9276506.1,FAM168B,XP_049336500.1,FAM168B,6.13E-82,303,1.65E-82,303
KAG9276506.1,FAM168B,XP_049336503.1,FAM168B,6.13E-82,303,1.65E-82,303
KAG9276507.1,ABCD3,XP_007250447.3,ABCD3A,0.00E+00,1292,0.00E+00,1292
KAG9276507.1,ABCD3,XP_007250448.3,ABCD3A,0.00E+00,1266,0.00E+00,1266
KAG9276508.1,F3,XP_007250450.3,F3A,1.27E-158,558,4.21E-159,558
KAG9276509.1,KAG9276509.1,XP_007250451.2,ALG14,6.49E-120,429,2.16E-120,429
