Ast,a,a2,Dmel,b,b2,evalue_ab,bitscore_ab,evalue_ba,bitscore_ba
Astyanax_pachon,KAG9279961.1,KAG9279961.1,Drosophila_melanogaster,NP_001259767.1,TTY,4.69E-37,154,3.25E-37,154
Astyanax_pachon,KAG9279964.1,MRM2,Drosophila_melanogaster,NP_650835.1,MRM2,1.53E-51,201,1.07E-51,201
Astyanax_pachon,KAG9279969.1,TMEM184A,Drosophila_melanogaster,NP_647627.1,TMEP,7.61E-124,442,4.86E-124,442
Astyanax_pachon,KAG9279969.1,TMEM184A,Drosophila_melanogaster,NP_728633.1,TMEP,7.61E-124,442,4.86E-124,442
Astyanax_pachon,KAG9279969.1,TMEM184A,Drosophila_melanogaster,NP_001097474.1,TMEP,1.95E-121,434,1.50E-121,434
Astyanax_pachon,KAG9279969.1,TMEM184A,Drosophila_melanogaster,NP_001286899.1,TMEP,1.95E-121,434,1.50E-121,434
Astyanax_pachon,KAG9279971.1,INTS1,Drosophila_melanogaster,NP_611875.1,INTS1,9.86E-270,929,6.20E-270,929
Astyanax_pachon,KAG9279974.1,ZFAND2B,Drosophila_melanogaster,NP_001097074.1,CG12795,1.14E-49,195,6.91E-50,195
Astyanax_pachon,KAG9279980.1,KAG9279980.1,Drosophila_melanogaster,NP_001286927.1,CG32280,3.46E-12,69.7,1.86E-12,69.7
Astyanax_pachon,KAG9279980.1,KAG9279980.1,Drosophila_melanogaster,NP_728818.1,CG32280,3.46E-12,69.7,1.86E-12,69.7
Astyanax_pachon,KAG9279980.1,KAG9279980.1,Drosophila_melanogaster,NP_728819.1,CG32280,3.46E-12,69.7,1.86E-12,69.7
Astyanax_pachon,KAG9279980.1,KAG9279980.1,Drosophila_melanogaster,NP_728820.1,CG32280,3.46E-12,69.7,1.86E-12,69.7
Astyanax_pachon,KAG9279982.1,MFSD11,Drosophila_melanogaster,NP_650203.3,CG18549,3.25E-92,337,2.13E-92,337
Astyanax_pachon,KAG9279985.1,KDM8,Drosophila_melanogaster,NP_612063.2,JMJD5,7.34E-65,246,4.86E-65,246
Astyanax_pachon,KAG9279985.1,KDM8,Drosophila_melanogaster,NP_001261225.1,JMJD5,2.93E-64,244,1.91E-64,244
Astyanax_pachon,KAG9279992.1,USP31,Drosophila_melanogaster,NP_001286855.1,USP15-31,6.12E-118,424,3.94E-118,424
Astyanax_pachon,KAG9279992.1,USP31,Drosophila_melanogaster,NP_001286856.1,USP15-31,6.12E-118,424,3.94E-118,424
Astyanax_pachon,KAG9279992.1,USP31,Drosophila_melanogaster,NP_611959.2,USP15-31,6.12E-118,424,4.02E-118,424
Astyanax_pachon,KAG9279993.1,KCTD5,Drosophila_melanogaster,NP_001284786.1,INC,3.32E-61,233,2.10E-61,233
Astyanax_pachon,KAG9279993.1,KCTD5,Drosophila_melanogaster,NP_001284787.1,INC,3.32E-61,233,2.10E-61,233
Astyanax_pachon,KAG9279993.1,KCTD5,Drosophila_melanogaster,NP_569926.2,INC,3.32E-61,233,2.10E-61,233
Astyanax_pachon,KAG9279994.1,PDPK1,Drosophila_melanogaster,NP_525121.2,PDK1,3.32E-113,407,3.13E-113,407
Astyanax_pachon,KAG9279994.1,PDPK1,Drosophila_melanogaster,NP_728472.1,PDK1,3.32E-113,407,3.13E-113,407
Astyanax_pachon,KAG9279994.1,PDPK1,Drosophila_melanogaster,NP_728473.1,PDK1,3.32E-113,407,3.13E-113,407
Astyanax_pachon,KAG9279994.1,PDPK1,Drosophila_melanogaster,NP_728470.1,PDK1,3.32E-113,407,3.40E-113,407
Astyanax_pachon,KAG9279994.1,PDPK1,Drosophila_melanogaster,NP_001261183.1,PDK1,3.32E-113,407,3.47E-113,407
Astyanax_pachon,KAG9279994.1,PDPK1,Drosophila_melanogaster,NP_728471.2,PDK1,3.32E-113,407,3.47E-113,407
Astyanax_pachon,KAG9279997.1,BAIAP3,Drosophila_melanogaster,NP_001261504.1,UNC-13-4A,4.86E-164,577,3.80E-164,577
Astyanax_pachon,KAG9279997.1,BAIAP3,Drosophila_melanogaster,NP_648096.4,UNC-13-4A,4.86E-164,577,3.80E-164,577
Astyanax_pachon,KAG9280000.1,HIS3.3A,Drosophila_melanogaster,NP_001259374.1,HIS3.3B,7.66E-67,251,5.15E-67,251
Astyanax_pachon,KAG9280000.1,HIS3.3A,Drosophila_melanogaster,NP_001260082.1,HIS3.3A,7.66E-67,251,5.15E-67,251
Astyanax_pachon,KAG9280000.1,HIS3.3A,Drosophila_melanogaster,NP_511095.1,HIS3.3B,7.66E-67,251,5.15E-67,251
Astyanax_pachon,KAG9280000.1,HIS3.3A,Drosophila_melanogaster,NP_523479.1,HIS3.3A,7.66E-67,251,5.15E-67,251
Astyanax_pachon,KAG9280000.1,HIS3.3A,Drosophila_melanogaster,NP_723056.2,HIS3.3A,7.66E-67,251,5.15E-67,251
Astyanax_pachon,KAG9280000.1,HIS3.3A,Drosophila_melanogaster,NP_727314.1,HIS3.3B,7.66E-67,251,5.15E-67,251
Astyanax_pachon,KAG9280000.1,HIS3.3A,Drosophila_melanogaster,NP_788892.1,HIS3.3B,7.66E-67,251,5.15E-67,251
Astyanax_pachon,KAG9280000.1,HIS3.3A,Drosophila_melanogaster,NP_001027285.1,HIS3:CG33803,9.80E-65,244,6.59E-65,244
Astyanax_pachon,KAG9280000.1,HIS3.3A,Drosophila_melanogaster,NP_001027289.1,HIS3:CG33806,9.80E-65,244,6.59E-65,244
Astyanax_pachon,KAG9280000.1,HIS3.3A,Drosophila_melanogaster,NP_001027294.1,HIS3:CG33809,9.80E-65,244,6.59E-65,244
Astyanax_pachon,KAG9280000.1,HIS3.3A,Drosophila_melanogaster,NP_001027298.1,HIS3:CG33812,9.80E-65,244,6.59E-65,244
Astyanax_pachon,KAG9280000.1,HIS3.3A,Drosophila_melanogaster,NP_001027303.1,HIS3:CG33815,9.80E-65,244,6.59E-65,244
Astyanax_pachon,KAG9280000.1,HIS3.3A,Drosophila_melanogaster,NP_001027308.1,HIS3:CG33818,9.80E-65,244,6.59E-65,244
Astyanax_pachon,KAG9280000.1,HIS3.3A,Drosophila_melanogaster,NP_001027313.1,HIS3:CG33821,9.80E-65,244,6.59E-65,244
Astyanax_pachon,KAG9280000.1,HIS3.3A,Drosophila_melanogaster,NP_001027318.1,HIS3:CG33824,9.80E-65,244,6.59E-65,244
Astyanax_pachon,KAG9280000.1,HIS3.3A,Drosophila_melanogaster,NP_001027323.1,HIS3:CG33827,9.80E-65,244,6.59E-65,244
Astyanax_pachon,KAG9280000.1,HIS3.3A,Drosophila_melanogaster,NP_001027328.1,HIS3:CG33830,9.80E-65,244,6.59E-65,244
Astyanax_pachon,KAG9280000.1,HIS3.3A,Drosophila_melanogaster,NP_001027333.1,HIS3:CG33833,9.80E-65,244,6.59E-65,244
Astyanax_pachon,KAG9280000.1,HIS3.3A,Drosophila_melanogaster,NP_001027338.1,HIS3:CG33836,9.80E-65,244,6.59E-65,244
Astyanax_pachon,KAG9280000.1,HIS3.3A,Drosophila_melanogaster,NP_001027343.1,HIS3:CG33839,9.80E-65,244,6.59E-65,244
Astyanax_pachon,KAG9280000.1,HIS3.3A,Drosophila_melanogaster,NP_001027348.1,HIS3:CG33842,9.80E-65,244,6.59E-65,244
Astyanax_pachon,KAG9280000.1,HIS3.3A,Drosophila_melanogaster,NP_001027353.1,HIS3:CG33845,9.80E-65,244,6.59E-65,244
Astyanax_pachon,KAG9280000.1,HIS3.3A,Drosophila_melanogaster,NP_001027358.1,HIS3:CG33848,9.80E-65,244,6.59E-65,244
Astyanax_pachon,KAG9280000.1,HIS3.3A,Drosophila_melanogaster,NP_001027363.1,HIS3:CG33851,9.80E-65,244,6.59E-65,244
Astyanax_pachon,KAG9280000.1,HIS3.3A,Drosophila_melanogaster,NP_001027368.1,HIS3:CG33854,9.80E-65,244,6.59E-65,244
Astyanax_pachon,KAG9280001.1,UNKL,Drosophila_melanogaster,NP_001303430.1,UNK,1.01E-140,499,5.64E-141,499
Astyanax_pachon,KAG9280001.1,UNKL,Drosophila_melanogaster,NP_001247254.1,UNK,1.01E-140,499,5.63E-141,499
Astyanax_pachon,KAG9280008.1,POLR3K,Drosophila_melanogaster,NP_001027443.1,POLR3K,3.59E-46,182,2.41E-46,182
Astyanax_pachon,KAG9280034.1,KAT2B,Drosophila_melanogaster,NP_648586.2,GCN5,2.59E-194,677,1.78E-194,677
Astyanax_pachon,KAG9280035.1,RAB5A,Drosophila_melanogaster,NP_001259925.1,RAB5,6.92E-80,295,4.72E-80,295
Astyanax_pachon,KAG9280035.1,RAB5A,Drosophila_melanogaster,NP_001259926.1,RAB5,6.92E-80,295,4.72E-80,295
Astyanax_pachon,KAG9280035.1,RAB5A,Drosophila_melanogaster,NP_001259927.1,RAB5,6.92E-80,295,4.72E-80,295
Astyanax_pachon,KAG9280035.1,RAB5A,Drosophila_melanogaster,NP_523457.1,RAB5,6.92E-80,295,4.72E-80,295
Astyanax_pachon,KAG9280035.1,RAB5A,Drosophila_melanogaster,NP_722795.1,RAB5,6.92E-80,295,4.72E-80,295
Astyanax_pachon,KAG9280035.1,RAB5A,Drosophila_melanogaster,NP_722796.1,RAB5,6.92E-80,295,4.72E-80,295
Astyanax_pachon,KAG9280035.1,RAB5A,Drosophila_melanogaster,NP_722797.1,RAB5,6.92E-80,295,4.72E-80,295
Astyanax_pachon,KAG9280035.1,RAB5A,Drosophila_melanogaster,NP_722798.1,RAB5,6.92E-80,295,4.72E-80,295
Astyanax_pachon,KAG9280035.1,RAB5A,Drosophila_melanogaster,NP_722799.1,RAB5,6.92E-80,295,4.72E-80,295
Astyanax_pachon,KAG9280036.1,KCNH8,Drosophila_melanogaster,NP_477009.1,ELK,1.19E-202,705,1.05E-202,705
Astyanax_pachon,KAG9280036.1,KCNH8,Drosophila_melanogaster,NP_001286553.1,ELK,2.39E-202,704,2.09E-202,704
Astyanax_pachon,KAG9280042.1,IGF2BP3,Drosophila_melanogaster,NP_001036268.2,IMP,1.13E-89,329,7.91E-90,329
Astyanax_pachon,KAG9280042.1,IGF2BP3,Drosophila_melanogaster,NP_001245616.1,IMP,2.27E-89,328,1.60E-89,328
Astyanax_pachon,KAG9280042.1,IGF2BP3,Drosophila_melanogaster,NP_001285091.1,IMP,2.27E-89,328,1.60E-89,328
Astyanax_pachon,KAG9280046.1,MPP6,Drosophila_melanogaster,NP_001260644.1,VARI,9.21E-108,389,6.64E-108,389
Astyanax_pachon,KAG9280046.1,MPP6,Drosophila_melanogaster,NP_995733.2,VARI,2.95E-106,384,2.14E-106,384
Astyanax_pachon,KAG9280046.1,MPP6,Drosophila_melanogaster,NP_724288.3,VARI,7.55E-104,376,5.66E-104,376
Astyanax_pachon,KAG9280051.1,KAG9280051.1,Drosophila_melanogaster,NP_001162713.1,HP1B,2.78E-42,170,2.20E-42,170
Astyanax_pachon,KAG9280051.1,KAG9280051.1,Drosophila_melanogaster,NP_001245586.1,HP1B,2.78E-42,170,2.20E-42,170
Astyanax_pachon,KAG9280051.1,KAG9280051.1,Drosophila_melanogaster,NP_572521.2,HP1B,2.78E-42,170,2.20E-42,170
Astyanax_pachon,KAG9280076.1,MRPL3,Drosophila_melanogaster,NP_511166.2,MRPL3,2.16E-54,211,1.51E-54,211
Astyanax_pachon,KAG9280078.1,DYNC1LI2,Drosophila_melanogaster,NP_572694.1,DLIC,4.22E-102,370,2.81E-102,370
Astyanax_pachon,KAG9280078.1,DYNC1LI2,Drosophila_melanogaster,NP_727501.1,DLIC,4.22E-102,370,2.81E-102,370
Astyanax_pachon,KAG9280079.1,NEDD9,Drosophila_melanogaster,NP_001137860.1,P130CAS,4.64E-45,181,2.54E-45,181
Astyanax_pachon,KAG9280079.1,NEDD9,Drosophila_melanogaster,NP_001137861.1,P130CAS,4.64E-45,181,2.54E-45,181
Astyanax_pachon,KAG9280079.1,NEDD9,Drosophila_melanogaster,NP_728478.1,P130CAS,4.64E-45,181,2.54E-45,181
Astyanax_pachon,KAG9280080.1,TMEM170B,Drosophila_melanogaster,NP_610612.1,CG12341,3.34E-20,96.3,1.80E-20,96.3
Astyanax_pachon,KAG9280103.1,DOCK7,Drosophila_melanogaster,NP_608489.2,ZIR,0.00E+00,1707,0.00E+00,1707
Astyanax_pachon,KAG9280105.1,ELAVL3,Drosophila_melanogaster,NP_001401058.1,FNE,5.40E-107,386,3.23E-107,386
Astyanax_pachon,KAG9280105.1,ELAVL3,Drosophila_melanogaster,NP_001401059.1,FNE,5.40E-107,386,3.23E-107,386
Astyanax_pachon,KAG9280105.1,ELAVL3,Drosophila_melanogaster,NP_001245647.1,FNE,8.65E-106,382,4.91E-106,382
Astyanax_pachon,KAG9280105.1,ELAVL3,Drosophila_melanogaster,NP_001245649.2,FNE,8.65E-106,382,4.91E-106,382
Astyanax_pachon,KAG9280105.1,ELAVL3,Drosophila_melanogaster,NP_001285173.1,FNE,8.65E-106,382,4.91E-106,382
Astyanax_pachon,KAG9280105.1,ELAVL3,Drosophila_melanogaster,NP_001096965.1,FNE,1.73E-105,381,9.91E-106,381
Astyanax_pachon,KAG9280105.1,ELAVL3,Drosophila_melanogaster,NP_001245646.1,FNE,1.73E-105,381,9.91E-106,381
Astyanax_pachon,KAG9280105.1,ELAVL3,Drosophila_melanogaster,NP_001245648.1,FNE,1.73E-105,381,9.91E-106,381
Astyanax_pachon,KAG9280105.1,ELAVL3,Drosophila_melanogaster,NP_001259497.1,FNE,1.73E-105,381,9.91E-106,381
Astyanax_pachon,KAG9280105.1,ELAVL3,Drosophila_melanogaster,NP_001259498.1,FNE,1.73E-105,381,9.91E-106,381
Astyanax_pachon,KAG9280105.1,ELAVL3,Drosophila_melanogaster,NP_572842.1,FNE,1.73E-105,381,9.91E-106,381
Astyanax_pachon,KAG9280105.1,ELAVL3,Drosophila_melanogaster,NP_001285569.1,RBP9,2.16E-106,384,1.54E-106,384
Astyanax_pachon,KAG9280105.1,ELAVL3,Drosophila_melanogaster,NP_476937.3,RBP9,2.16E-106,384,1.54E-106,384
Astyanax_pachon,KAG9280105.1,ELAVL3,Drosophila_melanogaster,NP_599124.1,RBP9,2.16E-106,384,1.54E-106,384
Astyanax_pachon,KAG9280105.1,ELAVL3,Drosophila_melanogaster,NP_599127.1,RBP9,2.16E-106,384,1.54E-106,384
Astyanax_pachon,KAG9280105.1,ELAVL3,Drosophila_melanogaster,NP_001014462.1,RBP9,2.16E-106,384,1.53E-106,384
Astyanax_pachon,KAG9280105.1,ELAVL3,Drosophila_melanogaster,NP_476936.3,RBP9,2.16E-106,384,1.53E-106,384
Astyanax_pachon,KAG9280105.1,ELAVL3,Drosophila_melanogaster,NP_599125.1,RBP9,2.16E-106,384,1.53E-106,384
Astyanax_pachon,KAG9280105.1,ELAVL3,Drosophila_melanogaster,NP_599126.1,RBP9,2.16E-106,384,1.53E-106,384
Astyanax_pachon,KAG9280106.1,PRKCSH,Drosophila_melanogaster,NP_001246063.1,GCS2BETA,1.99E-61,235,1.36E-61,235
Astyanax_pachon,KAG9280106.1,PRKCSH,Drosophila_melanogaster,NP_609844.1,GCS2BETA,1.99E-61,235,1.36E-61,235
Astyanax_pachon,KAG9280107.1,PDE4A,Drosophila_melanogaster,NP_726858.2,DNC,4.54E-206,716,3.24E-206,716
Astyanax_pachon,KAG9280107.1,PDE4A,Drosophila_melanogaster,NP_001259203.1,DNC,5.81E-204,709,3.64E-204,709
Astyanax_pachon,KAG9280107.1,PDE4A,Drosophila_melanogaster,NP_726851.3,DNC,5.81E-204,709,3.64E-204,709
Astyanax_pachon,KAG9280107.1,PDE4A,Drosophila_melanogaster,NP_726855.1,DNC,2.32E-203,707,1.43E-203,707
Astyanax_pachon,KAG9280107.1,PDE4A,Drosophila_melanogaster,NP_001259202.1,DNC,2.32E-203,707,1.43E-203,707
Astyanax_pachon,KAG9280107.1,PDE4A,Drosophila_melanogaster,NP_726854.2,DNC,2.32E-203,707,1.43E-203,707
Astyanax_pachon,KAG9280107.1,PDE4A,Drosophila_melanogaster,NP_726856.1,DNC,4.54E-206,716,3.91E-206,716
Astyanax_pachon,KAG9280107.1,PDE4A,Drosophila_melanogaster,NP_726850.1,DNC,4.54E-206,716,4.20E-206,716
Astyanax_pachon,KAG9280107.1,PDE4A,Drosophila_melanogaster,NP_726852.2,DNC,2.32E-203,707,2.17E-203,707
Astyanax_pachon,KAG9280107.1,PDE4A,Drosophila_melanogaster,NP_726849.1,DNC,2.32E-203,707,2.18E-203,707
Astyanax_pachon,KAG9280107.1,PDE4A,Drosophila_melanogaster,NP_726853.2,DNC,2.32E-203,707,2.18E-203,707
Astyanax_pachon,KAG9280107.1,PDE4A,Drosophila_melanogaster,NP_726846.1,DNC,5.81E-204,709,6.15E-204,709
Astyanax_pachon,KAG9280107.1,PDE4A,Drosophila_melanogaster,NP_726847.2,DNC,5.81E-204,709,6.15E-204,709
Astyanax_pachon,KAG9280114.1,EXOSC7,Drosophila_melanogaster,NP_725517.2,RRP42,1.25E-71,268,8.55E-72,268
Astyanax_pachon,KAG9280115.1,KAG9280115.1,Drosophila_melanogaster,NP_001247313.1,CG6073,1.72E-65,248,1.12E-65,248
Astyanax_pachon,KAG9280115.1,KAG9280115.1,Drosophila_melanogaster,NP_651468.1,CG6073,1.72E-65,248,1.12E-65,248
Astyanax_pachon,KAG9280116.1,BOP1,Drosophila_melanogaster,NP_611270.1,CG5033,1.80E-211,734,1.19E-211,734
Astyanax_pachon,KAG9280131.1,WASL,Drosophila_melanogaster,NP_001263045.1,WASP,5.59E-41,167,3.86E-41,167
Astyanax_pachon,KAG9280131.1,WASL,Drosophila_melanogaster,NP_651637.1,WASP,5.59E-41,167,3.86E-41,167
Astyanax_pachon,KAG9280131.1,WASL,Drosophila_melanogaster,NP_733257.1,WASP,5.59E-41,167,3.86E-41,167
Astyanax_pachon,KAG9280134.1,NDUFA5,Drosophila_melanogaster,NP_648409.1,ND-13B,2.67E-32,136,1.95E-32,136
Astyanax_pachon,KAG9280135.1,INTS13,Drosophila_melanogaster,NP_524379.2,ASUN,1.37E-114,412,8.93E-115,412
Astyanax_pachon,KAG9280139.1,STK38L,Drosophila_melanogaster,NP_001262071.1,TRC,6.43E-185,645,4.35E-185,645
Astyanax_pachon,KAG9280139.1,STK38L,Drosophila_melanogaster,NP_524170.2,TRC,1.29E-184,644,8.62E-185,644
Astyanax_pachon,KAG9280144.1,CACNA1C,Drosophila_melanogaster,NP_001260484.1,CA-ALPHA1D,0.00E+00,1752,0.00E+00,1752
Astyanax_pachon,KAG9280144.1,CACNA1C,Drosophila_melanogaster,NP_525104.3,CA-ALPHA1D,0.00E+00,1752,0.00E+00,1752
Astyanax_pachon,KAG9280144.1,CACNA1C,Drosophila_melanogaster,NP_001260480.2,CA-ALPHA1D,0.00E+00,1743,0.00E+00,1743
Astyanax_pachon,KAG9280144.1,CACNA1C,Drosophila_melanogaster,NP_001260481.1,CA-ALPHA1D,0.00E+00,1743,0.00E+00,1743
Astyanax_pachon,KAG9280144.1,CACNA1C,Drosophila_melanogaster,NP_001260482.1,CA-ALPHA1D,0.00E+00,1743,0.00E+00,1743
Astyanax_pachon,KAG9280144.1,CACNA1C,Drosophila_melanogaster,NP_602305.2,CA-ALPHA1D,0.00E+00,1743,0.00E+00,1743
Astyanax_pachon,KAG9280144.1,CACNA1C,Drosophila_melanogaster,NP_723953.2,CA-ALPHA1D,0.00E+00,1743,0.00E+00,1743
Astyanax_pachon,KAG9280144.1,CACNA1C,Drosophila_melanogaster,NP_001260483.1,CA-ALPHA1D,0.00E+00,1740,0.00E+00,1740
Astyanax_pachon,KAG9280144.1,CACNA1C,Drosophila_melanogaster,NP_001260485.1,CA-ALPHA1D,0.00E+00,1727,0.00E+00,1727
Astyanax_pachon,KAG9280144.1,CACNA1C,Drosophila_melanogaster,NP_723952.2,CA-ALPHA1D,0.00E+00,1727,0.00E+00,1727
Astyanax_pachon,KAG9280145.1,KAG9280145.1,Drosophila_melanogaster,NP_610623.1,NCLB,3.46E-67,254,2.17E-67,254
Astyanax_pachon,KAG9280147.1,PSMC2,Drosophila_melanogaster,NP_477473.1,RPT1,6.62E-232,801,4.45E-232,801
Astyanax_pachon,KAG9280149.1,AKR1B1,Drosophila_melanogaster,NP_001261717.1,AKR1B,1.31E-105,381,8.79E-106,381
Astyanax_pachon,KAG9280149.1,AKR1B1,Drosophila_melanogaster,NP_648484.1,AKR1B,5.23E-105,379,3.52E-105,379
Astyanax_pachon,KAG9280149.1,AKR1B1,Drosophila_melanogaster,NP_729726.1,AKR1B,3.35E-103,373,2.49E-103,373
Astyanax_pachon,KAG9280149.1,AKR1B1,Drosophila_melanogaster,NP_001261716.1,AKR1B,6.69E-103,372,4.99E-103,372
Astyanax_pachon,KAG9280151.1,AKR1B1,Drosophila_melanogaster,NP_001261717.1,AKR1B,8.17E-107,385,5.50E-107,385
Astyanax_pachon,KAG9280151.1,AKR1B1,Drosophila_melanogaster,NP_648484.1,AKR1B,6.54E-106,382,4.40E-106,382
Astyanax_pachon,KAG9280151.1,AKR1B1,Drosophila_melanogaster,NP_729726.1,AKR1B,8.37E-104,375,6.23E-104,375
Astyanax_pachon,KAG9280151.1,AKR1B1,Drosophila_melanogaster,NP_001261716.1,AKR1B,6.69E-103,372,4.99E-103,372
Astyanax_pachon,KAG9280157.1,GYS2,Drosophila_melanogaster,NP_001262583.1,GLYS,1.65E-236,817,1.08E-236,817
Astyanax_pachon,KAG9280157.1,GYS2,Drosophila_melanogaster,NP_650422.1,GLYS,1.65E-236,817,1.08E-236,817
Astyanax_pachon,KAG9280157.1,GYS2,Drosophila_melanogaster,NP_731968.1,GLYS,1.65E-236,817,1.08E-236,817
Astyanax_pachon,KAG9280157.1,GYS2,Drosophila_melanogaster,NP_731967.2,GLYS,1.65E-236,817,1.11E-236,817
Astyanax_pachon,KAG9280159.1,LDHBA,Drosophila_melanogaster,NP_001261474.1,LDH,2.63E-111,400,1.76E-111,400
Astyanax_pachon,KAG9280159.1,LDHBA,Drosophila_melanogaster,NP_001261475.1,LDH,2.63E-111,400,1.76E-111,400
Astyanax_pachon,KAG9280159.1,LDHBA,Drosophila_melanogaster,NP_001261476.1,LDH,2.63E-111,400,1.76E-111,400
Astyanax_pachon,KAG9280159.1,LDHBA,Drosophila_melanogaster,NP_476581.1,LDH,2.63E-111,400,1.76E-111,400
Astyanax_pachon,KAG9280162.1,STRAP,Drosophila_melanogaster,NP_001097436.1,WMD,3.40E-106,383,2.28E-106,383
Astyanax_pachon,KAG9280162.1,STRAP,Drosophila_melanogaster,NP_611804.1,WMD,3.40E-106,383,2.28E-106,383
Astyanax_pachon,KAG9280163.1,ETNK1,Drosophila_melanogaster,NP_523364.2,EAS,1.41E-83,308,1.30E-83,308
Astyanax_pachon,KAG9280163.1,ETNK1,Drosophila_melanogaster,NP_727941.2,EAS,1.41E-83,308,1.30E-83,308
Astyanax_pachon,KAG9280163.1,ETNK1,Drosophila_melanogaster,NP_727942.1,EAS,1.41E-83,308,1.30E-83,308
Astyanax_pachon,KAG9280163.1,ETNK1,Drosophila_melanogaster,NP_727943.1,EAS,1.41E-83,308,1.30E-83,308
Astyanax_pachon,KAG9280163.1,ETNK1,Drosophila_melanogaster,NP_788914.2,EAS,1.41E-83,308,1.30E-83,308
Astyanax_pachon,KAG9280165.1,BCAT1,Drosophila_melanogaster,NP_572884.1,BCAT,4.99E-110,396,3.76E-110,396
Astyanax_pachon,KAG9280171.1,NUP37,Drosophila_melanogaster,NP_001262950.1,NUP37,2.91E-37,154,1.92E-37,154
Astyanax_pachon,KAG9280171.1,NUP37,Drosophila_melanogaster,NP_651360.1,NUP37,2.91E-37,154,1.92E-37,154
Astyanax_pachon,KAG9280172.1,TH,Drosophila_melanogaster,NP_476897.1,PLE,1.34E-125,448,9.58E-126,448
Astyanax_pachon,KAG9280172.1,TH,Drosophila_melanogaster,NP_001286955.1,PLE,1.34E-125,448,1.09E-125,448
Astyanax_pachon,KAG9280172.1,TH,Drosophila_melanogaster,NP_476898.1,PLE,1.34E-125,448,1.09E-125,448
Astyanax_pachon,KAG9280173.1,PAH,Drosophila_melanogaster,NP_001014573.1,HN,9.91E-156,548,6.65E-156,548
Astyanax_pachon,KAG9280173.1,PAH,Drosophila_melanogaster,NP_001261542.1,HN,9.91E-156,548,6.72E-156,548
Astyanax_pachon,KAG9280173.1,PAH,Drosophila_melanogaster,NP_523963.2,HN,9.91E-156,548,6.72E-156,548
Astyanax_pachon,KAG9280175.1,RECQL,Drosophila_melanogaster,NP_001014584.1,RECQ5,7.64E-59,227,2.97E-59,227
Astyanax_pachon,KAG9280175.1,RECQL,Drosophila_melanogaster,NP_524070.2,RECQ5,7.64E-59,227,2.99E-59,227
Astyanax_pachon,KAG9280182.1,ATP2B1,Drosophila_melanogaster,NP_001188517.1,PMCA,0.00E+00,1289,0.00E+00,1289
Astyanax_pachon,KAG9280182.1,ATP2B1,Drosophila_melanogaster,NP_001014688.3,PMCA,0.00E+00,1289,0.00E+00,1289
Astyanax_pachon,KAG9280182.1,ATP2B1,Drosophila_melanogaster,NP_001188515.1,PMCA,0.00E+00,1288,0.00E+00,1288
Astyanax_pachon,KAG9280182.1,ATP2B1,Drosophila_melanogaster,NP_001014689.3,PMCA,0.00E+00,1287,0.00E+00,1287
Astyanax_pachon,KAG9280182.1,ATP2B1,Drosophila_melanogaster,NP_001033803.3,PMCA,0.00E+00,1287,0.00E+00,1287
Astyanax_pachon,KAG9280182.1,ATP2B1,Drosophila_melanogaster,NP_001188518.1,PMCA,0.00E+00,1287,0.00E+00,1287
Astyanax_pachon,KAG9280182.1,ATP2B1,Drosophila_melanogaster,NP_001188514.1,PMCA,0.00E+00,1286,0.00E+00,1286
Astyanax_pachon,KAG9280182.1,ATP2B1,Drosophila_melanogaster,NP_726564.5,PMCA,0.00E+00,1286,0.00E+00,1286
Astyanax_pachon,KAG9280182.1,ATP2B1,Drosophila_melanogaster,NP_726565.5,PMCA,0.00E+00,1286,0.00E+00,1286
Astyanax_pachon,KAG9280182.1,ATP2B1,Drosophila_melanogaster,NP_001188516.1,PMCA,0.00E+00,1284,0.00E+00,1284
Astyanax_pachon,KAG9280182.1,ATP2B1,Drosophila_melanogaster,NP_001014687.3,PMCA,0.00E+00,1279,0.00E+00,1279
Astyanax_pachon,KAG9280185.1,COPG2,Drosophila_melanogaster,NP_524608.1,GAMMACOP,1.62E-294,1010,1.10E-294,1010
Astyanax_pachon,KAG9280185.1,COPG2,Drosophila_melanogaster,NP_001163784.1,GAMMACOP,3.24E-294,1009,2.19E-294,1009
Astyanax_pachon,KAG9280185.1,COPG2,Drosophila_melanogaster,NP_001263145.1,GAMMACOP,3.24E-294,1009,2.24E-294,1009
Astyanax_pachon,KAG9280185.1,COPG2,Drosophila_melanogaster,NP_733432.1,GAMMACOP,5.19E-293,1005,3.53E-293,1005
Astyanax_pachon,KAG9280189.1,EXOC4,Drosophila_melanogaster,NP_730996.2,SEC8,7.16E-148,523,4.92E-148,523
Astyanax_pachon,KAG9280191.1,PLXNA4,Drosophila_melanogaster,NP_524637.2,PLEXA,0.00E+00,1296,0.00E+00,1296
Astyanax_pachon,KAG9280191.1,PLXNA4,Drosophila_melanogaster,NP_001245428.1,PLEXA,0.00E+00,1285,0.00E+00,1285
Astyanax_pachon,KAG9280192.1,KLHDC10,Drosophila_melanogaster,NP_523782.1,SLIM,1.09E-75,282,1.07E-75,282
Astyanax_pachon,KAG9280192.1,KLHDC10,Drosophila_melanogaster,NP_725794.2,SLIM,1.09E-75,282,1.07E-75,282
Astyanax_pachon,KAG9280194.1,KAG9280194.1,Drosophila_melanogaster,NP_523443.1,SMO,3.27E-142,504,2.71E-142,504
