,Ast,a,a2,Mus,b,b2,evalue_ab,bitscore_ab,evalue_ba,bitscore_ba
31705,Astyanax_pachon,KAG9275585.1,RGS17,Mus_musculus,NP_001155294.1,RGS17,5.47e-58,224.0,1.17e-58,224.0
28528,Astyanax_pachon,KAG9273757.1,RGS18,Mus_musculus,NP_075019.1,RGS18,4.11e-44,178.0,8.41e-45,178.0
19746,Astyanax_pachon,KAG9269495.1,RGS19,Mus_musculus,NP_001278135.1,RGS19,5.3e-67,254.0,1.02e-67,254.0
14037,Astyanax_pachon,KAG9266815.1,RGS2,Mus_musculus,NP_033087.2,RGS2,3.56e-38,158.0,7.92e-39,158.0
28843,Astyanax_pachon,KAG9274010.1,RGS20,Mus_musculus,NP_001171266.1,RGS20,7.29e-65,247.0,2.25e-65,247.0
32959,Astyanax_pachon,KAG9276280.1,RGS22,Mus_musculus,XP_011243676.1,RGS22,7.29e-134,479.0,1.08e-134,479.0
4510,Astyanax_pachon,KAG9261910.1,RGS3,Mus_musculus,XP_006538120.1,RGS3,2.18e-211,736.0,4.33e-212,736.0
35136,Astyanax_pachon,KAG9277267.1,RGS4,Mus_musculus,NP_033088.2,RGS4,5.64e-46,184.0,1.15e-46,184.0
35135,Astyanax_pachon,KAG9277266.1,RGS5,Mus_musculus,NP_033089.2,RGS5,4.08e-70,264.0,8.37e-71,264.0
45778,Astyanax_pachon,KAG9282998.1,RGS6,Mus_musculus,NP_001297407.1,RGS6,7.089999999999999e-242,836.0,1.4699999999999998e-242,836.0
17432,Astyanax_pachon,KAG9268416.1,RGS7,Mus_musculus,NP_001185932.1,RGS7,1.2999999999999999e-244,845.0,2.7500000000000002e-245,845.0
22173,Astyanax_pachon,KAG9270603.1,RGS7BPA,Mus_musculus,NP_084155.2,RGS7BP,1.7599999999999998e-90,332.0,4.0299999999999997e-91,332.0
11343,Astyanax_pachon,KAG9265544.1,RGS7BPB,Mus_musculus,NP_084155.2,RGS7BP,1.88e-90,332.0,4.0299999999999997e-91,332.0
35119,Astyanax_pachon,KAG9277264.1,RGS8,Mus_musculus,NP_001334044.1,RGS8,3.43e-57,221.0,7.24e-58,221.0
16041,Astyanax_pachon,KAG9267789.1,RGS9,Mus_musculus,NP_035398.2,RGS9,2.49e-208,725.0,5.24e-209,725.0
26958,Astyanax_pachon,KAG9272962.1,RGS9BP,Mus_musculus,NP_665839.1,RGS9BP,4.77e-57,221.0,9.64e-58,221.0
46144,Astyanax_pachon,KAG9283151.1,RHAG,Mus_musculus,NP_035399.1,RHAG,2.72e-145,515.0,5.6e-146,515.0
9824,Astyanax_pachon,KAG9264815.1,RHBDD1,Mus_musculus,NP_001116157.1,RHBDD1,4.9e-96,351.0,9.41e-97,351.0
7875,Astyanax_pachon,KAG9263723.1,RHBDD2,Mus_musculus,NP_666114.1,RHBDD2,6.3399999999999995e-25,115.0,1.19e-25,115.0
4790,Astyanax_pachon,KAG9262043.1,RHBDD3,Mus_musculus,NP_001277421.1,RHBDD3,9.22e-27,121.0,1.9800000000000003e-27,121.0
15809,Astyanax_pachon,KAG9267662.1,RHBDF1,Mus_musculus,XP_011241960.1,RHBDF1,0.0,1360.0,0.0,1360.0
35482,Astyanax_pachon,KAG9277450.1,RHBDF2,Mus_musculus,NP_001161152.1,RHBDF2,0.0,1049.0,0.0,1049.0
32762,Astyanax_pachon,KAG9276194.1,RHBDL1,Mus_musculus,NP_659065.1,RHBDL1,7.49e-172,603.0,1.54e-172,603.0
36885,Astyanax_pachon,KAG9278341.1,RHBDL2,Mus_musculus,NP_898986.2,RHBDL2,3.98e-102,371.0,8.61e-103,371.0
35392,Astyanax_pachon,KAG9277401.1,RHBDL3,Mus_musculus,NP_631974.1,RHBDL3,2.02e-172,605.0,4.1700000000000004e-173,605.0
33663,Astyanax_pachon,KAG9276607.1,RHBG,Mus_musculus,NP_067350.2,RHBG,7.94e-162,570.0,1.61e-162,570.0
42491,Astyanax_pachon,KAG9281095.1,RHCG,Mus_musculus,NP_062773.2,RHCG,1.22e-169,596.0,2.6299999999999996e-170,596.0
13488,Astyanax_pachon,KAG9266568.1,RHCG1,Mus_musculus,NP_062773.2,RHCG,9.960000000000001e-169,593.0,2.11e-169,593.0
13489,Astyanax_pachon,KAG9266569.1,RHCG2,Mus_musculus,NP_062773.2,RHCG,7.999999999999999e-168,590.0,1.68e-168,590.0
32913,Astyanax_pachon,KAG9276261.1,RHEB,Mus_musculus,NP_444305.2,RHEB,2.8e-90,331.0,5.77e-91,331.0
21422,Astyanax_pachon,KAG9270219.1,RHO,Mus_musculus,NP_663358.1,RHO,4.36e-145,514.0,8.89e-146,514.0
2283,Astyanax_pachon,KAG9260699.1,RHOA,Mus_musculus,NP_001300890.1,RHOA,4.1699999999999997e-104,377.0,8.59e-105,377.0
21266,Astyanax_pachon,KAG9270177.1,RHOAA,Mus_musculus,NP_001300890.1,RHOA,1.37e-99,362.0,2.82e-100,362.0
22757,Astyanax_pachon,KAG9270900.1,RHOAB,Mus_musculus,NP_001300890.1,RHOA,4.1699999999999997e-104,377.0,8.59e-105,377.0
22603,Astyanax_pachon,KAG9270836.1,RHOAD,Mus_musculus,NP_001300890.1,RHOA,4.1699999999999997e-104,377.0,8.59e-105,377.0
18406,Astyanax_pachon,KAG9268810.1,RHOB,Mus_musculus,NP_031509.1,RHOB,1.39e-99,362.0,2.86e-100,362.0
15700,Astyanax_pachon,KAG9267607.1,RHOBTB1,Mus_musculus,NP_001074816.1,RHOBTB1,0.0,1043.0,0.0,1043.0
21835,Astyanax_pachon,KAG9270434.1,RHOBTB2,Mus_musculus,XP_036014493.1,RHOBTB2,0.0,1115.0,0.0,1115.0
12975,Astyanax_pachon,KAG9266306.1,RHOBTB3,Mus_musculus,NP_082769.1,RHOBTB3,2.0899999999999998e-139,496.0,4.0899999999999997e-140,496.0
7102,Astyanax_pachon,KAG9263413.1,RHOF,Mus_musculus,NP_780301.1,RHOF,5.6599999999999996e-74,277.0,1.19e-74,277.0
11606,Astyanax_pachon,KAG9265692.1,RHOG,Mus_musculus,NP_062512.1,RHOG,5.94e-87,320.0,1.23e-87,320.0
830,Astyanax_pachon,KAG9259933.1,RHOH,Mus_musculus,NP_001074574.1,RHOH,1.59e-81,302.0,3.21e-82,302.0
45457,Astyanax_pachon,KAG9282825.1,RHOJ,Mus_musculus,NP_075764.1,RHOJ,4e-100,364.0,7.81e-101,364.0
16669,Astyanax_pachon,KAG9268008.1,RHOQ,Mus_musculus,NP_663466.2,RHOQ,4.32e-107,387.0,8.91e-108,387.0
35398,Astyanax_pachon,KAG9277404.1,RHOT1A,Mus_musculus,NP_001156827.1,RHOT1,0.0,1088.0,0.0,1088.0
32763,Astyanax_pachon,KAG9276195.1,RHOT2,Mus_musculus,NP_666111.1,RHOT2,2.02e-229,795.0,4.08e-230,795.0
31386,Astyanax_pachon,KAG9275462.1,RHOU,Mus_musculus,NP_598716.1,RHOU,2.27e-97,355.0,4.87e-98,355.0
45763,Astyanax_pachon,KAG9282993.1,RHOV,Mus_musculus,NP_663505.1,RHOV,1.34e-67,256.0,2.79e-68,256.0
44811,Astyanax_pachon,KAG9282521.1,RHPN1,Mus_musculus,NP_001398180.1,RHPN1,1.0900000000000001e-167,590.0,2.24e-168,590.0
2882,Astyanax_pachon,KAG9260957.1,RHPN2,Mus_musculus,NP_082173.3,RHPN2,1.7899999999999998e-225,782.0,3.700000000000001e-226,782.0
25013,Astyanax_pachon,KAG9271963.1,RIBC2,Mus_musculus,NP_080633.2,RIBC2,4.28e-36,152.0,9.050000000000001e-37,152.0
12535,Astyanax_pachon,KAG9266132.1,RIC1,Mus_musculus,NP_001074788.1,RIC1,0.0,2054.0,0.0,2054.0
25169,Astyanax_pachon,KAG9272080.1,RIC3,Mus_musculus,NP_001298090.1,RIC3,3.29e-26,119.0,7.55e-27,119.0
25167,Astyanax_pachon,KAG9272075.1,RIC8A,Mus_musculus,NP_444424.1,RIC8A,1.46e-166,586.0,2.87e-167,586.0
27210,Astyanax_pachon,KAG9273100.1,RIC8B,Mus_musculus,NP_898995.1,RIC8B,8.3e-146,517.0,1.7899999999999999e-146,517.0
11358,Astyanax_pachon,KAG9265553.1,RICTOR,Mus_musculus,NP_084444.3,RICTOR,0.0,2392.0,0.0,2392.0
39284,Astyanax_pachon,KAG9279708.1,RIDA,Mus_musculus,NP_032313.2,RIDA,4.61e-47,187.0,9.43e-48,187.0
23806,Astyanax_pachon,KAG9271430.1,RIF1,Mus_musculus,NP_001342344.1,RIF1,0.0,1212.0,0.0,1212.0
32237,Astyanax_pachon,KAG9275861.1,RIIAD1,Mus_musculus,NP_001404721.1,RIIAD1,4.5600000000000005e-21,100.0,9.95e-22,100.0
6274,Astyanax_pachon,KAG9262995.1,RILPL1,Mus_musculus,NP_067405.1,RILPL1,1.05e-135,483.0,2.23e-136,483.0
3660,Astyanax_pachon,KAG9261388.1,RILPL2,Mus_musculus,NP_084535.1,RILPL2,8.73e-39,160.0,1.85e-39,160.0
11264,Astyanax_pachon,KAG9265493.1,RIMBP2,Mus_musculus,NP_001365829.1,RIMBP2,0.0,1040.0,0.0,1040.0
22610,Astyanax_pachon,KAG9270840.1,RIMKLB,Mus_musculus,NP_081940.1,RIMKLB,7.300000000000001e-156,550.0,1.44e-156,550.0
5721,Astyanax_pachon,KAG9262573.1,RIMS1,Mus_musculus,XP_036010034.1,RIMS1,0.0,1489.0,0.0,1489.0
47217,Astyanax_pachon,KAG9283661.1,RIMS2,Mus_musculus,XP_030104145.1,RIMS2,0.0,1958.0,0.0,1958.0
39060,Astyanax_pachon,KAG9279590.1,RIMS3,Mus_musculus,NP_891559.1,RIMS3,1.53e-119,429.0,3.04e-120,429.0
36565,Astyanax_pachon,KAG9277941.1,RIMS4,Mus_musculus,NP_001363871.1,RIMS4,9.840000000000001e-125,446.0,2.02e-125,446.0
31274,Astyanax_pachon,KAG9275406.1,RIN2,Mus_musculus,NP_001393437.1,RIN2,7.0300000000000004e-245,847.0,1.32e-245,847.0
17570,Astyanax_pachon,KAG9268463.1,RIN3,Mus_musculus,NP_808288.2,RIN3,1.2e-187,657.0,2.25e-188,657.0
40597,Astyanax_pachon,KAG9280328.1,RINT1,Mus_musculus,NP_796297.2,RINT1,1.3300000000000002e-251,869.0,2.76e-252,869.0
37069,Astyanax_pachon,KAG9278461.1,RIOK1,Mus_musculus,NP_077204.2,RIOK1,9.06e-174,610.0,1.83e-174,610.0
4064,Astyanax_pachon,KAG9261674.1,RIOK2,Mus_musculus,NP_080210.1,RIOK2,3.5200000000000004e-192,671.0,7.65e-193,671.0
32153,Astyanax_pachon,KAG9275819.1,RIOK3,Mus_musculus,NP_077144.2,RIOK3,2.44e-206,718.0,5.159999999999999e-207,718.0
46066,Astyanax_pachon,KAG9283122.1,RIOX1,Mus_musculus,NP_076122.2,RIOX1,4.17e-155,548.0,8.97e-156,548.0
7633,Astyanax_pachon,KAG9263642.1,RIOX2,Mus_musculus,NP_080186.3,RIOX2,4.6e-147,521.0,9.28e-148,521.0
29795,Astyanax_pachon,KAG9274642.1,RIPK1,Mus_musculus,NP_001346926.1,RIPK1,4.47e-108,392.0,8.91e-109,392.0
28515,Astyanax_pachon,KAG9273741.1,RIPK2,Mus_musculus,NP_620402.1,RIPK2,1.3599999999999998e-150,533.0,2.63e-151,533.0
7865,Astyanax_pachon,KAG9263715.1,RIPK4,Mus_musculus,NP_076152.2,RIPK4,4.2800000000000005e-169,595.0,8.31e-170,595.0
27547,Astyanax_pachon,KAG9273246.1,RIPOR1,Mus_musculus,XP_011246834.2,RIPOR1,1.5700000000000002e-247,856.0,3.71e-248,856.0
39359,Astyanax_pachon,KAG9279732.1,RIPOR2,Mus_musculus,NP_083955.1,RIPOR2,1.02e-295,1016.0,2.1000000000000002e-296,1016.0
36547,Astyanax_pachon,KAG9277934.1,RIPOR3,Mus_musculus,NP_001074177.1,RIPOR3,5.74e-154,545.0,1.12e-154,545.0
12063,Astyanax_pachon,KAG9265887.1,RIPPLY1,Mus_musculus,NP_001032996.1,RIPPLY2,1.9900000000000003e-21,102.0,3.46e-22,102.0
39025,Astyanax_pachon,KAG9279562.1,RIT1,Mus_musculus,NP_001390950.1,RIT1,1.68e-84,312.0,3.6000000000000004e-85,312.0
25773,Astyanax_pachon,KAG9272438.1,RLBP1,Mus_musculus,NP_001166954.1,RLBP1,8.980000000000001e-124,443.0,1.9100000000000003e-124,443.0
17341,Astyanax_pachon,KAG9268347.1,RLF,Mus_musculus,NP_001333589.1,RLF,1.9799999999999998e-258,893.0,3.98e-259,893.0
8955,Astyanax_pachon,KAG9264328.1,RLN3,Mus_musculus,NP_775276.1,RLN3,7.61e-18,90.1,1.46e-18,90.1
33919,Astyanax_pachon,KAG9276718.1,RMDN1,Mus_musculus,NP_079752.3,RMDN1,4.53e-96,351.0,9.11e-97,351.0
31524,Astyanax_pachon,KAG9275527.1,RMDN2,Mus_musculus,NP_001355243.1,RMDN2,1.68e-75,283.0,3.62e-76,283.0
44402,Astyanax_pachon,KAG9282297.1,RMDN3,Mus_musculus,NP_001028308.1,RMDN3,2.5799999999999998e-76,286.0,5.18e-77,286.0
21742,Astyanax_pachon,KAG9270377.1,RMI1,Mus_musculus,NP_001161720.1,RMI1,2.88e-88,326.0,6.18e-89,326.0
39912,Astyanax_pachon,KAG9279981.1,RMI2,Mus_musculus,NP_001156404.1,RMI2,4.56e-28,124.0,9.600000000000001e-29,124.0
45656,Astyanax_pachon,KAG9282927.1,RNASEH1,Mus_musculus,NP_001273794.1,RNASEH1,7.830000000000001e-77,287.0,1.43e-77,287.0
5763,Astyanax_pachon,KAG9262583.1,RNASEH2A,Mus_musculus,NP_081463.1,RNASEH2A,6.79e-101,367.0,1.37e-101,367.0
23336,Astyanax_pachon,KAG9271171.1,RNASEH2B,Mus_musculus,NP_080277.1,RNASEH2B,2.14e-71,269.0,4.4500000000000004e-72,269.0
26404,Astyanax_pachon,KAG9272741.1,RNASEH2C,Mus_musculus,NP_080892.1,RNASEH2C,4.42e-22,104.0,1.1200000000000001e-22,104.0
7504,Astyanax_pachon,KAG9263592.1,RNASEKB,Mus_musculus,NP_776103.1,RNASEK,7.700000000000001e-32,136.0,1.5400000000000002e-32,136.0
44141,Astyanax_pachon,KAG9282114.1,RNASEL3,Mus_musculus,NP_031474.2,ANG5,1.15e-18,92.8,2.31e-19,92.8
30134,Astyanax_pachon,KAG9274846.1,RNASET2,Mus_musculus,NP_001077407.1,RNASET2A,5.0699999999999997e-54,211.0,1.0799999999999999e-54,211.0
20429,Astyanax_pachon,KAG9269778.1,RND1,Mus_musculus,NP_766200.1,RND1,9.55e-110,396.0,1.9700000000000002e-110,396.0
15067,Astyanax_pachon,KAG9267247.1,RND2,Mus_musculus,NP_033838.1,RND2,2.65e-95,348.0,5.43e-96,348.0
3053,Astyanax_pachon,KAG9261048.1,RND3,Mus_musculus,NP_083086.1,RND3,2.91e-120,431.0,6.03e-121,431.0
22021,Astyanax_pachon,KAG9270522.1,RNF10,Mus_musculus,NP_001289378.1,RNF10,4.24e-219,761.0,9.07e-220,761.0
25285,Astyanax_pachon,KAG9272140.1,RNF103,Mus_musculus,NP_033569.2,RNF103,4.5900000000000004e-276,950.0,9.839999999999999e-277,950.0
22681,Astyanax_pachon,KAG9270860.1,RNF11,Mus_musculus,NP_038904.1,RNF11,3.14e-82,304.0,6.48e-83,304.0
3465,Astyanax_pachon,KAG9261286.1,RNF111,Mus_musculus,NP_001408494.1,RNF111,1.5199999999999999e-207,723.0,3.0800000000000004e-208,723.0
8637,Astyanax_pachon,KAG9264170.1,RNF113A,Mus_musculus,NP_705723.1,RNF113A1,5.870000000000001e-125,447.0,1.2900000000000002e-125,447.0
32053,Astyanax_pachon,KAG9275777.1,RNF115,Mus_musculus,NP_080682.3,RNF115,7.02e-98,357.0,1.42e-98,357.0
24876,Astyanax_pachon,KAG9271889.1,RNF12-B,Mus_musculus,NP_001345134.1,RLIM,5.47e-143,508.0,9.810000000000001e-144,508.0
12228,Astyanax_pachon,KAG9265938.1,RNF121,Mus_musculus,NP_083487.2,RNF121,1.7400000000000002e-166,585.0,3.54e-167,585.0
21918,Astyanax_pachon,KAG9270475.1,RNF122,Mus_musculus,NP_001355304.1,RNF122,3.31e-76,284.0,6.83e-77,284.0
1225,Astyanax_pachon,KAG9260187.1,RNF123,Mus_musculus,NP_001408508.1,RNF123,0.0,2003.0,0.0,2003.0
37363,Astyanax_pachon,KAG9278618.1,RNF126,Mus_musculus,NP_653111.1,RNF126,1.4599999999999999e-115,416.0,2.54e-116,416.0
44327,Astyanax_pachon,KAG9282254.1,RNF128,Mus_musculus,NP_075759.3,RNF128,4.9000000000000004e-86,318.0,1.1e-86,318.0
14193,Astyanax_pachon,KAG9266888.1,RNF13,Mus_musculus,NP_001106884.1,RNF13,5.5e-127,454.0,1.12e-127,454.0
25604,Astyanax_pachon,KAG9272351.1,RNF130,Mus_musculus,NP_001277679.1,RNF130,2.66e-142,505.0,5.48e-143,505.0
35400,Astyanax_pachon,KAG9277405.1,RNF135,Mus_musculus,NP_082295.1,RNF135,1.46e-28,127.0,3.36e-29,127.0
29799,Astyanax_pachon,KAG9274644.1,RNF138,Mus_musculus,NP_997506.1,RNF138,1.5299999999999998e-42,173.0,2.8000000000000002e-43,173.0
42838,Astyanax_pachon,KAG9281299.1,RNF139,Mus_musculus,NP_780435.1,RNF139,1.1000000000000001e-257,889.0,2.22e-258,889.0
12260,Astyanax_pachon,KAG9265958.1,RNF14,Mus_musculus,NP_001158093.1,RNF14,8.639999999999999e-150,530.0,1.89e-150,530.0
27292,Astyanax_pachon,KAG9273129.1,RNF141,Mus_musculus,NP_001405731.1,RNF141,1.29e-98,359.0,2.68e-99,359.0
17596,Astyanax_pachon,KAG9268485.1,RNF144AA,Mus_musculus,NP_001075446.1,RNF144A,2.06e-158,558.0,4.2399999999999996e-159,558.0
11260,Astyanax_pachon,KAG9265492.1,RNF145,Mus_musculus,NP_001350095.1,RNF145,1.7100000000000002e-293,1008.0,3.31e-294,1008.0
19461,Astyanax_pachon,KAG9269353.1,RNF146,Mus_musculus,NP_001103666.1,RNF146,6.23e-84,311.0,1.18e-84,311.0
31852,Astyanax_pachon,KAG9275681.1,RNF150,Mus_musculus,NP_796352.2,RNF150,2.1e-175,615.0,4.4099999999999994e-176,615.0
8878,Astyanax_pachon,KAG9264298.1,RNF151,Mus_musculus,NP_080481.1,RNF151,6.5e-46,184.0,1.34e-46,184.0
37018,Astyanax_pachon,KAG9278420.1,RNF152,Mus_musculus,NP_001153840.1,RNF152,1.1800000000000001e-58,226.0,2.5800000000000003e-59,226.0
16853,Astyanax_pachon,KAG9268078.1,RNF157,Mus_musculus,NP_001392068.1,RNF157,1.58e-243,842.0,3.05e-244,842.0
22265,Astyanax_pachon,KAG9270637.1,RNF165,Mus_musculus,NP_001157976.1,ARK2C,3.66e-138,491.0,7.44e-139,491.0
3396,Astyanax_pachon,KAG9261249.1,RNF166,Mus_musculus,NP_001028314.1,RNF166,1.88e-118,425.0,3.7499999999999997e-119,425.0
43108,Astyanax_pachon,KAG9281574.1,RNF167,Mus_musculus,NP_081721.1,RNF167,5.18e-86,318.0,8.91e-87,318.0
10292,Astyanax_pachon,KAG9265056.1,RNF169,Mus_musculus,NP_780597.2,RNF169,1.27e-59,231.0,2.76e-60,231.0
23406,Astyanax_pachon,KAG9271211.1,RNF17,Mus_musculus,NP_001028215.1,RNF17,6.45e-196,685.0,1.4e-196,685.0
43271,Astyanax_pachon,KAG9281649.1,RNF170,Mus_musculus,NP_001344222.2,RNF170,6.17e-95,347.0,1.23e-95,347.0
11344,Astyanax_pachon,KAG9265545.1,RNF180,Mus_musculus,NP_001347819.1,RNF180,1.02e-81,304.0,2.4899999999999998e-82,304.0
3800,Astyanax_pachon,KAG9261471.1,RNF181,Mus_musculus,NP_079883.3,RNF181,4.029999999999999e-52,204.0,8.8e-53,204.0
28802,Astyanax_pachon,KAG9273982.1,RNF182,Mus_musculus,NP_899027.1,RNF182,3.66e-65,248.0,7.48e-66,248.0
43263,Astyanax_pachon,KAG9281643.1,RNF185,Mus_musculus,NP_001277401.1,RNF185,2.33e-89,328.0,4.81e-90,328.0
38961,Astyanax_pachon,KAG9279523.1,RNF19A,Mus_musculus,NP_038951.1,RNF19A,0.0,1108.0,0.0,1108.0
39426,Astyanax_pachon,KAG9279765.1,RNF19B,Mus_musculus,NP_001355692.1,RNF19B,3.78e-222,771.0,8.08e-223,771.0
9770,Astyanax_pachon,KAG9264773.1,RNF2,Mus_musculus,NP_001347773.2,RNF2,1.79e-166,585.0,3.64e-167,585.0
42985,Astyanax_pachon,KAG9281448.1,RNF2-A,Mus_musculus,NP_033092.3,RING1,6.39e-106,384.0,1.41e-106,384.0
25372,Astyanax_pachon,KAG9272191.1,RNF20,Mus_musculus,NP_001156735.1,RNF20,5.79e-272,937.0,1.1500000000000001e-272,937.0
20023,Astyanax_pachon,KAG9269642.1,RNF207B,Mus_musculus,NP_001028661.2,RNF207,3.1599999999999997e-203,708.0,6.46e-204,708.0
6919,Astyanax_pachon,KAG9263320.1,RNF208,Mus_musculus,NP_789804.2,RNF208,8.27e-56,217.0,1.72e-56,217.0
25338,Astyanax_pachon,KAG9272167.1,RNF212,Mus_musculus,NP_001349816.1,RNF212,1.16e-25,117.0,2.53e-26,117.0
28600,Astyanax_pachon,KAG9273814.1,RNF212B,Mus_musculus,NP_001357828.1,RNF212B,9.46e-32,137.0,2.3400000000000003e-32,137.0
15964,Astyanax_pachon,KAG9267741.1,RNF213A,Mus_musculus,NP_001035094.2,RNF213,0.0,3908.0,0.0,3908.0
4760,Astyanax_pachon,KAG9262022.1,RNF215,Mus_musculus,NP_082135.2,RNF215,1.47e-59,230.0,3.01e-60,230.0
39838,Astyanax_pachon,KAG9279943.1,RNF216,Mus_musculus,NP_001346780.1,RNF216,5.45e-198,691.0,8.83e-199,691.0
45976,Astyanax_pachon,KAG9283073.1,RNF217,Mus_musculus,NP_001139821.1,RNF217,2.04e-124,446.0,3.88e-125,446.0
28650,Astyanax_pachon,KAG9273870.1,RNF220,Mus_musculus,XP_006503348.1,RNF220,2.91e-252,871.0,5.15e-253,871.0
8999,Astyanax_pachon,KAG9264349.1,RNF222,Mus_musculus,NP_796034.2,RNF222,2.75e-20,98.6,6.02e-21,98.6
20135,Astyanax_pachon,KAG9269671.1,RNF223,Mus_musculus,NP_001207428.1,RNF223,2.42e-39,162.0,5.98e-40,162.0
43628,Astyanax_pachon,KAG9281832.1,RNF224,Mus_musculus,NP_001028582.1,RNF224,3.84e-33,141.0,7.67e-34,141.0
598,Astyanax_pachon,KAG9259866.1,RNF24,Mus_musculus,NP_848722.1,RNF24,1.74e-67,255.0,3.4999999999999997e-68,255.0
11129,Astyanax_pachon,KAG9265452.1,RNF26,Mus_musculus,NP_717095.2,RNF26,5.48e-58,225.0,1.0800000000000001e-58,225.0
37021,Astyanax_pachon,KAG9278422.1,RNF31,Mus_musculus,NP_919327.2,RNF31,7.65e-214,744.0,1.58e-214,744.0
28295,Astyanax_pachon,KAG9273629.1,RNF32,Mus_musculus,NP_001276686.1,RNF32,5.11e-71,268.0,1.06e-71,268.0
22149,Astyanax_pachon,KAG9270588.1,RNF34,Mus_musculus,NP_085041.1,RNF34,2.83e-112,405.0,6.24e-113,405.0
25344,Astyanax_pachon,KAG9272170.1,RNF4,Mus_musculus,NP_001291198.1,RNF4,5.47e-36,151.0,9.32e-37,151.0
16164,Astyanax_pachon,KAG9267847.1,RNF40,Mus_musculus,NP_758485.2,RNF40,3.42e-279,961.0,7.04e-280,961.0
20521,Astyanax_pachon,KAG9269817.1,RNF41,Mus_musculus,NP_001157709.1,RNF41,7.96e-173,606.0,1.64e-173,606.0
43413,Astyanax_pachon,KAG9281713.1,RNF43,Mus_musculus,NP_766036.2,RNF43,5.96e-99,362.0,1.14e-99,362.0
8029,Astyanax_pachon,KAG9263813.1,RNF44,Mus_musculus,NP_001034082.1,RNF38,2.1799999999999998e-141,502.0,4.52e-142,502.0
42973,Astyanax_pachon,KAG9281381.1,RNF5,Mus_musculus,NP_062276.1,RNF5,4.41e-67,254.0,8.519999999999999e-68,254.0
46589,Astyanax_pachon,KAG9283335.1,RNF6,Mus_musculus,NP_001243014.1,RNF6,1.2e-102,374.0,2.38e-103,374.0
27760,Astyanax_pachon,KAG9273335.1,RNF7,Mus_musculus,NP_035409.1,RNF7,1.17e-57,222.0,2.3000000000000002e-58,222.0
46124,Astyanax_pachon,KAG9283141.1,RNF8,Mus_musculus,NP_067394.1,RNF8,3.4999999999999998e-74,279.0,6.89e-75,279.0
6748,Astyanax_pachon,KAG9263238.1,RNFT1,Mus_musculus,NP_084064.1,RNFT1,7.149999999999999e-106,384.0,1.3699999999999998e-106,384.0
4727,Astyanax_pachon,KAG9262004.1,RNFT2,Mus_musculus,NP_001103372.1,RNFT2,2.75e-151,535.0,5.4199999999999994e-152,535.0
44679,Astyanax_pachon,KAG9282443.1,RNGTT,Mus_musculus,NP_036014.1,RNGTT,2.25e-267,921.0,4.62e-268,921.0
19511,Astyanax_pachon,KAG9269400.1,RNH1,Mus_musculus,NP_001165571.1,RNH1,3.34e-33,142.0,1.12e-33,142.0
38999,Astyanax_pachon,KAG9279534.1,RNMT,Mus_musculus,NP_001347931.1,RNMT,1.9e-141,502.0,4.87e-142,502.0
11775,Astyanax_pachon,KAG9265780.1,RNMTL1B,Mus_musculus,NP_899086.2,MRM3,1.09e-88,327.0,2.0999999999999997e-89,327.0
34110,Astyanax_pachon,KAG9276795.1,RNPC3,Mus_musculus,NP_001033785.1,RNPC3,3.7200000000000004e-124,445.0,7.750000000000001e-125,445.0
1781,Astyanax_pachon,KAG9260472.1,RNPEP,Mus_musculus,NP_663392.2,RNPEP,2.2100000000000002e-245,848.0,4.75e-246,848.0
26613,Astyanax_pachon,KAG9272843.1,RNPEPL1,Mus_musculus,NP_852070.3,RNPEPL1,4.750000000000001e-248,857.0,1.03e-248,857.0
15963,Astyanax_pachon,KAG9267737.1,RNPS1,Mus_musculus,NP_001073597.1,RNPS1,2.5e-41,169.0,5.1699999999999994e-42,169.0
28286,Astyanax_pachon,KAG9273623.1,RO60,Mus_musculus,NP_038863.1,RO60,1.14e-165,583.0,2.33e-166,583.0
29876,Astyanax_pachon,KAG9274727.1,ROCK1,Mus_musculus,XP_006525788.1,ROCK1,0.0,1660.0,0.0,1660.0
30278,Astyanax_pachon,KAG9274933.1,ROCK2,Mus_musculus,XP_036013165.1,ROCK2,0.0,1731.0,0.0,1731.0
36611,Astyanax_pachon,KAG9277951.1,ROMO1,Mus_musculus,NP_001157688.1,ROMO1,1.88e-33,141.0,3.8799999999999994e-34,141.0
46735,Astyanax_pachon,KAG9283400.1,ROPN1L,Mus_musculus,NP_665851.2,ROPN1L,5.2e-70,264.0,1.0100000000000001e-70,264.0
35245,Astyanax_pachon,KAG9277319.1,ROR1,Mus_musculus,NP_038873.2,ROR1,0.0,1389.0,0.0,1389.0
7302,Astyanax_pachon,KAG9263494.1,ROR2,Mus_musculus,NP_038874.3,ROR2,0.0,1343.0,0.0,1343.0
42231,Astyanax_pachon,KAG9280992.1,RORAA,Mus_musculus,NP_001276845.1,RORA,2.7e-253,874.0,5.0799999999999995e-254,874.0
3839,Astyanax_pachon,KAG9261497.1,RORB,Mus_musculus,NP_001036819.1,RORB,1.6299999999999999e-220,765.0,3.24e-221,765.0
18711,Astyanax_pachon,KAG9268932.1,ROS1,Mus_musculus,XP_017169344.1,ROS1,2.67e-211,736.0,8.4e-212,736.0
35083,Astyanax_pachon,KAG9277239.1,RP2,Mus_musculus,NP_001277572.1,RP2,6.820000000000001e-125,447.0,1.3100000000000002e-125,447.0
