,# Pachon.faa,a,Ast.faa,b ,evalue_ab,bitscore_ab,evalue_ba,bitscore_ba
34070,KAG9281557.1,PAK3,XP_049321360.1,LOC103043289,5.53e-292,1002.0,1.7699999999999998e-292,1002.0
34260,KAG9281662.1,UGT2A1,XP_049321361.1,LOC103045960,0.0,1086.0,0.0,1086.0
11902,KAG9267170.1,KAG9267170.1,XP_049321363.1,CALCA,1.18e-62,238.0,3.91e-63,238.0
34071,KAG9281557.1,PAK3,XP_049321364.1,LOC103043289,4.42e-291,999.0,1.4100000000000001e-291,999.0
11377,KAG9266866.1,ZBTB7A,XP_049321366.1,ZBTB7A,1.5e-219,761.0,6.8e-220,761.0
11378,KAG9266866.1,ZBTB7A,XP_049321367.1,ZBTB7A,1.5e-219,761.0,6.8e-220,761.0
34088,KAG9281572.1,TRIM16,XP_049321368.1,LOC111191419,1.92e-190,664.0,1e-190,664.0
11375,KAG9266865.1,MAP2K2,XP_049321369.1,MAP2K2A,1.2599999999999998e-228,791.0,4.1899999999999996e-229,791.0
11376,KAG9266865.1,MAP2K2,XP_049321370.1,MAP2K2A,1.2599999999999998e-228,791.0,4.1899999999999996e-229,791.0
11872,KAG9267154.1,USP10,XP_049321373.1,USP10,0.0,1546.0,0.0,1546.0
11874,KAG9267154.1,USP10,XP_049321374.1,USP10,0.0,1491.0,0.0,1491.0
11875,KAG9267154.1,USP10,XP_049321376.1,USP10,0.0,1483.0,0.0,1483.0
11894,KAG9267167.1,NUCB2,XP_049321379.1,NUCB2A,2.42e-190,664.0,8.61e-191,664.0
11592,KAG9267002.1,STRN,XP_049321380.1,STRN,0.0,1454.0,0.0,1454.0
11488,KAG9266934.1,MYO9B,XP_049321382.1,LOC103035794,0.0,4022.0,0.0,4022.0
11486,KAG9266934.1,MYO9B,XP_049321383.1,LOC103035794,0.0,4033.0,0.0,4033.0
11490,KAG9266934.1,MYO9B,XP_049321384.1,LOC103035794,0.0,3927.0,0.0,3927.0
11491,KAG9266934.1,MYO9B,XP_049321385.1,LOC103035794,0.0,3856.0,0.0,3856.0
11745,KAG9267090.1,MYO9AA,XP_049321394.1,MYO9AA,0.0,4740.0,0.0,4740.0
11746,KAG9267090.1,MYO9AA,XP_049321395.1,MYO9AA,0.0,4727.0,0.0,4727.0
11747,KAG9267090.1,MYO9AA,XP_049321397.1,MYO9AA,0.0,4694.0,0.0,4694.0
11748,KAG9267090.1,MYO9AA,XP_049321398.1,MYO9AA,0.0,4680.0,0.0,4680.0
11750,KAG9267090.1,MYO9AA,XP_049321399.1,MYO9AA,0.0,4674.0,0.0,4674.0
11752,KAG9267090.1,MYO9AA,XP_049321400.1,MYO9AA,0.0,4592.0,0.0,4592.0
11753,KAG9267090.1,MYO9AA,XP_049321401.1,MYO9AA,0.0,4583.0,0.0,4583.0
11668,KAG9267044.1,ACYP2,XP_049321405.1,ACYP2,3.7099999999999996e-61,233.0,1.4999999999999999e-61,233.0
11613,KAG9267021.1,TMC6,XP_049321406.1,TMC6B,0.0,1590.0,0.0,1590.0
11614,KAG9267021.1,TMC6,XP_049321407.1,TMC6B,0.0,1590.0,0.0,1590.0
10660,KAG9266402.1,CSRP3,XP_049321410.1,CSRP3,5.5199999999999995e-89,326.0,1.9199999999999998e-89,326.0
10661,KAG9266403.1,ZDHHC13,XP_049321411.1,ZDHHC13,0.0,1233.0,0.0,1233.0
11470,KAG9266921.1,ACAP2,XP_049321413.1,LOC103039533,0.0,1573.0,0.0,1573.0
10824,KAG9266522.1,LRRK1,XP_049321415.1,LRRK1,0.0,4022.0,0.0,4022.0
10825,KAG9266522.1,LRRK1,XP_049321416.1,LRRK1,0.0,3963.0,0.0,3963.0
10835,KAG9266527.1,ADAMTS17,XP_049321417.1,ADAMTS17,0.0,2340.0,0.0,2340.0
10836,KAG9266527.1,ADAMTS17,XP_049321418.1,ADAMTS17,0.0,2322.0,0.0,2322.0
10807,KAG9266507.1,AP2A2,XP_049321419.1,LOC103033785,0.0,1896.0,0.0,1896.0
10829,KAG9266525.1,KAG9266525.1,XP_049321422.1,LINS1,0.0,1269.0,0.0,1269.0
34091,KAG9281574.1,RNF167,XP_049321424.1,RNF167,1.38e-222,771.0,4.59e-223,771.0
10813,KAG9266513.1,PDCD7,XP_049321425.1,PDCD7,3.51e-256,883.0,1.1699999999999999e-256,883.0
10821,KAG9266519.1,SNRPA1,XP_049321426.1,SNRPA1,7e-147,519.0,2.32e-147,519.0
34092,KAG9281574.1,RNF167,XP_049321427.1,RNF167,1.38e-222,771.0,4.59e-223,771.0
10841,KAG9266530.1,ZFAND6,XP_049321428.1,ZFAND6,2.4800000000000003e-103,374.0,8.869999999999999e-104,374.0
3586,KAG9261594.1,UGT2A2,XP_049321432.1,UGT2A5,1.29e-174,612.0,4.31e-175,612.0
34058,KAG9281549.1,CLEC10A,XP_049321435.1,LOC103045620,9.72e-184,642.0,3.22e-184,642.0
11518,KAG9266952.1,FBN2,XP_049321437.1,FBN2B,0.0,3368.0,0.0,3368.0
11519,KAG9266952.1,FBN2,XP_049321438.1,FBN2B,0.0,3303.0,0.0,3303.0
11796,KAG9267108.1,MMP15,XP_049321440.1,MMP15B,0.0,1112.0,0.0,1112.0
11774,KAG9267094.1,CSNK1G1,XP_049321442.1,CSNK1G1,8.74e-264,908.0,2.95e-264,908.0
11773,KAG9267094.1,CSNK1G1,XP_049321443.1,CSNK1G1,1.71e-266,917.0,5.6699999999999994e-267,917.0
11775,KAG9267094.1,CSNK1G1,XP_049321444.1,CSNK1G1,9.38e-255,878.0,3.0099999999999997e-255,878.0
11385,KAG9266870.1,KAG9266870.1,XP_049321447.1,UNC13A,0.0,3443.0,0.0,3443.0
11384,KAG9266870.1,KAG9266870.1,XP_049321448.1,UNC13A,0.0,3451.0,0.0,3451.0
11387,KAG9266870.1,KAG9266870.1,XP_049321449.1,UNC13A,0.0,3391.0,0.0,3391.0
11386,KAG9266870.1,KAG9266870.1,XP_049321451.1,UNC13A,0.0,3399.0,0.0,3399.0
11389,KAG9266870.1,KAG9266870.1,XP_049321452.1,UNC13A,0.0,3354.0,0.0,3354.0
11391,KAG9266870.1,KAG9266870.1,XP_049321453.1,UNC13A,0.0,3302.0,0.0,3302.0
11388,KAG9266870.1,KAG9266870.1,XP_049321454.1,UNC13A,0.0,3362.0,0.0,3362.0
11390,KAG9266870.1,KAG9266870.1,XP_049321455.1,UNC13A,0.0,3310.0,0.0,3310.0
11383,KAG9266869.1,MYO5A,XP_049321456.1,SI:DKEY-110C1.10,0.0,2874.0,0.0,2874.0
11062,KAG9266672.1,KAG9266672.1,XP_049321457.1,SI:CH211-69B7.6,0.0,2756.0,0.0,2756.0
11063,KAG9266672.1,KAG9266672.1,XP_049321458.1,SI:CH211-69B7.6,0.0,2756.0,0.0,2756.0
11064,KAG9266672.1,KAG9266672.1,XP_049321459.1,SI:CH211-69B7.6,0.0,2741.0,0.0,2741.0
10924,KAG9266583.1,CBARP,XP_049321467.1,CBARPB,0.0,1684.0,0.0,1684.0
34086,KAG9281570.1,KCNAB3,XP_049321468.1,LOC111191401,2.61e-231,800.0,8.649999999999999e-232,800.0
10934,KAG9266590.1,GATAD2A,XP_049321470.1,GATAD2AB,0.0,1052.0,0.0,1052.0
10918,KAG9266578.1,GPC1,XP_049321471.1,GPC1A,0.0,1083.0,0.0,1083.0
3584,KAG9261594.1,UGT2A2,XP_049321472.1,UGT2A5,2.51e-177,621.0,8.41e-178,621.0
34061,KAG9281551.1,ZDHHC23,XP_049321473.1,ZDHHC23A,3.0600000000000003e-235,813.0,1.02e-235,813.0
10938,KAG9266593.1,MEF2B,XP_049321474.1,MEF2B,4.91e-237,819.0,1.63e-237,819.0
10939,KAG9266593.1,MEF2B,XP_049321475.1,MEF2B,1.29e-231,801.0,4.21e-232,801.0
10901,KAG9266567.1,PSMD14,XP_049321476.1,PSMD14,1.2e-173,608.0,4e-174,608.0
34112,KAG9281592.1,B4GALT4,XP_049321478.1,B4GALT4,1.06e-169,595.0,3.96e-170,595.0
10930,KAG9266587.1,MCP1,XP_049321480.1,SI:CH211-212D10.1,4.56e-130,463.0,1.44e-130,463.0
34066,KAG9281556.1,DCX,XP_049321481.1,LOC103035707,1.81e-196,684.0,6.35e-197,684.0
10944,KAG9266597.1,NR2C2AP,XP_049321482.1,LOC103042503,6.25e-75,279.0,1.99e-75,279.0
34067,KAG9281556.1,DCX,XP_049321483.1,LOC103035707,1.81e-196,684.0,6.35e-197,684.0
11687,KAG9267060.1,HNRNPLL,XP_049321484.1,LOC103037955,6.43e-296,1015.0,2.1900000000000002e-296,1015.0
11686,KAG9267060.1,HNRNPLL,XP_049321485.1,LOC103037955,2.51e-298,1023.0,8.43e-299,1023.0
34083,KAG9281567.1,KAG9281567.1,XP_049321486.1,TNFSF13,1.27e-106,385.0,6.12e-107,385.0
11151,KAG9266730.1,LARP6,XP_049321487.1,LARP6B,1.36e-271,934.0,4.53e-272,934.0
34082,KAG9281567.1,KAG9281567.1,XP_049321488.1,TNFSF13,1.27e-106,385.0,6.1e-107,385.0
11840,KAG9267138.1,SBF2,XP_049321489.1,SBF2,0.0,3654.0,0.0,3654.0
11839,KAG9267138.1,SBF2,XP_049321490.1,SBF2,0.0,3668.0,0.0,3668.0
34081,KAG9281566.1,TNFSF13,XP_049321491.1,TNFSF13,2.04e-72,271.0,8.160000000000001e-73,271.0
11829,KAG9267126.1,ARNTL,XP_049321493.1,ARNTL1B,0.0,1257.0,0.0,1257.0
11379,KAG9266867.1,TCF3,XP_049321495.1,TCF3B,0.0,1142.0,0.0,1142.0
11381,KAG9266867.1,TCF3,XP_049321496.1,TCF3B,0.0,1085.0,0.0,1085.0
11380,KAG9266867.1,TCF3,XP_049321497.1,TCF3B,0.0,1096.0,0.0,1096.0
11638,KAG9267036.1,CLASP1B,XP_049321498.1,LOC103025616,0.0,2760.0,0.0,2760.0
11643,KAG9267036.1,CLASP1B,XP_049321499.1,LOC103025616,0.0,2731.0,0.0,2731.0
11637,KAG9267036.1,CLASP1B,XP_049321500.1,LOC103025616,0.0,2765.0,0.0,2765.0
11644,KAG9267036.1,CLASP1B,XP_049321501.1,LOC103025616,0.0,2721.0,0.0,2721.0
11636,KAG9267036.1,CLASP1B,XP_049321502.1,LOC103025616,0.0,2774.0,0.0,2774.0
11642,KAG9267036.1,CLASP1B,XP_049321503.1,LOC103025616,0.0,2731.0,0.0,2731.0
11648,KAG9267036.1,CLASP1B,XP_049321504.1,LOC103025616,0.0,2697.0,0.0,2697.0
11635,KAG9267036.1,CLASP1B,XP_049321505.1,LOC103025616,0.0,2781.0,0.0,2781.0
11653,KAG9267036.1,CLASP1B,XP_049321506.1,LOC103025616,0.0,2672.0,0.0,2672.0
11652,KAG9267036.1,CLASP1B,XP_049321507.1,LOC103025616,0.0,2677.0,0.0,2677.0
11634,KAG9267036.1,CLASP1B,XP_049321508.1,LOC103025616,0.0,2792.0,0.0,2792.0
11650,KAG9267036.1,CLASP1B,XP_049321509.1,LOC103025616,0.0,2691.0,0.0,2691.0
11633,KAG9267036.1,CLASP1B,XP_049321510.1,LOC103025616,0.0,2800.0,0.0,2800.0
11647,KAG9267036.1,CLASP1B,XP_049321511.1,LOC103025616,0.0,2710.0,0.0,2710.0
11651,KAG9267036.1,CLASP1B,XP_049321512.1,LOC103025616,0.0,2686.0,0.0,2686.0
11645,KAG9267036.1,CLASP1B,XP_049321513.1,LOC103025616,0.0,2717.0,0.0,2717.0
11649,KAG9267036.1,CLASP1B,XP_049321514.1,LOC103025616,0.0,2693.0,0.0,2693.0
11646,KAG9267036.1,CLASP1B,XP_049321515.1,LOC103025616,0.0,2716.0,0.0,2716.0
34098,KAG9281579.1,MTIF3,XP_049321519.1,MTIF3,5.27e-155,546.0,1.78e-155,546.0
11641,KAG9267036.1,CLASP1B,XP_049321520.1,LOC103025616,0.0,2741.0,0.0,2741.0
11639,KAG9267036.1,CLASP1B,XP_049321521.1,LOC103025616,0.0,2757.0,0.0,2757.0
11654,KAG9267036.1,CLASP1B,XP_049321522.1,LOC103025616,0.0,2667.0,0.0,2667.0
11623,KAG9267028.1,TRAPPC10,XP_049321531.1,TRAPPC10,0.0,2367.0,0.0,2367.0
11624,KAG9267029.1,MFN1,XP_049321534.1,MFN1B,0.0,1435.0,0.0,1435.0
11625,KAG9267029.1,MFN1,XP_049321535.1,MFN1B,0.0,1435.0,0.0,1435.0
11626,KAG9267029.1,MFN1,XP_049321536.1,MFN1B,0.0,1418.0,0.0,1418.0
11616,KAG9267023.1,ASPSCR1,XP_049321537.1,ASPSCR1,0.0,1113.0,0.0,1113.0
11632,KAG9267035.1,TRAF3IP2,XP_049321538.1,TRAF3IP2B,1.83e-251,867.0,5.7700000000000005e-252,867.0
11620,KAG9267026.1,MAFG,XP_049321539.1,MAFGB,1.84e-67,255.0,4.0499999999999994e-68,255.0
11100,KAG9266697.1,MAST3,XP_049321540.1,MAST3B,0.0,2706.0,0.0,2706.0
34100,KAG9281581.1,ABHD10,XP_049321541.1,ABHD10A,1.53e-162,571.0,5.0700000000000006e-163,571.0
10877,KAG9266550.1,ADAMTSL3,XP_049321542.1,ADAMTSL3,0.0,3627.0,0.0,3627.0
10869,KAG9266544.1,HADHA,XP_049321543.1,LOC103029330,3.48e-159,560.0,1.32e-159,560.0
10870,KAG9266545.1,HADHA,XP_049321545.1,LOC111192562,5.08e-173,606.0,1.8700000000000002e-173,606.0
10868,KAG9266543.1,HADHA,XP_049321546.1,LOC125782209,3.53e-202,703.0,1.17e-202,703.0
34062,KAG9281552.1,KAG9281552.1,XP_049321547.1,LOC111190474,2.79e-134,477.0,9.27e-135,477.0
11861,KAG9267152.1,PMFBP1,XP_049321550.1,LOC103032915,0.0,1946.0,0.0,1946.0
11862,KAG9267152.1,PMFBP1,XP_049321551.1,LOC103032915,0.0,1946.0,0.0,1946.0
11863,KAG9267152.1,PMFBP1,XP_049321552.1,LOC103032915,0.0,1946.0,0.0,1946.0
11864,KAG9267152.1,PMFBP1,XP_049321553.1,LOC103032915,0.0,1946.0,0.0,1946.0
11865,KAG9267152.1,PMFBP1,XP_049321554.1,LOC103032915,0.0,1946.0,0.0,1946.0
11860,KAG9267152.1,PMFBP1,XP_049321555.1,LOC103032915,0.0,1957.0,0.0,1957.0
11866,KAG9267152.1,PMFBP1,XP_049321556.1,LOC103032915,0.0,1883.0,0.0,1883.0
11848,KAG9267144.1,NFAT5,XP_049321558.1,NFAT5B,0.0,2115.0,0.0,2115.0
11849,KAG9267144.1,NFAT5,XP_049321559.1,NFAT5B,0.0,2115.0,0.0,2115.0
11850,KAG9267144.1,NFAT5,XP_049321560.1,NFAT5B,0.0,2109.0,0.0,2109.0
34094,KAG9281576.1,KAG9281576.1,XP_049321561.1,LOC125782212,5.43e-140,496.0,1.7599999999999998e-140,496.0
11859,KAG9267151.1,DHX38,XP_049321568.1,DHX38,0.0,2235.0,0.0,2235.0
11338,KAG9266847.1,ANKRD24,XP_049321570.1,ANKRD24,0.0,1160.0,0.0,1160.0
11337,KAG9266847.1,ANKRD24,XP_049321571.1,ANKRD24,0.0,1182.0,0.0,1182.0
11424,KAG9266891.1,RUBCN,XP_049321581.1,RUBCN,0.0,1811.0,0.0,1811.0
34085,KAG9281569.1,PSMB6,XP_049321582.1,PSMB6,5.13e-107,386.0,2.0100000000000002e-107,386.0
11432,KAG9266895.1,RTP3,XP_049321583.1,LOC103026028,2.36e-95,347.0,7.84e-96,347.0
10987,KAG9266615.1,NRDC,XP_049321584.1,NRD1B,0.0,2128.0,0.0,2128.0
10988,KAG9266615.1,NRDC,XP_049321585.1,NRD1B,0.0,2128.0,0.0,2128.0
11360,KAG9266855.1,GNAQ,XP_049321587.1,LOC125782213,1.1e-203,708.0,3.65e-204,708.0
11361,KAG9266855.1,GNAQ,XP_049321588.1,LOC125782213,1.7999999999999999e-199,694.0,5.990000000000001e-200,694.0
10881,KAG9266554.1,HADHA,XP_049321589.1,LOC103028082,4.38e-157,553.0,1.6900000000000002e-157,553.0
10786,KAG9266493.1,SLC25A22,XP_049321590.1,SLC25A22B,5.889999999999999e-180,629.0,1.96e-180,629.0
34114,KAG9281594.1,EIF4E1B,XP_049321591.1,EIF4E1B,7.81e-124,442.0,2.59e-124,442.0
11359,KAG9266854.1,TLE5,XP_049321592.1,TLE5,1.08e-100,365.0,3.59e-101,365.0
10765,KAG9266482.1,CKAP5,XP_049321593.1,LOC103035371,0.0,3387.0,0.0,3387.0
10766,KAG9266482.1,CKAP5,XP_049321594.1,LOC103035371,0.0,3387.0,0.0,3387.0
10767,KAG9266482.1,CKAP5,XP_049321595.1,LOC103035371,0.0,3378.0,0.0,3378.0
10768,KAG9266482.1,CKAP5,XP_049321596.1,LOC103035371,0.0,3369.0,0.0,3369.0
10769,KAG9266482.1,CKAP5,XP_049321597.1,LOC103035371,0.0,3361.0,0.0,3361.0
10770,KAG9266483.1,LRP4,XP_049321598.1,LRP4,0.0,2504.0,0.0,2504.0
10771,KAG9266483.1,LRP4,XP_049321599.1,LRP4,0.0,2464.0,0.0,2464.0
1928,KAG9260575.1,SH2D4A,XP_049321603.1,LOC125782215,1.83e-41,167.0,6.08e-42,167.0
10760,KAG9266477.1,THSD7B,XP_049321604.1,THSD7BB,0.0,3444.0,0.0,3444.0
10967,KAG9266603.1,TJP3,XP_049321606.1,TJP3,0.0,2323.0,0.0,2323.0
11453,KAG9266912.1,ATP11B,XP_049321608.1,LOC103043353,0.0,2201.0,0.0,2201.0
11446,KAG9266905.1,ALPI,XP_049321617.1,ALPI.1,6.63e-287,985.0,2.22e-287,985.0
10849,KAG9266534.1,ABHD17C,XP_049321618.1,ABHD17C,1.78e-175,614.0,5.9299999999999996e-176,614.0
11249,KAG9266782.1,SAMD13,XP_049321619.1,SAMD13,7.97e-50,195.0,2.65e-50,195.0
34106,KAG9281585.1,KAG9281585.1,XP_049321620.1,SI:DKEY-251I10.2,3.54e-51,200.0,1.61e-51,200.0
11256,KAG9266789.1,VTG1,XP_049321621.1,LOC103045882,0.0,2157.0,0.0,2157.0
11263,KAG9266789.1,VTG1,XP_049321622.1,LOC103045882,0.0,2059.0,0.0,2059.0
11279,KAG9266796.1,DDX59,XP_049321626.1,DDX59,0.0,1252.0,0.0,1252.0
11269,KAG9266793.1,CLCC1,XP_049321627.1,LOC125782223,0.0,1029.0,0.0,1029.0
11480,KAG9266929.1,KAG9266929.1,XP_049321631.1,RSPH3,4.16e-169,593.0,1.38e-169,593.0
10689,KAG9266422.1,PTK7,XP_049321632.1,PTK7A,0.0,2165.0,0.0,2165.0
10680,KAG9266417.1,KCNH1,XP_049321633.1,KCNH1B,0.0,1870.0,0.0,1870.0
10696,KAG9266427.1,PACS2,XP_049321634.1,SI:CH211-126J24.1,0.0,1759.0,0.0,1759.0
10695,KAG9266427.1,PACS2,XP_049321635.1,SI:CH211-126J24.1,0.0,1768.0,0.0,1768.0
10691,KAG9266424.1,KLC4,XP_049321636.1,LOC125782228,1.14e-238,825.0,3.77e-239,825.0
10692,KAG9266424.1,KLC4,XP_049321637.1,LOC125782228,1.14e-238,825.0,3.77e-239,825.0
10693,KAG9266424.1,KLC4,XP_049321638.1,LOC125782228,1.14e-238,825.0,3.77e-239,825.0
10694,KAG9266424.1,KLC4,XP_049321639.1,LOC125782228,1.14e-238,825.0,3.77e-239,825.0
10683,KAG9266418.1,RCOR3,XP_049321640.1,RCOR3,6.18e-271,932.0,2.05e-271,932.0
10690,KAG9266423.1,HEBP1,XP_049321641.1,SOUL4,5.04e-140,496.0,1.67e-140,496.0
11843,KAG9267141.1,ZNF143,XP_049321642.1,ZNF143A,4.9400000000000005e-195,680.0,1.64e-195,680.0
11845,KAG9267141.1,ZNF143,XP_049321643.1,ZNF143A,3.16e-193,674.0,1.05e-193,674.0
11844,KAG9267141.1,ZNF143,XP_049321644.1,ZNF143A,3.16e-193,674.0,1.05e-193,674.0
11382,KAG9266868.1,MBD3,XP_049321646.1,MBD3B,1.01e-160,565.0,3.37e-161,565.0
11801,KAG9267113.1,TMEM41B,XP_049321654.1,TMEM41B,3.3199999999999995e-138,490.0,1.21e-138,490.0
10669,KAG9266408.1,HPS3,XP_049321656.1,HPS3,0.0,2080.0,0.0,2080.0
10670,KAG9266408.1,HPS3,XP_049321657.1,HPS3,0.0,2000.0,0.0,2000.0
34101,KAG9281582.1,KAG9281582.1,XP_049321658.1,LOC111191420,9.25e-58,222.0,2.2e-58,222.0
10677,KAG9266413.1,WWTR1,XP_049321659.1,WWTR1,1.32e-237,821.0,4.41e-238,821.0
10662,KAG9266404.1,MPPED2,XP_049321661.1,MPPED2A,1.09e-179,628.0,3.6199999999999998e-180,628.0
10663,KAG9266404.1,MPPED2,XP_049321662.1,MPPED2A,1.09e-179,628.0,3.6199999999999998e-180,628.0
34087,KAG9281571.1,TRIM16,XP_049321663.1,LOC111191414,1.25e-157,555.0,5.8e-158,555.0
11243,KAG9266780.1,TTLL7,XP_049321664.1,TTLL7,0.0,1695.0,0.0,1695.0
11190,KAG9266758.1,ABCA1,XP_049321665.1,ABCA7,0.0,4564.0,0.0,4564.0
11191,KAG9266758.1,ABCA1,XP_049321666.1,ABCA7,0.0,4540.0,0.0,4540.0
11735,KAG9267083.1,ADAMTS7,XP_049321667.1,LOC103030160,0.0,3494.0,0.0,3494.0
34262,KAG9281663.1,UGT2A1,XP_049321669.1,UGT2A5,0.0,1053.0,0.0,1053.0
11704,KAG9267070.1,B3GALT2,XP_049321670.1,LOC103041677,3.16e-229,793.0,1.05e-229,793.0
11705,KAG9267070.1,B3GALT2,XP_049321671.1,LOC103041677,3.16e-229,793.0,1.05e-229,793.0
11706,KAG9267070.1,B3GALT2,XP_049321672.1,LOC103041677,3.16e-229,793.0,1.05e-229,793.0
11707,KAG9267070.1,B3GALT2,XP_049321673.1,LOC103041677,3.16e-229,793.0,1.05e-229,793.0
11708,KAG9267070.1,B3GALT2,XP_049321674.1,LOC103041677,3.16e-229,793.0,1.05e-229,793.0
11709,KAG9267070.1,B3GALT2,XP_049321676.1,LOC103041677,3.16e-229,793.0,1.05e-229,793.0
11710,KAG9267070.1,B3GALT2,XP_049321677.1,LOC103041677,3.16e-229,793.0,1.05e-229,793.0
11711,KAG9267070.1,B3GALT2,XP_049321678.1,LOC103041677,3.3100000000000004e-223,773.0,1.0700000000000002e-223,773.0
11731,KAG9267080.1,DRD4,XP_049321679.1,DRD4B,6.7099999999999995e-214,742.0,2.23e-214,742.0
11720,KAG9267072.1,NQO1,XP_049321681.1,LOC103047199,5.180000000000001e-161,566.0,1.57e-161,566.0
11721,KAG9267072.1,NQO1,XP_049321682.1,LOC103047199,5.180000000000001e-161,566.0,1.57e-161,566.0
11722,KAG9267072.1,NQO1,XP_049321683.1,LOC103047199,5.180000000000001e-161,566.0,1.57e-161,566.0
10699,KAG9266429.1,SIPA1L2,XP_049321685.1,SIPA1L2,0.0,3105.0,0.0,3105.0
10698,KAG9266429.1,SIPA1L2,XP_049321686.1,SIPA1L2,0.0,3123.0,0.0,3123.0
10701,KAG9266429.1,SIPA1L2,XP_049321687.1,SIPA1L2,0.0,2996.0,0.0,2996.0
10700,KAG9266429.1,SIPA1L2,XP_049321688.1,SIPA1L2,0.0,3031.0,0.0,3031.0
10750,KAG9266470.1,KAG9266470.1,XP_049321703.1,DIAPH3,0.0,1999.0,0.0,1999.0
10749,KAG9266470.1,KAG9266470.1,XP_049321704.1,DIAPH3,0.0,2003.0,0.0,2003.0
10748,KAG9266470.1,KAG9266470.1,XP_049321705.1,DIAPH3,0.0,2007.0,0.0,2007.0
10751,KAG9266470.1,KAG9266470.1,XP_049321706.1,DIAPH3,0.0,1954.0,0.0,1954.0
10752,KAG9266470.1,KAG9266470.1,XP_049321707.1,DIAPH3,0.0,1935.0,0.0,1935.0
10713,KAG9266440.1,PIK3CA,XP_049321708.1,PIK3CA,0.0,2193.0,0.0,2193.0
10719,KAG9266447.1,NLGN1,XP_049321709.1,NLGN1,0.0,1195.0,0.0,1195.0
10720,KAG9266447.1,NLGN1,XP_049321710.1,NLGN1,0.0,1195.0,0.0,1195.0
10721,KAG9266447.1,NLGN1,XP_049321711.1,NLGN1,0.0,1195.0,0.0,1195.0
10722,KAG9266447.1,NLGN1,XP_049321712.1,NLGN1,0.0,1195.0,0.0,1195.0
10718,KAG9266446.1,NAALADL2,XP_049321713.1,LOC103021590,0.0,1498.0,0.0,1498.0
10702,KAG9266430.1,KAG9266430.1,XP_049321714.1,LOC103029039,0.0,1046.0,0.0,1046.0
10745,KAG9266466.1,KAG9266466.1,XP_049321715.1,LSG1,0.0,1211.0,0.0,1211.0
10739,KAG9266461.1,FAM126B,XP_049321716.1,LOC103027717,0.0,1114.0,0.0,1114.0
34259,KAG9281661.1,UGT2A1,XP_049321718.1,UGT2A5,0.0,1040.0,0.0,1040.0
10736,KAG9266459.1,FETUB,XP_049321719.1,FETUB,2.4300000000000003e-208,724.0,8.090000000000001e-209,724.0
10703,KAG9266431.1,KAG9266431.1,XP_049321720.1,EGLN1B,2.6499999999999997e-225,780.0,8.73e-226,780.0
10704,KAG9266433.1,ISL2B,XP_049321721.1,ISL2B,3.39e-202,703.0,1.13e-202,703.0
10738,KAG9266460.1,FETUB,XP_049321723.1,SI:CH211-284E20.8,4.87e-176,616.0,1.61e-176,616.0
3239,KAG9261346.1,KAG9261346.1,XP_049321726.1,LOC111194172,4.839999999999999e-140,496.0,1.61e-140,496.0
3240,KAG9261346.1,KAG9261346.1,XP_049321727.1,LOC111194172,4.839999999999999e-140,496.0,1.61e-140,496.0
3238,KAG9261346.1,KAG9261346.1,XP_049321728.1,LOC125782248,1.2099999999999999e-140,498.0,4.02e-141,498.0
11410,KAG9266876.1,RGMB,XP_049321730.1,RGMD,1.24e-286,984.0,4.12e-287,984.0
737,KAG9259831.1,KAG9259831.1,XP_049321731.1,LOC125780399,0.0,1538.0,0.0,1538.0
738,KAG9259831.1,KAG9259831.1,XP_049321732.1,LOC125780399,0.0,1538.0,0.0,1538.0
739,KAG9259831.1,KAG9259831.1,XP_049321733.1,LOC125780399,0.0,1538.0,0.0,1538.0
740,KAG9259831.1,KAG9259831.1,XP_049321734.1,LOC125780399,0.0,1538.0,0.0,1538.0
741,KAG9259831.1,KAG9259831.1,XP_049321735.1,LOC125780399,0.0,1538.0,0.0,1538.0
12793,KAG9267743.1,KAG9267743.1,XP_049321736.1,LOC125780399,4.5299999999999995e-261,899.0,1.48e-261,899.0
11793,KAG9267105.1,TPCN2,XP_049321738.1,TPCN2,0.0,1445.0,0.0,1445.0
11777,KAG9267095.1,PACSIN3,XP_049321739.1,PACSIN3,8.489999999999999e-233,805.0,2.9399999999999997e-233,805.0
11778,KAG9267095.1,PACSIN3,XP_049321740.1,PACSIN3,8.489999999999999e-233,805.0,2.9399999999999997e-233,805.0
11779,KAG9267095.1,PACSIN3,XP_049321741.1,PACSIN3,8.489999999999999e-233,805.0,2.9399999999999997e-233,805.0
11780,KAG9267095.1,PACSIN3,XP_049321742.1,PACSIN3,8.489999999999999e-233,805.0,2.9399999999999997e-233,805.0
11846,KAG9267142.1,PKD1L2,XP_049321748.1,PKD1L2B,0.0,3846.0,0.0,3846.0
11363,KAG9266856.1,GNAQ,XP_049321749.1,LOC125782257,1.1000000000000001e-206,718.0,3.6499999999999994e-207,718.0
11107,KAG9266699.1,KAG9266699.1,XP_049321753.1,HOMER3B,1.59e-186,651.0,5.279999999999999e-187,651.0
11108,KAG9266699.1,KAG9266699.1,XP_049321754.1,HOMER3B,1.59e-186,651.0,5.279999999999999e-187,651.0
11109,KAG9266699.1,KAG9266699.1,XP_049321755.1,HOMER3B,1.02e-184,645.0,3.36e-185,645.0
