,Ast,a,a2,Homo,b,b2,evalue_ab,bitscore_ab,evalue_ba,bitscore_ba
29376,Astyanax_pachon,KAG9271745.1,UGT1A5,Homo_sapiens,NP_000454.1,UGT1A1,5.1000000000000004e-155,548.0,7.93e-156,548.0
51303,Astyanax_pachon,KAG9281661.1,UGT2A1,Homo_sapiens,NP_006789.3,UGT2A1,2.87e-171,602.0,4.3499999999999997e-172,602.0
4861,Astyanax_pachon,KAG9261594.1,UGT2A2,Homo_sapiens,NP_006789.3,UGT2A1,1.79e-172,606.0,2.72e-173,606.0
51300,Astyanax_pachon,KAG9281658.1,UGT2B17,Homo_sapiens,NP_001284544.1,UGT2B4,5.2000000000000004e-37,155.0,1.11e-37,155.0
51302,Astyanax_pachon,KAG9281659.1,UGT2B20,Homo_sapiens,NP_001284544.1,UGT2B4,3.24e-35,149.0,7.09e-36,149.0
717,Astyanax_pachon,KAG9259818.1,UGT8,Homo_sapiens,XP_054206769.1,UGT8,3.93e-222,771.0,5.97e-223,771.0
41783,Astyanax_pachon,KAG9277269.1,UHMK1,Homo_sapiens,NP_787062.1,UHMK1,5.3199999999999995e-171,601.0,6.92e-172,601.0
16889,Astyanax_pachon,KAG9266956.1,UHRF1,Homo_sapiens,NP_001041666.1,UHRF1,0.0,1038.0,0.0,1038.0
24557,Astyanax_pachon,KAG9269930.1,UHRF1BP1,Homo_sapiens,NP_060224.3,BLTP3A,3.6200000000000004e-289,995.0,5.89e-290,995.0
49078,Astyanax_pachon,KAG9280669.1,UHRF1BP1L,Homo_sapiens,NP_055869.1,BLTP3B,0.0,1243.0,0.0,1243.0
14609,Astyanax_pachon,KAG9266137.1,UHRF2,Homo_sapiens,NP_690856.1,UHRF2,2.1e-276,952.0,2.89e-277,952.0
14123,Astyanax_pachon,KAG9265906.1,UIMC1,Homo_sapiens,NP_001186226.1,UIMC1,3.4399999999999997e-23,111.0,3.7999999999999995e-24,111.0
14907,Astyanax_pachon,KAG9266248.1,ULK1,Homo_sapiens,NP_003556.2,ULK1,0.0,1038.0,0.0,1038.0
12396,Astyanax_pachon,KAG9265136.1,ULK2,Homo_sapiens,NP_001136082.1,ULK2,0.0,1476.0,0.0,1476.0
39767,Astyanax_pachon,KAG9276533.1,ULK4,Homo_sapiens,NP_060356.2,ULK4,0.0,1348.0,0.0,1348.0
46185,Astyanax_pachon,KAG9279593.1,UMAD1,Homo_sapiens,NP_001289277.1,UMAD1,2.43e-16,85.5,3.43e-17,85.5
4197,Astyanax_pachon,KAG9261265.1,UMOD,Homo_sapiens,NP_001008390.1,UMOD,8.97e-63,242.0,1.24e-63,242.0
29443,Astyanax_pachon,KAG9271795.1,UMPS,Homo_sapiens,NP_000364.1,UMPS,1.3199999999999999e-168,593.0,2.03e-169,593.0
37136,Astyanax_pachon,KAG9275375.1,UNC5B-B,Homo_sapiens,NP_734465.2,UNC5B,0.0,1278.0,0.0,1278.0
7796,Astyanax_pachon,KAG9263055.1,UNC5C,Homo_sapiens,XP_054207122.1,UNC5C,0.0,1556.0,0.0,1556.0
4524,Astyanax_pachon,KAG9261454.1,UNC5D,Homo_sapiens,XP_054215744.1,UNC5D,0.0,1211.0,0.0,1211.0
47170,Astyanax_pachon,KAG9279972.1,UNCX,Homo_sapiens,NP_878314.1,VSX2,1.81e-14,80.1,3.82e-15,80.1
4467,Astyanax_pachon,KAG9261399.1,UNG,Homo_sapiens,NP_003353.1,UNG,8.270000000000001e-116,417.0,1.23e-116,417.0
47247,Astyanax_pachon,KAG9280001.1,UNKL,Homo_sapiens,NP_001359036.1,UNKL,3.800000000000001e-248,858.0,5.23e-249,858.0
25488,Astyanax_pachon,KAG9270247.1,UPB1,Homo_sapiens,NP_057411.1,UPB1,1.3600000000000002e-166,586.0,2.08e-167,586.0
44522,Astyanax_pachon,KAG9278671.1,UPF1,Homo_sapiens,NP_002902.2,UPF1,0.0,1994.0,0.0,1994.0
49293,Astyanax_pachon,KAG9280739.1,UPF2,Homo_sapiens,NP_056357.1,UPF2,0.0,1806.0,0.0,1806.0
27586,Astyanax_pachon,KAG9271110.1,UPF3A,Homo_sapiens,NP_075387.1,UPF3A,1.68e-79,297.0,2.5600000000000003e-80,297.0
31399,Astyanax_pachon,KAG9272695.1,UPF3B,Homo_sapiens,NP_075386.1,UPF3B,4.0900000000000005e-80,299.0,6.32e-81,299.0
56003,Astyanax_pachon,KAG9283667.1,UPK1A,Homo_sapiens,NP_008931.1,UPK1A,7.81e-67,254.0,1.22e-67,254.0
52067,Astyanax_pachon,KAG9282018.1,UPK2,Homo_sapiens,NP_006751.1,UPK2,1.68e-05,49.7,2.76e-06,49.7
38683,Astyanax_pachon,KAG9276064.1,UPP1,Homo_sapiens,NP_001274355.1,UPP1,2.05e-116,419.0,3.1400000000000003e-117,419.0
29180,Astyanax_pachon,KAG9271673.1,UPP2,Homo_sapiens,NP_775491.1,UPP2,7.720000000000001e-125,447.0,1.2e-125,447.0
42861,Astyanax_pachon,KAG9277683.1,UQCC1,Homo_sapiens,XP_054179585.1,UQCC1,1.37e-96,353.0,1.8900000000000002e-97,353.0
41438,Astyanax_pachon,KAG9277160.1,UQCC2,Homo_sapiens,NP_115716.1,UQCC2,3.12e-41,168.0,4.62e-42,168.0
14408,Astyanax_pachon,KAG9266040.1,UQCR10,Homo_sapiens,NP_037519.2,UQCR10,2.68e-17,87.4,4.23e-18,87.4
44577,Astyanax_pachon,KAG9278691.1,UQCR11,Homo_sapiens,NP_006821.1,UQCR11,4.91e-10,63.2,7.24e-11,63.2
46904,Astyanax_pachon,KAG9279876.1,UQCRB,Homo_sapiens,NP_006285.1,UQCRB,1.54e-40,166.0,1.63e-41,166.0
41273,Astyanax_pachon,KAG9277095.1,UQCRC1,Homo_sapiens,NP_003356.2,UQCRC1,4.13e-170,598.0,6.34e-171,598.0
18659,Astyanax_pachon,KAG9267626.1,UQCRC2,Homo_sapiens,NP_003357.2,UQCRC2,2.23e-155,549.0,3.3700000000000004e-156,549.0
4114,Astyanax_pachon,KAG9261189.1,UQCRFS1,Homo_sapiens,NP_005994.2,UQCRFS1,4.23e-98,358.0,6.4e-99,358.0
44877,Astyanax_pachon,KAG9278843.1,UQCRH,Homo_sapiens,NP_005995.2,UQCRH,5.579999999999999e-23,107.0,7.689999999999999e-24,107.0
31559,Astyanax_pachon,KAG9272765.1,UQCRQ,Homo_sapiens,NP_055217.2,UQCRQ,5.800000000000001e-21,100.0,8.87e-22,100.0
55275,Astyanax_pachon,KAG9283345.1,URAD,Homo_sapiens,NP_001099047.1,URAD,1.75e-34,146.0,2.66e-35,146.0
32516,Astyanax_pachon,KAG9273085.1,URI1,Homo_sapiens,NP_003787.2,URI1,4.47e-108,392.0,7.27e-109,392.0
8278,Astyanax_pachon,KAG9263270.1,URM1,Homo_sapiens,NP_112176.1,URM1,1.94e-40,165.0,2.96e-41,165.0
41479,Astyanax_pachon,KAG9277178.1,UROC1,Homo_sapiens,NP_653240.1,UROC1,0.0,1038.0,0.0,1038.0
44016,Astyanax_pachon,KAG9278428.1,UROD,Homo_sapiens,NP_000365.3,UROD,4.6e-153,541.0,6.99e-154,541.0
18473,Astyanax_pachon,KAG9267548.1,UROS,Homo_sapiens,XP_054222650.1,UROS,7.31e-80,298.0,7.13e-81,298.0
29936,Astyanax_pachon,KAG9272011.1,USB1,Homo_sapiens,NP_078874.2,USB1,1.9300000000000002e-59,230.0,2.1099999999999998e-60,230.0
16851,Astyanax_pachon,KAG9266933.1,USE1,Homo_sapiens,XP_054177414.1,USE1,1.45e-81,303.0,2.18e-82,303.0
12375,Astyanax_pachon,KAG9265126.1,USF1,Homo_sapiens,NP_001263302.1,USF1,6.6399999999999995e-84,311.0,1.02e-84,311.0
45891,Astyanax_pachon,KAG9279434.1,USF2,Homo_sapiens,NP_003358.1,USF2,9.839999999999999e-101,367.0,1.58e-101,367.0
55213,Astyanax_pachon,KAG9283328.1,USF3,Homo_sapiens,XP_054201637.1,USF3,7.18e-187,656.0,1.03e-187,656.0
50393,Astyanax_pachon,KAG9281117.1,USH1C,Homo_sapiens,NP_710142.1,USH1C,2.39e-224,779.0,3.8799999999999996e-225,779.0
11277,Astyanax_pachon,KAG9264589.1,USH1G,Homo_sapiens,NP_775748.2,USH1G,3.85e-148,525.0,5.75e-149,525.0
20569,Astyanax_pachon,KAG9268334.1,USH2A,Homo_sapiens,NP_996816.3,USH2A,0.0,5345.0,0.0,5345.0
38083,Astyanax_pachon,KAG9275757.1,USO1,Homo_sapiens,NP_003706.2,USO1,0.0,1211.0,0.0,1211.0
41900,Astyanax_pachon,KAG9277311.1,USP1,Homo_sapiens,NP_001017415.1,USP1,1.39e-169,597.0,2.07e-170,597.0
17481,Astyanax_pachon,KAG9267154.1,USP10,Homo_sapiens,NP_005144.2,USP10,2.09e-223,776.0,2.75e-224,776.0
24872,Astyanax_pachon,KAG9270040.1,USP11,Homo_sapiens,NP_001358001.1,USP11,3.73e-275,948.0,5.3000000000000005e-276,948.0
55264,Astyanax_pachon,KAG9283339.1,USP12A,Homo_sapiens,NP_872294.2,USP12,5.0600000000000003e-200,697.0,7.71e-201,697.0
42904,Astyanax_pachon,KAG9277721.1,USP13,Homo_sapiens,NP_003931.2,USP13,0.0,1310.0,0.0,1310.0
35571,Astyanax_pachon,KAG9274728.1,USP14,Homo_sapiens,NP_005142.1,USP14,7.08e-234,810.0,9.920000000000001e-235,810.0
12574,Astyanax_pachon,KAG9265223.1,USP16,Homo_sapiens,NP_001001992.1,USP16,3.9e-164,579.0,5.69e-165,579.0
48761,Astyanax_pachon,KAG9280560.1,USP18,Homo_sapiens,NP_059110.2,USP18,6.63e-34,145.0,1.14e-34,145.0
23686,Astyanax_pachon,KAG9269608.1,USP19,Homo_sapiens,XP_054201016.1,USP19,0.0,1336.0,0.0,1336.0
12390,Astyanax_pachon,KAG9265133.1,USP2,Homo_sapiens,NP_004196.4,USP2,1.52e-171,603.0,2.5e-172,603.0
51561,Astyanax_pachon,KAG9281779.1,USP20,Homo_sapiens,NP_001008563.2,USP20,0.0,1338.0,0.0,1338.0
23741,Astyanax_pachon,KAG9269622.1,USP21,Homo_sapiens,NP_001014443.1,USP21,1.2300000000000001e-97,357.0,2.64e-98,357.0
18030,Astyanax_pachon,KAG9267349.1,USP22,Homo_sapiens,NP_056091.1,USP22,2.11e-291,1001.0,3.3599999999999996e-292,1001.0
53503,Astyanax_pachon,KAG9282687.1,USP24,Homo_sapiens,XP_054191584.1,USP24,0.0,4166.0,0.0,4166.0
7918,Astyanax_pachon,KAG9263096.1,USP25,Homo_sapiens,NP_001269970.1,USP25,0.0,1690.0,0.0,1690.0
13496,Astyanax_pachon,KAG9265628.1,USP28,Homo_sapiens,NP_001333181.1,USP28,0.0,1100.0,0.0,1100.0
50054,Astyanax_pachon,KAG9281014.1,USP3,Homo_sapiens,NP_006528.2,USP3,2.1e-238,825.0,3.1899999999999998e-239,825.0
4728,Astyanax_pachon,KAG9261525.1,USP30,Homo_sapiens,NP_116052.2,USP30,8.510000000000001e-173,607.0,1.3300000000000001e-173,607.0
47196,Astyanax_pachon,KAG9279992.1,USP31,Homo_sapiens,NP_065769.3,USP31,0.0,1261.0,0.0,1261.0
12462,Astyanax_pachon,KAG9265168.1,USP32,Homo_sapiens,NP_115971.2,USP32,0.0,2368.0,0.0,2368.0
33822,Astyanax_pachon,KAG9273719.1,USP33,Homo_sapiens,NP_001364359.1,USP33,0.0,1288.0,0.0,1288.0
7069,Astyanax_pachon,KAG9262622.1,USP34,Homo_sapiens,NP_055524.3,USP34,0.0,5735.0,0.0,5735.0
11303,Astyanax_pachon,KAG9264600.1,USP36,Homo_sapiens,XP_054172735.1,USP36,2.44e-229,796.0,3.7e-230,796.0
29039,Astyanax_pachon,KAG9271623.1,USP37,Homo_sapiens,NP_065986.3,USP37,1.86e-269,929.0,2.9599999999999998e-270,929.0
4405,Astyanax_pachon,KAG9261375.1,USP39,Homo_sapiens,NP_001243654.1,USP39,5.72e-249,860.0,1.01e-249,860.0
41298,Astyanax_pachon,KAG9277102.1,USP4,Homo_sapiens,NP_003354.2,USP4,0.0,1245.0,0.0,1245.0
42009,Astyanax_pachon,KAG9277345.1,USP40,Homo_sapiens,NP_001352408.1,USP40,0.0,1090.0,0.0,1090.0
18831,Astyanax_pachon,KAG9267698.1,USP42,Homo_sapiens,XP_054215187.1,USP42,2.28e-188,660.0,2.11e-189,660.0
42067,Astyanax_pachon,KAG9277378.1,USP43,Homo_sapiens,NP_694942.3,USP43,1.1300000000000001e-247,857.0,1.6e-248,857.0
48354,Astyanax_pachon,KAG9280445.1,USP44,Homo_sapiens,NP_001035862.1,USP44,1.1700000000000001e-259,896.0,1.85e-260,896.0
43879,Astyanax_pachon,KAG9278364.1,USP45,Homo_sapiens,NP_001332952.1,USP45,3.8e-217,755.0,5.88e-218,755.0
53664,Astyanax_pachon,KAG9282770.1,USP46,Homo_sapiens,NP_073743.2,USP46,1.0099999999999999e-199,696.0,1.5300000000000002e-200,696.0
17361,Astyanax_pachon,KAG9267120.1,USP47,Homo_sapiens,NP_001317137.1,USP47,0.0,2118.0,0.0,2118.0
2685,Astyanax_pachon,KAG9260641.1,USP48,Homo_sapiens,NP_115612.4,USP48,0.0,1458.0,0.0,1458.0
2875,Astyanax_pachon,KAG9260730.1,USP49,Homo_sapiens,NP_001273483.1,USP49,8.06e-218,757.0,1.24e-218,757.0
38552,Astyanax_pachon,KAG9275993.1,USP5,Homo_sapiens,NP_001092006.1,USP5,0.0,1170.0,0.0,1170.0
34760,Astyanax_pachon,KAG9274231.1,USP53,Homo_sapiens,NP_001358326.1,USP53,6.330000000000001e-212,738.0,7.58e-213,738.0
37602,Astyanax_pachon,KAG9275546.1,USP54,Homo_sapiens,NP_001378882.1,USP54,0.0,1081.0,0.0,1081.0
48467,Astyanax_pachon,KAG9280467.1,USP6NL,Homo_sapiens,NP_001378888.1,USP6NL,1.1399999999999998e-180,634.0,1.64e-181,634.0
9786,Astyanax_pachon,KAG9263857.1,USP7,Homo_sapiens,NP_001273386.2,USP7,0.0,2016.0,0.0,2016.0
33434,Astyanax_pachon,KAG9273500.1,USP8,Homo_sapiens,NP_001122082.1,USP8,0.0,1061.0,0.0,1061.0
27556,Astyanax_pachon,KAG9271101.1,USP9X,Homo_sapiens,NP_001034680.2,USP9X,0.0,4541.0,0.0,4541.0
53020,Astyanax_pachon,KAG9282510.1,UST,Homo_sapiens,NP_005706.1,UST,1.57e-154,546.0,2.42e-155,546.0
39480,Astyanax_pachon,KAG9276401.1,UTP11,Homo_sapiens,NP_057121.2,UTP11,2.39e-71,269.0,3.6600000000000003e-72,269.0
3043,Astyanax_pachon,KAG9260790.1,UTP3,Homo_sapiens,NP_065101.1,UTP3,1.38e-75,284.0,2.11e-76,284.0
22915,Astyanax_pachon,KAG9269236.1,UTRN,Homo_sapiens,NP_009055.2,UTRN,0.0,3563.0,0.0,3563.0
19082,Astyanax_pachon,KAG9267829.1,UTS2R,Homo_sapiens,NP_001368826.1,UTS2R,5.75e-92,338.0,9.52e-93,338.0
8063,Astyanax_pachon,KAG9263187.1,UVRAG,Homo_sapiens,NP_003360.2,UVRAG,7.19e-211,734.0,1.06e-211,734.0
29585,Astyanax_pachon,KAG9271859.1,UVSSA,Homo_sapiens,NP_001304863.1,UVSSA,5.89e-176,618.0,8.930000000000001e-177,618.0
27756,Astyanax_pachon,KAG9271165.1,UXS1,Homo_sapiens,NP_079352.2,UXS1,1.05e-205,716.0,1.67e-206,716.0
24870,Astyanax_pachon,KAG9270038.1,UXT,Homo_sapiens,NP_004173.1,UXT,2.3199999999999998e-42,172.0,3.59e-43,172.0
15861,Astyanax_pachon,KAG9266570.1,V-FPS,Homo_sapiens,NP_001996.1,FES,2.11e-267,922.0,3.1799999999999996e-268,922.0
8037,Astyanax_pachon,KAG9263175.1,VAMP2,Homo_sapiens,NP_055047.2,VAMP2,1.88e-33,142.0,2.85e-34,142.0
45870,Astyanax_pachon,KAG9279423.1,VAMP3,Homo_sapiens,NP_001284367.1,VAMP1,2.59e-33,142.0,2.85e-34,142.0
53548,Astyanax_pachon,KAG9282708.1,VAMP4,Homo_sapiens,NP_003753.2,VAMP4,5.89e-52,204.0,7.52e-53,204.0
29682,Astyanax_pachon,KAG9271906.1,VAMP7,Homo_sapiens,NP_005629.1,VAMP7,5.01e-106,384.0,7.65e-107,384.0
4581,Astyanax_pachon,KAG9261469.1,VAMP8,Homo_sapiens,NP_003752.2,VAMP8,8.58e-18,90.1,1.03e-18,90.1
6584,Astyanax_pachon,KAG9262411.1,VANGL1,Homo_sapiens,NP_001165883.1,VANGL1,1.4399999999999998e-199,696.0,2.18e-200,696.0
35335,Astyanax_pachon,KAG9274598.1,VANGL2,Homo_sapiens,NP_065068.1,VANGL2,5.58e-202,704.0,8.48e-203,704.0
39071,Astyanax_pachon,KAG9276248.1,VAPA,Homo_sapiens,NP_919415.2,VAPA,7.85e-92,337.0,1.22e-92,337.0
43261,Astyanax_pachon,KAG9277843.1,VAPB,Homo_sapiens,NP_004729.1,VAPB,4.23e-83,308.0,6.39e-84,308.0
38489,Astyanax_pachon,KAG9275962.1,VARS1,Homo_sapiens,NP_006286.1,VARS1,0.0,1600.0,0.0,1600.0
46290,Astyanax_pachon,KAG9279630.1,VARS2,Homo_sapiens,NP_001161206.1,VARS2,0.0,1024.0,0.0,1024.0
21961,Astyanax_pachon,KAG9268805.1,VASH1,Homo_sapiens,NP_055724.1,VASH1,3.36e-136,485.0,5.009999999999999e-137,485.0
53232,Astyanax_pachon,KAG9282572.1,VASH2,Homo_sapiens,NP_001287985.1,VASH2,2.2e-131,469.0,3.19e-132,469.0
4386,Astyanax_pachon,KAG9261328.1,VASN,Homo_sapiens,NP_612449.2,VASN,1.4600000000000001e-86,321.0,2.16e-87,321.0
31911,Astyanax_pachon,KAG9272908.1,VASP,Homo_sapiens,XP_054177917.1,VASP,3.25e-64,246.0,4.59e-65,246.0
17359,Astyanax_pachon,KAG9267118.1,VAT1L,Homo_sapiens,NP_065978.1,VAT1L,7.6e-192,670.0,1.1700000000000002e-192,670.0
7306,Astyanax_pachon,KAG9262856.1,VAV1,Homo_sapiens,NP_005419.2,VAV1,0.0,1138.0,0.0,1138.0
40533,Astyanax_pachon,KAG9276798.1,VAV3,Homo_sapiens,NP_006104.4,VAV3,0.0,1223.0,0.0,1223.0
20940,Astyanax_pachon,KAG9268450.1,VAX1,Homo_sapiens,NP_001106175.1,VAX1,1.24e-98,360.0,1.95e-99,360.0
35276,Astyanax_pachon,KAG9274535.1,VAX2,Homo_sapiens,NP_036608.1,VAX2,2.47e-64,246.0,3.52e-65,246.0
35194,Astyanax_pachon,KAG9274477.1,VBP1,Homo_sapiens,NP_003363.1,VBP1,1.3700000000000003e-79,296.0,2.12e-80,296.0
33952,Astyanax_pachon,KAG9273750.1,VCAM1,Homo_sapiens,NP_542413.1,VCAM1,8.55e-30,132.0,1.63e-30,132.0
7416,Astyanax_pachon,KAG9262930.1,VCAN,Homo_sapiens,NP_001119808.1,VCAN,2.9500000000000003e-105,383.0,4.56e-106,383.0
18452,Astyanax_pachon,KAG9267538.1,VCL,Homo_sapiens,NP_003364.1,VCL,0.0,1709.0,0.0,1709.0
4950,Astyanax_pachon,KAG9261678.1,VCP,Homo_sapiens,NP_009057.1,VCP,0.0,1527.0,0.0,1527.0
43718,Astyanax_pachon,KAG9278251.1,VCPIP1,Homo_sapiens,NP_079330.2,VCPIP1,0.0,1571.0,0.0,1571.0
15327,Astyanax_pachon,KAG9266377.1,VDAC1,Homo_sapiens,NP_001387937.1,VDAC1,1.51e-143,509.0,2.31e-144,509.0
18437,Astyanax_pachon,KAG9267528.1,VDAC2,Homo_sapiens,NP_001171752.1,VDAC2,4.96e-139,494.0,7.88e-140,494.0
22840,Astyanax_pachon,KAG9269212.1,VDRA,Homo_sapiens,NP_001017536.1,VDR,8.119999999999999e-170,597.0,1.2599999999999999e-170,597.0
43867,Astyanax_pachon,KAG9278337.1,VEGFAA,Homo_sapiens,NP_001165097.1,VEGFA,3.2399999999999998e-55,215.0,4.970000000000001e-56,215.0
38005,Astyanax_pachon,KAG9275723.1,VEGFC,Homo_sapiens,NP_005420.1,VEGFC,2.8e-110,399.0,4.45e-111,399.0
3714,Astyanax_pachon,KAG9261022.1,VEGFD,Homo_sapiens,NP_004460.1,VEGFD,2.36e-55,216.0,4.61e-56,216.0
7891,Astyanax_pachon,KAG9263084.1,VEZF1,Homo_sapiens,XP_054173044.1,VEZF1,2.09e-108,393.0,3.58e-109,393.0
48375,Astyanax_pachon,KAG9280447.1,VEZT,Homo_sapiens,NP_060069.3,VEZT,1.25e-156,554.0,1.81e-157,554.0
54473,Astyanax_pachon,KAG9283049.1,VGLL2,Homo_sapiens,NP_872586.1,VGLL2,8.28e-82,304.0,1.3299999999999998e-82,304.0
28356,Astyanax_pachon,KAG9271412.1,VGLL3,Homo_sapiens,XP_054202450.1,VGLL3,3.3200000000000002e-37,156.0,4.88e-38,156.0
2044,Astyanax_pachon,KAG9260377.1,VGLL4,Homo_sapiens,NP_001121691.1,VGLL4,1.5199999999999998e-115,416.0,2.4000000000000002e-116,416.0
41453,Astyanax_pachon,KAG9277168.1,VHL,Homo_sapiens,NP_000542.1,VHL,6.52e-40,164.0,1.25e-40,164.0
29043,Astyanax_pachon,KAG9271627.1,VIL1,Homo_sapiens,NP_009058.2,VIL1,0.0,1123.0,0.0,1123.0
39645,Astyanax_pachon,KAG9276490.1,VIM,Homo_sapiens,NP_003371.2,VIM,5.28e-162,571.0,8.260000000000001e-163,571.0
15748,Astyanax_pachon,KAG9266520.1,VIMP,Homo_sapiens,NP_982298.2,SELENOS,1.19e-38,160.0,1.75e-39,160.0
36249,Astyanax_pachon,KAG9275006.1,VIP,Homo_sapiens,XP_054212290.1,VIP,1.5e-12,73.2,2.12e-13,73.2
55168,Astyanax_pachon,KAG9283313.1,VIPR1,Homo_sapiens,NP_001238814.1,VIPR1,4.9e-140,498.0,7.2e-141,498.0
55589,Astyanax_pachon,KAG9283467.1,VIPR2,Homo_sapiens,NP_003373.2,VIPR2,5.17e-134,478.0,7.69e-135,478.0
51447,Astyanax_pachon,KAG9281720.1,VKORC1L1,Homo_sapiens,NP_775788.2,VKORC1L1,1.7300000000000001e-65,249.0,2.6700000000000003e-66,249.0
8686,Astyanax_pachon,KAG9263448.1,VLDLR,Homo_sapiens,NP_003374.3,VLDLR,3.26e-160,566.0,4.9500000000000005e-161,566.0
52348,Astyanax_pachon,KAG9282176.1,VMA21,Homo_sapiens,NP_001350739.1,VMA21,2.68e-32,138.0,6.14e-33,138.0
16298,Astyanax_pachon,KAG9266731.1,VMAC,Homo_sapiens,NP_001017921.1,VMAC,2.9e-19,95.5,4.13e-20,95.5
12938,Astyanax_pachon,KAG9265368.1,VMP1,Homo_sapiens,NP_001316323.1,VMP1,3.59e-167,588.0,5.49e-168,588.0
40209,Astyanax_pachon,KAG9276698.1,VOPP1,Homo_sapiens,NP_110423.3,VOPP1,6.4000000000000005e-43,174.0,9.85e-44,174.0
25871,Astyanax_pachon,KAG9270411.1,VPS13A,Homo_sapiens,NP_150648.2,VPS13A,0.0,3389.0,0.0,3389.0
55792,Astyanax_pachon,KAG9283570.1,VPS13B,Homo_sapiens,NP_689777.3,VPS13B,0.0,4606.0,0.0,4606.0
23805,Astyanax_pachon,KAG9269647.1,VPS13D,Homo_sapiens,NP_056193.2,VPS13D,0.0,5510.0,0.0,5510.0
18130,Astyanax_pachon,KAG9267390.1,VPS25,Homo_sapiens,NP_115729.1,VPS25,4.02e-75,281.0,6.21e-76,281.0
37736,Astyanax_pachon,KAG9275594.1,VPS26A,Homo_sapiens,NP_004887.2,VPS26A,3.6199999999999997e-168,591.0,5.530000000000001e-169,591.0
12996,Astyanax_pachon,KAG9265401.1,VPS26B,Homo_sapiens,NP_443107.1,VPS26B,2.34e-166,585.0,3.64e-167,585.0
9164,Astyanax_pachon,KAG9263622.1,VPS26BL,Homo_sapiens,NP_443107.1,VPS26B,2.87e-170,598.0,4.44e-171,598.0
9221,Astyanax_pachon,KAG9263648.1,VPS26C,Homo_sapiens,NP_006043.1,VPS26C,7.940000000000001e-144,510.0,1.21e-144,510.0
15180,Astyanax_pachon,KAG9266335.1,VPS29,Homo_sapiens,NP_057310.1,VPS29,2.19e-99,362.0,2.66e-100,362.0
4480,Astyanax_pachon,KAG9261408.1,VPS33A,Homo_sapiens,NP_075067.2,VPS33A,0.0,1031.0,0.0,1031.0
3080,Astyanax_pachon,KAG9260805.1,VPS33B,Homo_sapiens,NP_001276077.1,VPS33B,6.910000000000001e-252,870.0,1.03e-252,870.0
4165,Astyanax_pachon,KAG9261241.1,VPS35,Homo_sapiens,NP_060676.2,VPS35,0.0,1475.0,0.0,1475.0
9005,Astyanax_pachon,KAG9263567.1,VPS36,Homo_sapiens,NP_057159.2,VPS36,2.9300000000000002e-185,648.0,4.53e-186,648.0
420,Astyanax_pachon,KAG9259666.1,VPS37A,Homo_sapiens,NP_001350102.1,VPS37A,8.42e-118,424.0,1.26e-118,424.0
7461,Astyanax_pachon,KAG9262948.1,VPS37B,Homo_sapiens,NP_078943.1,VPS37B,2.95e-50,199.0,4.86e-51,199.0
52092,Astyanax_pachon,KAG9282029.1,VPS37D,Homo_sapiens,NP_001071089.1,VPS37D,3.8600000000000003e-29,129.0,5.06e-30,129.0
21387,Astyanax_pachon,KAG9268612.1,VPS39,Homo_sapiens,NP_056104.2,VPS39,0.0,1508.0,0.0,1508.0
46754,Astyanax_pachon,KAG9279824.1,VPS45,Homo_sapiens,NP_009190.2,VPS45,2.28e-266,918.0,3.53e-267,918.0
30101,Astyanax_pachon,KAG9272094.1,VPS4A,Homo_sapiens,NP_037377.1,VPS4A,2.33e-202,705.0,3.56e-203,705.0
33720,Astyanax_pachon,KAG9273649.1,VPS4B,Homo_sapiens,NP_004860.2,VPS4B,7.42e-191,667.0,9.94e-192,667.0
46678,Astyanax_pachon,KAG9279790.1,VPS50,Homo_sapiens,NP_060137.2,VPS50,0.0,1581.0,0.0,1581.0
7188,Astyanax_pachon,KAG9262681.1,VPS54,Homo_sapiens,NP_057600.2,VPS54,0.0,1257.0,0.0,1257.0
32509,Astyanax_pachon,KAG9273081.1,VPS9D1,Homo_sapiens,XP_054170424.1,VPS9D1,4.8900000000000005e-166,585.0,6.82e-167,585.0
22206,Astyanax_pachon,KAG9268905.1,VRK1,Homo_sapiens,NP_001397982.1,VRK1,1.38e-147,523.0,1.97e-148,523.0
37219,Astyanax_pachon,KAG9275411.1,VRK2,Homo_sapiens,NP_001123955.1,VRK2,3.2600000000000003e-109,396.0,3.3600000000000004e-110,396.0
54245,Astyanax_pachon,KAG9282986.1,VRTN,Homo_sapiens,NP_060698.2,VRTN,1.5399999999999999e-136,487.0,2.41e-137,487.0
14189,Astyanax_pachon,KAG9265929.1,VSIG1,Homo_sapiens,XP_054182949.1,VSIG1,3.2e-38,159.0,7.13e-39,159.0
5763,Astyanax_pachon,KAG9261994.1,VSIG10,Homo_sapiens,NP_061959.2,VSIG10,3e-44,180.0,4.83e-45,180.0
13440,Astyanax_pachon,KAG9265595.1,VSIG10L2,Homo_sapiens,NP_001352006.1,VSIG10L2,1.5e-132,474.0,2.23e-133,474.0
12988,Astyanax_pachon,KAG9265398.1,VSIG2,Homo_sapiens,NP_001316849.1,VSIG2,1.1e-51,204.0,1.51e-52,204.0
35720,Astyanax_pachon,KAG9274791.1,VSIR,Homo_sapiens,NP_071436.1,VSIR,4.55e-33,142.0,7.649999999999999e-34,142.0
21621,Astyanax_pachon,KAG9268694.1,VSNL1,Homo_sapiens,NP_001353732.1,VSNL1,4.4500000000000004e-103,374.0,6.799999999999999e-104,374.0
